English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
player,giocatore,/dʒokatore/,I will prophesy he comes to tell me of the players.,Profetizzerò che venga a parlarmi dei giocatori.,/profetidzːeɾɔ ke veŋɡa a parlarmɪ deɪ dʒokatorɪ./,A1,Social,"A1,Social",
poem,poesia,/poezia/,The poem doesn’t say that she ordained.,La poesia non dice che ha ordinato.,/la poezia non ditʃe ke a ordinato./,A1,Social,"A1,Social",
point,punto,/punto/,And this is the point.,E questo è il punto.,/e kwesto ɛ il punto./,A1,Social,"A1,Social",
policeman,poliziotto,/politsjɔtːo/,"Now, policeman, what is this?","Ora, poliziotto, cos'è questo?","/ora, politsjɔtːo, kozɛ kwesto?/",A1,Social,"A1,Social",
pop,pop,/pɔp/,"Why didn't you pop out and tell them so, on the spot?","Perché non sei uscito e non gliel'hai detto, sul posto?","/perke non sɛi ʊʃito e non ʎelaj detːo, sʊl posto?/",A1,Social,"A1,Social",
positive,positivo,/pozitivo/,And now the first positive effort to think.,E ora il primo sforzo positivo per pensare.,/e ora il primo sfɔrtso pozitivo per pensare./,A1,Social,"A1,Social",
possible,possibile,/possibile/,"It’s possible, ” said the Buddha.","È possibile"", disse il Buddha.","/e possibile"", disse il budːa./",A1,Social,"A1,Social",
post,posta,/pɔsta/,Has the post come in?,La posta è arrivata?,/la pɔsta e arɾivata?/,A1,Social,"A1,Social",
poster,manifesto,/manifɛsto/,The walls of her room are covered with posters of her idol.,Le pareti della sua stanza sono tappezzate di poster del suo idolo.,/le paretɪ della sʊa stantsa sono tapːetsːate dɪ pɔster del sʊo idolo./,A1,Social,"A1,Social",
pound,sterlina,/sterlina/,Was it a five-pound note?,Era una banconota da cinque sterline?,/ɛra ʊna bankonɔta da tʃinkwe sterline?/,A1,Social,"A1,Social",
pray,pregare,/preɡare/,For what would they pray?,Per cosa pregare?,/per kɔza preɡare?/,A1,Social,"A1,Social",
present,presente,/prezɛnte/,The old clergyman was present.,Il vecchio ecclesiastico era presente.,/il vɛkːio ekːlezjastiko ɛra prezɛnte./,A1,Social,"A1,Social",
price,prezzo,/prɛtsːo/,No price could make it do.,Non c'è prezzo che tenga.,/non tʃe prɛtsːo ke teŋɡa./,A1,Social,"A1,Social",
prince,principe,/printʃipe/,Would the two princes lie?,I due principi mentirebbero?,/i due printʃipɪ mentirebːero?/,A1,Social,"A1,Social",
princess,principessa,/printʃipessa/,Do you love Princess Vajirī?,Ami la principessa Vajirī?,/amɪ la printʃipessa vajirɪ?/,A1,Social,"A1,Social",
problem,problema,/problɛma/,The great problem is accomplished.,Il grande problema è realizzato.,/il ɡrande problɛma e realidzːato./,A1,Social,"A1,Social",
program,programma,/proɡramma/,Has Mary joined the apprenticeship program?,Mary ha aderito al programma di apprendistato?,/mɛːɾɪ a aderito al proɡramma dɪ apːrendistato?/,A1,Social,"A1,Social",
programme,programma,/proɡramma/,His address is a complete statement of the Huguenot programme in church and state.,Il suo discorso è una dichiarazione completa del programma ugonotto nella Chiesa e nello Stato.,/il sʊo diskorso e ʊna dikjaɾatsione komplɛta del proɡramma ʊɡonɔtːo nella kjɛza e nello stato./,A1,Social,"A1,Social",
quarter,trimestre,/trimɛstre/,"A quarter to it, "" said Scrooge.","Un quarto"", disse Scrooge.","/ʊn kwarto"", disse skroodʒe./",A1,Social,"A1,Social",
question,domanda,/domanda/,I should ask that question.,Dovrei fare questa domanda.,/dovrɛi fare kwesta domanda./,A1,Social,"A1,Social",
radio,radio,/radio/,You had just turned on the radio.,Avevi appena acceso la radio.,/avevɪ apːena atʃːezo la radio./,A1,Social,"A1,Social",
rat,ratto,/ratːo/,They have a horror of rats.,Hanno orrore dei ratti.,/anno orɾore deɪ ratːɪ./,A1,Social,"A1,Social",
read,leggere,/lɛdʒːere/,"Come quick, and read it!",Venite subito a leggerlo!,/venite subito a ledʒːerlo!/,A1,Social,"A1,Social",
reader,lettore,/letːore/,Are these people great readers?,Queste persone sono grandi lettori?,/kweste persone sono ɡrandɪ letːorɪ?/,A1,Social,"A1,Social",
reading,lettura,/letːura/,She is fatigued with reading.,È affaticata dalla lettura.,/e affatikata dalla letːura./,A1,Social,"A1,Social",
reason,motivo,/motivo/,This is for stylistic reasons.,Questo per motivi stilistici.,/kwesto per motivɪ stilistitʃɪ./,A1,Social,"A1,Social",
red,rosso,/rosso/,Without was the “Red Death.,"Senza la ""Morte Rossa"".","/sɛntsa la ""mɔrte rossa""./",A1,Social,"A1,Social",
remember,ricordare,/rikordare/,"Remember, sir, he is ill.","Si ricordi, signore, che è malato.","/sɪ rikɔrdɪ, siɲore, ke e malato./",A1,Social,"A1,Social",
report,rapporto,/rapːɔrto/,"There, the report was, Mr.","Lì, il rapporto era, Mr.","/li, il rapːɔrto ɛra, ɛmmeɛrɾe./",A1,Social,"A1,Social",
reporter,giornalista,/dʒornalista/,"The reporters were MM. Cuvier, Lacapede, and Lamarck.","I giornalisti erano MM. Cuvier, Lacapede e Lamarck.","/i dʒornalistɪ ɛrano ɛmmeɛmme. kʊvjɛr, lakapede e lamarkː./",A1,Social,"A1,Social",
result,risultato,/rizʊltato/,It had no bad result.,Non ha avuto un risultato negativo.,/non a avuto ʊn rizʊltato neɡativo./,A1,Social,"A1,Social",
return,ritorno,/ritorno/,"Do you, then, really return?","Allora, tornate davvero?","/allora, tornate davvero?/",A1,Social,"A1,Social",
review,recensione,/retʃensjone/,A grand review was to take place upon the lines.,Sulle linee si sarebbe svolta una grande rassegna.,/sʊlle linee sɪ sarɛbːe zvɔlta ʊna ɡrande rasseɲɲa./,A1,Social,"A1,Social",
ribbon,nastro,/nastro/,"Pray you, sir, how much carnation ribbon may a man buy for a remuneration?","Vi prego, signore, quanto nastro di garofano può comprare un uomo per un compenso?","/vɪ prɛɡo, siɲore, kwanto nastro dɪ ɡarɔfano pʊɔ komprare ʊn wɔmo per ʊn kompɛnso?/",A1,Social,"A1,Social",
rice,riso,/rizo/,What cereal does rice resemble in composition?,A quale cereale assomiglia il riso per composizione?,/a kwale tʃereale assomiʎa il rizo per kompozitsione?/,A1,Social,"A1,Social",
routine,routine,/rʊtiŋ/,"But this was spontaneous, and not a fixed routine.","Ma si trattava di una cosa spontanea, non di una routine fissa.","/ma sɪ tratːava dɪ ʊna kɔza spontanea, non dɪ ʊna rʊtiŋ fissa./",A1,Social,"A1,Social",
row,fila,/fila/,"The Virgin be blessed, a row!","La Vergine sia benedetta, una fila!","/la verdʒine sia benedetːa, ʊna fila!/",A1,Social,"A1,Social",
rule,regola,/rɛɡola/,Then we have accurate rules.,Allora abbiamo regole precise.,/allora abːjamo rɛɡole pretʃize./,A1,Social,"A1,Social",
ruler,righello,/riɡɛllo/,And how is mindfulness its ruler?,E in che modo la mindfulness è il suo dominatore?,/e in ke mɔdo la mindfulness e il sʊo dominatore?/,A1,Social,"A1,Social",
sailor,marinaio,/marinaio/,"Sir sailor, but do whales have christenings?","Signore marinaio, ma le balene hanno un battesimo?","/siɲore marinaio, ma le balene anno ʊn batːɛzimo?/",A1,Social,"A1,Social",
sale,vendita,/vendita/,Many states have special laws regarding the sale of vinegar.,Molti Stati hanno leggi speciali sulla vendita di aceto.,/moltɪ statɪ anno ledʒːɪ spetʃalɪ sʊlla vendita dɪ atʃeto./,A1,Social,"A1,Social",
salt,sale,/sale/,The salt in them is hot.,Il sale in essi contenuto è caldo.,/il sale in ɛssɪ kontenuto e kaldo./,A1,Social,"A1,Social",
same,stesso,/stesso/,They are just the same.,Sono proprio uguali.,/sono prɔprio ʊɡwalɪ./,A1,Social,"A1,Social",
saw,sega,/seɡa/,Yes; I saw it yesterday.,"Sì, l'ho visto ieri.","/siː, lo visto jɛrɪ./",A1,Social,"A1,Social",
scientist,scienziato,/ʃentsjato/,Scientists would go mad over the discovery.,Gli scienziati impazzirebbero per la scoperta.,/ʎɪ ʃentsjatɪ impatsːirebːero per la skopɛrta./,A1,Social,"A1,Social",
second,secondo,/sekondo/,This is the second summary.,Questa è la seconda sintesi.,/kwesta ɛ la sekonda sintezɪ./,A1,Social,"A1,Social",
section,sezione,/setsione/,These five contracted sections are finished.,Queste cinque sezioni appaltate sono terminate.,/kweste tʃinkwe setsionɪ apːaltate sono terminate./,A1,Social,"A1,Social",
self,sé,/se/,What is liable to not-self?,Che cosa è passibile di non sé?,/ke kɔza e passibile dɪ non se?/,A1,Social,"A1,Social",
sentence,frase,/fraze/,[Footnote: The first sentence is obscure.,[La prima frase è oscura.,/[la prima fraze e oskura./,A1,Social,"A1,Social",
set,set,/sɛt/,Wants it to set in.,Vuole che si instauri.,/vʊɔle ke sɪ instaʊrɪ./,A1,Social,"A1,Social",
shake,scuotere,/skʊɔtere/,"What, do you shake at that?","Che c'è, tremate per questo?","/ke tʃɛː, tremate per kwesto?/",A1,Social,"A1,Social",
sheep,pecora,/pɛkora/,But this Sheep was no fool.,Ma questa Pecora non era una sciocca.,/ma kwesta pɛkora non ɛra ʊna ʃɔkːa./,A1,Social,"A1,Social",
show,mostra,/mostra/,This kindness will I show.,Questa gentilezza la mostrerò.,/kwesta dʒentiletsːa la mostreɾɔ./,A1,Social,"A1,Social",
shower,doccia,/dotʃːa/,A shower of fire had succeeded the rain.,Alla pioggia era seguita una pioggia di fuoco.,/alla pjɔdʒːa ɛra seɡwita ʊna pjɔdʒːa dɪ fʊɔko./,A1,Social,"A1,Social",
side,lato,/lato/,These are the four sides.,Questi sono i quattro lati.,/kwestɪ sono i kwatːro latɪ./,A1,Social,"A1,Social",
sight,vista,/vista/,You know him by sight.,Lo si conosce di vista.,/lo sɪ konoʃe dɪ vista./,A1,Social,"A1,Social",
sign,segno,/seɲɲo/,"I know the signs, my dear.","Conosco i segnali, mia cara.","/konosko i seɲalɪ, mia kaɾa./",A1,Social,"A1,Social",
singer,cantante,/kantante/,"O, I cry you mercy, you are the singer.","Oh, ti chiedo pietà, tu sei il cantante.","/oː, tɪ kjedo pjeta, tʊ sɛi il kantante./",A1,Social,"A1,Social",
sir,Signore,/siɲore/,"You come on business, sir.","Lei è venuto per affari, signore.","/lɛi e venuto per affarɪ, siɲore./",A1,Social,"A1,Social",
sister,sorella,/sorɛlla/,My sister will miss you.,Mancherai a mia sorella.,/mankeraːɪ a mia sorɛlla./,A1,Social,"A1,Social",
site,sito,/sito/,Children are the site for human beings.,I bambini sono il sito degli esseri umani.,/i bambinɪ sono il sito deʎɪ ɛsserɪ ʊmanɪ./,A1,Social,"A1,Social",
skirt,gonna,/ɡonna/,"O, no; I took yonder coat-skirts for his.","Oh, no; ho preso le gonne di questo cappotto per le sue.","/oː, nɔ; o prezo le ɡonne dɪ kwesto kapːɔtːo per le sue./",A1,Social,"A1,Social",
smile,sorriso,/sorɾizo/,I asked with a smile.,Chiesi con un sorriso.,/kjɛzɪ kon ʊn sorɾizo./,A1,Social,"A1,Social",
smith,fabbro,/fabːro/,It was a new one from Smith’s library.,Era una novità della biblioteca di Smith.,/ɛra ʊna novita della bibliotɛka dɪ zmit./,A1,Social,"A1,Social",
smoke,fumo,/fumo/,Fire is known by smoke.,Il fuoco è conosciuto come fumo.,/il fʊɔko e konoʃuto kome fumo./,A1,Social,"A1,Social",
snake,serpente,/serpɛnte/,Snakes are disgusting and repulsive.,I serpenti sono disgustosi e ripugnanti.,/i serpɛntɪ sono dizɡʊstɔzɪ e ripʊɲantɪ./,A1,Social,"A1,Social",
snow,neve,/nɛve/,We had reached the region of eternal snows.,Avevamo raggiunto la regione delle nevi eterne.,/avevamo radʒːunto la redʒone delle nɛvɪ etɛrne./,A1,Social,"A1,Social",
so,così,/kozi/,"So are you, ’ replied Nicholas.","Anche tu"", rispose Nicholas.","/anke tu"", rispoze nikolas./",A1,Social,"A1,Social",
solve,risolvere,/rizolvere/,I’ll solve each and every question you have.,Risolverò ogni vostra domanda.,/rizolveɾɔ oɲɲɪ vɔstra domanda./,A1,Social,"A1,Social",
son,figlio,/fiʎo/,The son had no watch.,Il figlio non aveva l'orologio.,/il fiʎo non aveva lorolodʒo./,A1,Social,"A1,Social",
song,canzone,/kantsone/,"Come, ’ said Wardle, ‘a song--a Christmas song!","Vieni"", disse Wardle, ""una canzone, una canzone di Natale!","/vjɛnɪ"", disse wardle, ""ʊna kantsone, ʊna kantsone dɪ natale!/",A1,Social,"A1,Social",
sound,suono,/sʊɔno/,How sound is she asleep!,Come dorme profondamente!,/kome dɔrme profondamente!/,A1,Social,"A1,Social",
south,sud,/sud/,I come from the south.,Vengo dal sud.,/veŋɡo dal sud./,A1,Social,"A1,Social",
space,spazio,/spatsio/,And what is the space element?,E qual è l'elemento spaziale?,/e kwal e lelemento spatsjale?/,A1,Social,"A1,Social",
speak,parlare,/parlare/,Speaks Suffolk as he thinks?,Parla Suffolk come pensa?,/parla suffolk kome pɛnsa?/,A1,Social,"A1,Social",
special,speciale,/spetʃale/,Can’t we get a special?,Non possiamo avere uno speciale?,/non possjamo avere uno spetʃale?/,A1,Social,"A1,Social",
speech,discorso,/diskorso/,And what is wrong speech?,E qual è il discorso sbagliato?,/e kwal e il diskorso zbaʎato?/,A1,Social,"A1,Social",
spell,incantesimo,/inkantezimo/,"How do you spell Gargery, Joe?","Come si scrive Gargery, Joe?","/kome sɪ skrive ɡardʒɛrɪ, dʒoe?/",A1,Social,"A1,Social",
spelling,ortografia,/ortoɡrafia/,My spelling may have gone with them.,La mia ortografia potrebbe averli abbandonati.,/la mia ortoɡrafia potrɛbːe avɛrlɪ abːandonatɪ./,A1,Social,"A1,Social",
sport,sport,/spɔrt/,We have sport in hand.,Abbiamo lo sport in mano.,/abːjamo lo spɔrt in mano./,A1,Social,"A1,Social",
spot,spot,/spot/,"This is the ""yellow spot.","Questo è il ""punto giallo"".","/kwesto ɛ iːl ""punto dʒallo""./",A1,Social,"A1,Social",
spy,spia,/spia/,"I see her now, ” cried the spy.","Ora la vedo"", gridò la spia.","/ora la vedo"", ɡridɔ la spia./",A1,Social,"A1,Social",
stage,palcoscenico,/palkoʃɛniko/,Distrust is a stage to confidence.,La sfiducia è una tappa verso la fiducia.,/la sfidutʃa e ʊna tapːa vɛrso la fidutʃa./,A1,Social,"A1,Social",
star,stella,/stella/,There were the stars above them.,Sopra di loro c'erano le stelle.,/sopra dɪ lɔro tʃɛrano le stelle./,A1,Social,"A1,Social",
start,inizio,/initsio/,There was a general start.,C'è stato un inizio generale.,/tʃe stato ʊn initsio dʒenerale./,A1,Social,"A1,Social",
statement,dichiarazione,/dikjaɾatsione/,These were the category (2) statements.,Queste erano le affermazioni della categoria (2).,/kweste ɛrano le affermatsionɪ della kateɡoria (due)./,A1,Social,"A1,Social",
stay,soggiorno,/sodʒːorno/,He stays upon your will.,Rimane sulla vostra volontà.,/rimane sʊlla vɔstra volonta./,A1,Social,"A1,Social",
step,passo,/passo/,The minister went up the steps.,Il ministro salì i gradini.,/il ministro sali i ɡradinɪ./,A1,Social,"A1,Social",
stone,pietra,/pjɛtra/,It has stones and gravel.,Ha pietre e ghiaia.,/a pjɛtre e ɡjaia./,A1,Social,"A1,Social",
stop,fermarsi,/fermarsɪ/,"Do you stop here, sir?","Si ferma qui, signore?","/sɪ ferma kwi, siɲore?/",A1,Social,"A1,Social",
story,storia,/stɔria/,"This, briefly, is his story.","Questa, in breve, è la sua storia.","/kwesta, in brɛve, e la sʊa stɔria./",A1,Social,"A1,Social",
straight,dritto,/dritːo/,I’ll be with you straight.,Sarò subito da voi.,/saɾɔ subito da voi./,A1,Social,"A1,Social",
student,studente,/stʊdɛnte/,"What do you think, student?","Cosa ne pensi, studente?","/kɔza ne pɛnsɪ, stʊdɛnte?/",A1,Social,"A1,Social",
study,studio,/studio/,What is a dietary study?,Che cos'è uno studio dietetico?,/ke kozɛ uno studio djetɛtiko?/,A1,Social,"A1,Social",
style,stile,/stile/,"Their style is direct, charming, and effective.","Il loro stile è diretto, affascinante ed efficace.","/il lɔro stile e dirɛtːo, affaʃinante ed effikatʃe./",A1,Social,"A1,Social",
subject,soggetto,/sodʒːetːo/,This is an important subject.,Si tratta di un argomento importante.,/sɪ tratːa dɪ ʊn arɡomento importante./,A1,Social,"A1,Social",
success,successo,/sʊtʃːɛsso/,These are the two successes.,Questi sono i due successi.,/kwestɪ sono i due sʊtʃːɛssɪ./,A1,Social,"A1,Social",
suggestion,suggerimento,/sʊdʒːerimento/,The suggestion was distasteful to Gatsby.,Il suggerimento era sgradevole per Gatsby.,/il sʊdʒːerimento ɛra zɡradevole per ɡatzbɪ./,A1,Social,"A1,Social",
sun,sole,/sole/,The sun does not move.,Il sole non si muove.,/il sole non sɪ mʊove./,A1,Social,"A1,Social",
super,super,/super/,"Forty, then, is four times ten, a number of super-inclusiveness or super-universality.","Quaranta, quindi, è quattro volte dieci, un numero di super-inclusività o super-universalità.","/kwaɾanta, kwindɪ, e kwatːro vɔlte djɛtʃɪ, ʊn numero dɪ superinklʊzivita o superʊniversalita./",A1,Social,"A1,Social",
survey,sondaggio,/sondadʒːo/,I am come to survey the Tower this day.,Oggi sono venuto a visitare la Torre.,/ɔdʒːɪ sono venuto a vizitare la torɾe./,A1,Social,"A1,Social",
sweater,maglione,/maʎone/,That is a nice sweater.,È un bel maglione.,/e ʊn bɛl maʎone./,A1,Social,"A1,Social",
sweet,dolce,/doltʃe/,"Shall we part, sweet girl?","Ci lasciamo, dolce ragazza?","/tʃɪ laʃamo, doltʃe raɡatsːa?/",A1,Social,"A1,Social",
talk,parlare,/parlare/,What nonsense you do talk!,Che sciocchezze dici!,/ke ʃokːetsːe ditʃɪ!/,A1,Social,"A1,Social",
teach,insegnare,/inseɲare/,They should teach the harem.,Dovrebbero insegnare all'harem.,/dovrebːero inseɲare allharem./,A1,Social,"A1,Social",
teacher,insegnante,/inseɲante/,Now we have no Teacher.,Ora non abbiamo un insegnante.,/ora non abːjamo ʊn inseɲante./,A1,Social,"A1,Social",
teenager,adolescente,/adoleʃɛnte/,They are extremely popular among teenagers.,Sono estremamente popolari tra gli adolescenti.,/sono estremamente popolarɪ tra ʎɪ adoleʃɛntɪ./,A1,Social,"A1,Social",
telephone,telefono,/telɛfono/,"He has to telephone, ” said Mr.","Deve telefonare"", ha detto il Sig.","/dɛve telefonare"", a detːo il siɡ./",A1,Social,"A1,Social",
television,televisione,/televizione/,"If memories of past lives are like watching a show on TV, insight into dependent origination is like understanding the science and technology of how television transmission works.","Se i ricordi delle vite passate sono come la visione di un programma televisivo, la comprensione dell'origine dipendente è come la comprensione della scienza e della tecnologia del funzionamento della trasmissione televisiva.","/se i rikɔrdɪ delle vite passate sono kome la vizione dɪ ʊn proɡramma televizivo, la komprensjone delloridʒine dipendɛnte e kome la komprensjone della ʃɛntsa e della teknolodʒia del fʊntsjonamento della trazmissjone televiziva./",A1,Social,"A1,Social",
tell,raccontare,/rakːontare/,Maybe he tells you true.,Forse ti dice la verità.,/forse tɪ ditʃe la verita./,A1,Social,"A1,Social",
test,test,/tɛst/,This is the Arata test.,Questo è il test di Arata.,/kwesto ɛ il tɛst dɪ aɾata./,A1,Social,"A1,Social",
text,testo,/tɛsto/,I think the text is corrupt.,Credo che il testo sia corrotto.,/krɛdo ke il tɛsto sia korɾotːo./,A1,Social,"A1,Social",
thank,Grazie,/ɡratsje/,"Nothing, thank you, ” said I.","Niente, grazie"", dissi.","/njɛnte, ɡratsje"", dissɪ./",A1,Social,"A1,Social",
thanks,grazie,/ɡratsje/,Where should we have our thanks?,Dove dobbiamo ringraziare?,/dove dobːjamo riŋɡratsjare?/,A1,Social,"A1,Social",
theater,teatro,/teatro/,The theater's acoustics were top-notch.,L'acustica del teatro era di alto livello.,/lakustika del teatro ɛra dɪ alto livɛllo./,A1,Social,"A1,Social",
theatre,teatro,/teatro/,My very best go-to-concert-and-theatre bonnet.,La mia migliore cuffia da concerto e da teatro.,/la mia miʎore kuffia da kontʃɛrto e da teatro./,A1,Social,"A1,Social",
thing,cosa,/kɔza/,These are the four things.,Queste sono le quattro cose.,/kweste sono le kwatːro kɔze./,A1,Social,"A1,Social",
third,terzo,/tɛrtso/,This is the third ground.,Questo è il terzo terreno.,/kwesto ɛ il tɛrtso terɾeno./,A1,Social,"A1,Social",
ticket,biglietto,/biʎetːo/,"We must purchase our tickets, ’ said Mr.","Dobbiamo acquistare i nostri biglietti"", ha detto Mr.","/dobːjamo akːwistare i nɔstrɪ biʎetːɪ"", a detːo ɛmmeɛrɾe./",A1,Social,"A1,Social",
tiger,tigre,/tiɡre/,"Tigers, not daughters, what have you perform’d?","Tigri, non figlie, cosa avete fatto?","/tiɡrɪ, non fiʎe, kɔza avete fatːo?/",A1,Social,"A1,Social",
title,titolo,/titolo/,We shall make good our title.,Faremo valere il nostro titolo.,/farɛmo valere il nɔstro titolo./,A1,Social,"A1,Social",
tool,strumento,/strʊmento/,"Sirs, take you to your tools.","Signori, vi porto ai vostri strumenti.","/siɲorɪ, vɪ pɔrto aj vɔstrɪ strʊmentɪ./",A1,Social,"A1,Social",
topic,argomento,/arɡomento/,This is a topic for recollection.,Questo è un argomento da ricordare.,/kwesto ɛ ʊn arɡomento da rikordare./,A1,Social,"A1,Social",
touch,toccare,/tokːare/,If I might touch him!,Se potessi toccarlo!,/se potessɪ tokːarlo!/,A1,Social,"A1,Social",
tourist,turista,/tʊrista/,"It was, in fact, real tourist weather.","Si trattava, infatti, di un vero e proprio clima turistico.","/sɪ tratːava, infatːɪ, dɪ ʊn vero e prɔprio klima tʊristiko./",A1,Social,"A1,Social",
town,città,/tʃitːa/,He is away from town.,È lontano dalla città.,/e lontano dalla tʃitːa./,A1,Social,"A1,Social",
traffic,traffico,/traffiko/,"Traffic confound thee, if the gods will not.","Il traffico ti confonde, se gli dei non vogliono.","/il traffiko tɪ konfonde, se ʎɪ dɛːi non voʎono./",A1,Social,"A1,Social",
tree,albero,/albero/,This is a pine tree.,Questo è un pino.,/kwesto ɛ ʊn pino./,A1,Social,"A1,Social",
turkey,tacchino,/takːino/,"Why, here he comes, swelling like a turkey-cock.","Eccolo che arriva, gonfio come un gallo tacchino.","/ɛkːolo ke arɾiva, ɡonfio kome ʊn ɡallo takːino./",A1,Social,"A1,Social",
turn,girare,/dʒirare/,I was afraid to turn.,Avevo paura di girarmi.,/avevo paʊra dɪ dʒirarmɪ./,A1,Social,"A1,Social",
type,tipo,/tipo/,Ivy is [a type] of longevity.,L'edera è [un tipo] di longevità.,/ledera ɛː [ʊn tipo] dɪ londʒevita./,A1,Social,"A1,Social",
uncle,zio,/dzio/,"Where will you sit, uncle?","Dove ti siedi, zio?","/dove tɪ sjedɪ, dzio?/",A1,Social,"A1,Social",
underline,sottolineare,/sotːolineare/,We have to underline every important word.,Dobbiamo sottolineare ogni parola importante.,/dobːjamo sotːolineare oɲɲɪ paɾɔla importante./,A1,Social,"A1,Social",
understand,capire,/kapire/,And what do they understand?,E cosa capiscono?,/e kɔza kapiskono?/,A1,Social,"A1,Social",
us,noi,/noi/,What does this tell us?,Cosa ci dice questo?,/kɔza tʃɪ ditʃe kwesto?/,A1,Social,"A1,Social",
video,video,/video/,We saw the video multiple times.,Abbiamo visto il video più volte.,/abːjamo visto il video pjʊ vɔlte./,A1,Social,"A1,Social",
visitor,visitatore,/vizitatore/,This is—a visitor of mine.,Questo è un mio visitatore.,/kwesto ɛ ʊn mio vizitatore./,A1,Social,"A1,Social",
waiter,cameriere,/kameriɛre/,"Call the waiters, ’ said the old gentleman.","Chiamate i camerieri"", disse il vecchio signore.","/kjamate i kameriɛrɪ"", disse il vɛkːio siɲore./",A1,Social,"A1,Social",
waitress,cameriera,/kameriɛra/,This is your waitress uniform.,Questa è la tua uniforme da cameriera.,/kwesta ɛ la tʊa ʊniforme da kameriɛra./,A1,Social,"A1,Social",
watch,orologio,/orolodʒo/,I must watch for proof.,Devo guardare per avere una prova.,/dɛvo ɡwardare per avere ʊna prɔva./,A1,Social,"A1,Social",
website,sito web,/sito wɛb/,Most people start at our website which has the main PG search facility: www.gutenberg.org.,"La maggior parte delle persone inizia dal nostro sito web, che contiene il principale strumento di ricerca per i PG: www.gutenberg.org.","/la madʒːor parte delle persone initsia dal nɔstro sito wɛb, ke kontjɛne il printʃipale strʊmento dɪ ritʃerka per i pidʒi: vʊ vʊ vu.ɡʊtenberɡ.ɔrɡ./",A1,Social,"A1,Social",
welcome,benvenuto,/benvenuto/,"You too, are welcome, sir.","Anche lei è il benvenuto, signore.","/anke lɛi e il benvenuto, siɲore./",A1,Social,"A1,Social",
well,bene,/bɛne/,The wells were not covered.,I pozzi non erano coperti.,/i potsːɪ non ɛrano kopɛrtɪ./,A1,Social,"A1,Social",
west,ovest,/ɔvest/,"They are here, ” muttered West, very pale.","Sono qui"", mormorò West, molto pallido.","/sono kwi"", mormoɾɔ wɛst, molto pallido./",A1,Social,"A1,Social",
white,bianco,/bjanko/,Red and white varieties are known.,Sono note varietà rosse e bianche.,/sono nɔte varieta rosse e bjanke./,A1,Social,"A1,Social",
wife,moglie,/moʎe/,Shall Kate be my wife?,Kate sarà mia moglie?,/keɪt̪ saɾa mia moʎe?/,A1,Social,"A1,Social",
will,volontà,/volonta/,The wills above be done!,Sia fatta la volontà di cui sopra!,/sia fatːa la volonta dɪ kuj sopra!/,A1,Social,"A1,Social",
wind,vento,/vɛnto/,This is a bitter wind!,Questo è un vento amaro!,/kwesto ɛ ʊn vɛnto amaro!/,A1,Social,"A1,Social",
wish,desiderio,/dezidɛrio/,He wishes to see you.,Desidera vederla.,/dezidera vedɛrla./,A1,Social,"A1,Social",
woman,donna,/dɔnna/,Misconduct is a woman’s stain.,La cattiva condotta è una macchia femminile.,/la katːiva kondotːa e ʊna makːia femminile./,A1,Social,"A1,Social",
word,parola,/paɾɔla/,Words are spoken into A.,Le parole vengono pronunciate in A.,/le paɾɔle veŋɡono pronʊntʃate in aː./,A1,Social,"A1,Social",
worker,lavoratore,/lavoratore/,Do you need a monastery worker?,Avete bisogno di un lavoratore del monastero?,/avete bizoɲɲo dɪ ʊn lavoratore del monastɛro?/,A1,Social,"A1,Social",
writer,scrittore,/skritːore/,The original writers are silent.,Gli autori originali tacciono.,/ʎɪ aʊtorɪ oridʒinalɪ tatʃːono./,A1,Social,"A1,Social",
writing,scrittura,/skritːura/,I thought I knew the writing.,Pensavo di conoscere la scrittura.,/pensavo dɪ konoʃere la skritːura./,A1,Social,"A1,Social",
yes,sì,/siː/,Yes--she is a clever girl.,"Sì, è una ragazza intelligente.","/siː, e ʊna raɡatsːa intellidʒɛnte./",A1,Social,"A1,Social",
young,giovane,/dʒovane/,This is the young gentleman.,Questo è il giovane signore.,/kwesto ɛ il dʒovane siɲore./,A1,Social,"A1,Social",
