English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
stuffy,soffocante,/soffokante/,Lucy complained that the hood was stuffy.,Lucy si è lamentata che la cappa era soffocante.,/lusɪ sɪ e lamentata ke la kapːa ɛra soffokante./,C2,Grammar,"C2,Grammar",
stylistic,stilistico,/stilistiko/,This is for stylistic reasons.,Questo per motivi stilistici.,/kwesto per motivɪ stilistitʃɪ./,C2,Grammar,"C2,Grammar",
stylistically,stilisticamente,/stilistikamente/,Hindu and Nazi swastikas are stylistically distinct.,Le svastiche indù e naziste sono stilisticamente distinte.,/le zvastike indu e natsiste sono stilistikamente distinte./,C2,Grammar,"C2,Grammar",
substantially,sostanzialmente,/sostantsjalmente/,I believe this to be substantially correct.,Ritengo che ciò sia sostanzialmente corretto.,/riteŋɡo ke tʃɔ sia sostantsjalmente korɾɛtːo./,C2,Grammar,"C2,Grammar",
subtly,sottilmente,/sotːilmente/,That’s how subtly Vepacitti was bound.,Ecco come è stata legata sottilmente la Vepacitti.,/ɛkːo kome e stata leɡata sotːilmente la vepatʃitːɪ./,C2,Grammar,"C2,Grammar",
suburban,suburbano,/sʊbʊrbano/,You forget the place is growing half suburban.,Si dimentica che il posto sta crescendo per metà in periferia.,/sɪ dimentika ke il posto sta kreʃɛndo per meta in periferia./,C2,Grammar,"C2,Grammar",
succulent,succulento,/sʊkːʊlɛnto/,Benedito's plant is a succulent.,La pianta di Benedito è una succulenta.,/la pjanta dɪ benedito e ʊna sʊkːʊlɛnta./,C2,Grammar,"C2,Grammar",
superficial,superficiale,/sʊperfitʃale/,None but the superficial would be shocked at her.,"Nessuno, se non i superficiali, si scandalizzerebbe di lei.","/nessuno, se non i sʊperfitʃalɪ, sɪ skandalidzːerɛbːe dɪ lɛi./",C2,Grammar,"C2,Grammar",
superficially,superficialmente,/sʊperfitʃalmente/,Yet the subject is superficially treated from the Persian and Arabian writers.,Eppure l'argomento è trattato in modo superficiale dagli scrittori persiani e arabi.,/epːure larɡomento e tratːato in mɔdo sʊperfitʃale daʎɪ skritːorɪ persjanɪ e aɾabɪ./,C2,Grammar,"C2,Grammar",
supple,flessibile,/flessibile/,"I will knead him, I’ll make him supple.","Lo impasterò, lo renderò elastico.","/lo impasteɾɔ, lo rendeɾɔ elastiko./",C2,Grammar,"C2,Grammar",
supreme,supremo,/sʊprɛmo/,This is the supreme happiness.,Questa è la felicità suprema.,/kwesta ɛ la felitʃita sʊprɛma./,C2,Grammar,"C2,Grammar",
surgical,chirurgico,/kirurdʒiko/,Damiano grabbed a surgical knife and went to Rima’s room.,Damiano prende un coltello chirurgico e va nella stanza di Rima.,/damjano prɛnde ʊn koltɛllo kirurdʒiko e va nella stantsa dɪ rima./,C2,Grammar,"C2,Grammar",
surplus,eccedenza,/etʃːedɛntsa/,There was enough economic surplus to support a large class of spiritual seekers.,C'era un surplus economico sufficiente a sostenere una grande classe di ricercatori spirituali.,/tʃɛra ʊn sʊrplus ekonɔmiko sʊffitʃɛnte a sostenɛre ʊna ɡrande klasse dɪ ritʃerkatorɪ spiritʊalɪ./,C2,Grammar,"C2,Grammar",
symptomatic,sintomatico,/sintomatiko/,Not everyone with the virus is symptomatic.,Non tutti i soggetti affetti dal virus sono sintomatici.,/non tutːɪ i sodʒːetːɪ affɛtːɪ dal virʊs sono sintomatitʃɪ./,C2,Grammar,"C2,Grammar",
synthesis,sintesi,/sintezɪ/,Perhaps Sāriputta was demonstrating his talent for creative rephrasing and synthesis.,Forse Sāriputta stava dimostrando il suo talento per la riformulazione e la sintesi creativa.,/forse sariputːa stava dimostrando il sʊo talɛnto per la riformʊlatsione e la sintezɪ kreativa./,C2,Grammar,"C2,Grammar",
synthetic,sintetico,/sintɛtiko/,Are those synthetic or cultured pearls?,Sono perle sintetiche o coltivate?,/sono pɛrle sintɛtike o koltivate?/,C2,Grammar,"C2,Grammar",
synthetically,sinteticamente,/sintetikamente/,It has also been formed synthetically.,È stata anche formata sinteticamente.,/e stata anke formata sintetikamente./,C2,Grammar,"C2,Grammar",
tactful,tattile,/tatːile/,Even the most tactful politician cannot have their foot in both camps for long.,Anche il politico più accorto non può stare a lungo in entrambi i campi.,/anke il politiko pjʊ akːɔrto non pʊɔ stare a luŋɡo in entrambɪ i kampɪ./,C2,Grammar,"C2,Grammar",
tactfully,con tatto,/kon tatːo/,Please put the tactfully on the table.,"Per favore, mettete il tatto sul tavolo.","/per favore, metːete il tatːo sʊl tavolo./",C2,Grammar,"C2,Grammar",
tactic,tattica,/tatːika/,47 The tactics of the Greeks and Macedonians were formed on very different principles.,47 Le tattiche dei Greci e dei Macedoni si basavano su principi molto diversi.,/kʊaɾaːntasɛtːe le tatːike deɪ ɡrɛtʃɪ e deɪ matʃedonɪ sɪ bazavano sʊ printʃipɪ molto divɛrsɪ./,C2,Grammar,"C2,Grammar",
tactical,tattico,/tatːiko/,A tactical retreat is sometimes interpreted as cowardice.,Una ritirata tattica viene talvolta interpretata come codardia.,/ʊna ritirata tatːika vjɛne talvɔlta interpretata kome kodardia./,C2,Grammar,"C2,Grammar",
tangle,groviglio,/ɡroviʎo/,"I ask you this, Gotama: who can untangle this tangle?","Ti chiedo questo, Gotama: chi può districare questo groviglio?","/tɪ kjedo kwesto, ɡotama: kɪ pʊɔ distrikare kwesto ɡroviʎo?/",C2,Grammar,"C2,Grammar",
tangled,aggrovigliato,/aɡːroviʎato/,"His speech was like a tangled chain; nothing impaired, but all disordered.","Il suo discorso era come una catena ingarbugliata: nulla di compromesso, ma tutto disordinato.","/il sʊo diskorso ɛra kome ʊna katena iŋɡarbʊʎata: nulla dɪ kompromesso, ma tutːo dizordinato./",C2,Grammar,"C2,Grammar",
tantamount,tantomount,/tantomoʊnt/,"Is that tantamount, sir, to acceptance, or rejection, or consideration?","Questo equivale, signore, all'accettazione, al rifiuto o alla considerazione?","/kwesto ekwivale, siɲore, allatʃːetːatsione, al rifjuto o alla konsideratsione?/",C2,Grammar,"C2,Grammar",
taut,teso,/tezo/,The hairs on the violin bow should not be too taut.,I crini dell'arco del violino non devono essere troppo tesi.,/i krinɪ dellarko del vjolino non devono ɛssere trɔpːo tɛzɪ./,C2,Grammar,"C2,Grammar",
tautly,tesa,/teza/,Everyone mentioned the tautly at work.,Tutti hanno parlato della tensione al lavoro.,/tutːɪ anno parlato della tensjone al lavɔro./,C2,Grammar,"C2,Grammar",
tedious,noioso,/noiozo/,"Speak on, but be not over-tedious.","Parlate pure, ma non siate troppo noiosi.","/parlate pure, ma non sjate trɔpːo noiɔzɪ./",C2,Grammar,"C2,Grammar",
tediously,noiosamente,/noiozamente/,Please put the tediously on the table.,"Per favore, mettete in tavola il tedioso.","/per favore, metːete in tavola il tedjozo./",C2,Grammar,"C2,Grammar",
temperamental,temperamento,/temperamento/,The Sakyans are indeed temperamental.,I Sakyan sono davvero irascibili.,/i sakjan sono davvero iraʃibilɪ./,C2,Grammar,"C2,Grammar",
temperamentally,temperamentalmente,/temperamentalmente/,He explained the temperamentally during the meeting.,Ha spiegato il temperamento durante l'incontro.,/a spjeɡato il temperamento dʊrante linkontro./,C2,Grammar,"C2,Grammar",
texture,struttura,/strʊtːura/,"When fresh, it is of uniform creamy color, moist, and of a firm, even texture[18].","Quando è fresco, è di colore crema uniforme, umido e di consistenza soda e uniforme[18].","/kwando e fresko, e dɪ kolore krɛma ʊniforme, umido e dɪ konsistɛntsa sɔda e ʊniforme[ditʃɔtːo]./",C2,Grammar,"C2,Grammar",
thankfully,fortunatamente,/fortʊnatamente/,"We were just in time, ” said the Professor thankfully.","Siamo arrivati appena in tempo"", disse il professore con gratitudine.","/sjamo arɾivatɪ apːena in tɛmpo"", disse il professore kon ɡratitudine./",C2,Grammar,"C2,Grammar",
theology,teologia,/teolodʒia/,"Divested of theology, the experience of our senses is not “honey” but “fire”.","Spogliata della teologia, l'esperienza dei nostri sensi non è ""miele"" ma ""fuoco"".","/spoʎata della teolodʒia, lesperiɛntsa deɪ nɔstrɪ sɛnsɪ non ɛː ""mjɛle"" ma ""fʊɔko""./",C2,Grammar,"C2,Grammar",
theoretical,teorico,/teɔriko/,"All scientific teaching, theoretical and practical, shows it to be impossible.","Tutto l'insegnamento scientifico, teorico e pratico, lo dimostra come impossibile.","/tutːo linseɲamento ʃentifiko, teɔriko e pratiko, lo dimɔstra kome impossibile./",C2,Grammar,"C2,Grammar",
thereby,in tal modo,/in tal mɔdo/,Thereby have villainies been detected.,In questo modo sono state rilevate le scelleratezze.,/in kwesto mɔdo sono state rilevate le ʃelleratetsːe./,C2,Grammar,"C2,Grammar",
timid,timido,/timido/,Yet the effect is incongruous to the timid alone.,Eppure l'effetto è incongruo solo per i timidi.,/epːure leffɛtːo e inkoŋɡrʊo solo per i timidɪ./,C2,Grammar,"C2,Grammar",
tolerance,tolleranza,/tollerantsa/,There are these five benefits of tolerance.,I benefici della tolleranza sono cinque.,/i benefitʃɪ della tollerantsa sono tʃinkwe./,C2,Grammar,"C2,Grammar",
torturous,tortuoso,/tortʊozo/,The teacher discussed the torturous in class.,L'insegnante ha discusso la tortura in classe.,/linseɲante a diskusso la tortura in klasse./,C2,Grammar,"C2,Grammar",
tranquil,tranquillo,/trankwillo/,The country was apparently tranquil.,Il paese era apparentemente tranquillo.,/il paeze ɛra apːarentemente trankwillo./,C2,Grammar,"C2,Grammar",
transatlantic,transatlantico,/transatlantiko/,But transatlantic telephony is still a thing of the future.,Ma la telefonia transatlantica è ancora una cosa del futuro.,/ma la telefonia transatlantika e ankora ʊna kɔza del fʊturo./,C2,Grammar,"C2,Grammar",
traumatic,traumatico,/traʊmatiko/,Mary had a traumatic experience.,Mary ha vissuto un'esperienza traumatica.,/mɛːɾɪ a vissuto ʊnesperiɛntsa traʊmatika./,C2,Grammar,"C2,Grammar",
tribal,tribale,/tribale/,Judaism is a tribal religion.,L'ebraismo è una religione tribale.,/lebraiːzmo e ʊna relidʒone tribale./,C2,Grammar,"C2,Grammar",
troubled,travagliato,/travaʎato/,It was a troubled dream?,Era un sogno agitato?,/ɛra ʊn soɲɲo adʒitato?/,C2,Grammar,"C2,Grammar",
unassisted,non assistito,/non assistito/,"Come, come,” said Danglars to himself, “now the thing is at work and it will effect its purpose unassisted.","Su, su"", disse Danglars tra sé e sé, ""ora la cosa è all'opera e raggiungerà il suo scopo senza aiuti.","/su, su"", disse daŋɡlars tra se e se, ""ora la kɔza e allɔpera e radʒːʊndʒeɾa il sʊo skɔpo sɛntsa ajutɪ./",C2,Grammar,"C2,Grammar",
unconstitutional,incostituzionale,/inkostitʊtsionale/,He said it was unconstitutional.,Ha detto che è incostituzionale.,/a detːo ke e inkostitʊtsionale./,C2,Grammar,"C2,Grammar",
unconventional,non convenzionale,/non konventsionale/,The truth must be told; she is too unconventional for him.,Bisogna dire la verità: lei è troppo anticonvenzionale per lui.,/bizoɲɲa dire la verita: lɛi e trɔpːo antikonventsionale per lui./,C2,Grammar,"C2,Grammar",
unconvincing,poco convincente,/pɔko konvintʃɛnte/,"But this leaves padā unexplained, and the commentary’s gloss of bhaddālatā is unconvincing.","Ma questo lascia padā senza spiegazione, e la glossa del commento a bhaddālatā non è convincente.","/ma kwesto laʃa pada sɛntsa spjeɡatsione, e la ɡlɔssa del kommento a badːalata non e konvintʃɛnte./",C2,Grammar,"C2,Grammar",
unconvincingly,in modo poco convincente,/in mɔdo pɔko konvintʃɛnte/,"I can’t complain, ” answered Wilson unconvincingly.","Non posso lamentarmi"", rispose Wilson senza convinzione.","/non pɔsso lamentarmɪ"", rispoze wilson sɛntsa konvintsione./",C2,Grammar,"C2,Grammar",
undaunted,imperterrito,/impertɛrɾito/,"Why, you and me, sir, ” was the undaunted reply.","Ma io e lei, signore"", fu la risposta imperterrita.","/ma io e lɛi, siɲore"", fʊ la risposta impertɛrɾita./",C2,Grammar,"C2,Grammar",
underlying,sottostante,/sotːostante/,My underlying tendencies will be uprooted.,Le mie tendenze di fondo saranno sradicate.,/le mie tendɛntse dɪ fondo saɾanno zradikate./,C2,Grammar,"C2,Grammar",
unenviable,invidiabile,/invidjabile/,It was unenviable.,È stato poco invidiabile.,/e stato pɔko invidjabile./,C2,Grammar,"C2,Grammar",
uneventful,senza problemi,/sɛntsa problɛmɪ/,"I foresaw at Florence that her quiet, uneventful childhood must end, and it has ended.","A Firenze avevo previsto che la sua infanzia tranquilla e priva di eventi dovesse finire, e così è stato.","/a firɛntse avevo previsto ke la sʊa infantsia trankwilla e priva dɪ evɛntɪ dovɛsse finire, e kozi e stato./",C2,Grammar,"C2,Grammar",
uninspiring,poco stimolante,/pɔko stimolante/,"These verses on dark and bright, They are the same for the nuns; Being uninspiring, being inspiring, And so two others.","Questi versi sul buio e sulla luce, sono gli stessi per le monache; essere poco stimolanti, essere stimolanti, e così altri due.","/kwestɪ versɪ sʊl buːjo e sʊlla lutʃe, sono ʎɪ stessɪ per le monake; ɛssere pɔko stimolantɪ, ɛssere stimolantɪ, e kozi altrɪ due./",C2,Grammar,"C2,Grammar",
unmanageable,ingestibile,/indʒestibile/,He is an unmanageable child.,È un bambino ingestibile.,/e ʊn bambino indʒestibile./,C2,Grammar,"C2,Grammar",
unmanned,non presidiato,/non prezidjato/,"Here’s a man from Man; a man born in once independent Man, and now unmanned of Man; which is sucked in—by what?","Ecco un uomo proveniente dall'Uomo; un uomo nato nell'Uomo un tempo indipendente, e ora non più uomo dell'Uomo; che viene risucchiato da cosa?","/ɛkːo ʊn wɔmo proveniɛnte dallwɔmo; ʊn wɔmo nato nellwɔmo ʊn tɛmpo indipendɛnte, e ora non pjʊ wɔmo dellwɔmo; ke vjɛne rizʊkːjato da kɔza?/",C2,Grammar,"C2,Grammar",
unmusical,non musicale,/non mʊzikale/,Please put the unmusical on the table.,"Per favore, mettete sul tavolo il non-musicale.","/per favore, metːete sʊl tavolo il nonmʊzikale./",C2,Grammar,"C2,Grammar",
unmusically,non musicale,/non mʊzikale/,She researched the unmusically for her project.,Per il suo progetto ha fatto ricerche sull'unmusical.,/per il sʊo prodʒɛtːo a fatːo ritʃɛrke sʊllʊnmʊzikal./,C2,Grammar,"C2,Grammar",
unoccupied,non occupato,/non okːʊpato/,Do you have an unoccupied flat?,Avete un appartamento non occupato?,/avete ʊn apːartamento non okːʊpato?/,C2,Grammar,"C2,Grammar",
unprecedented,senza precedenti,/sɛntsa pretʃedɛntɪ/,↩ This whole passage is unprecedented in early Buddhism.,L'intero passaggio non ha precedenti nel buddismo delle origini.,/lintɛro passadʒːo non a pretʃedɛntɪ nel bʊdːizmo delle oridʒinɪ./,C2,Grammar,"C2,Grammar",
unreliably,inaffidabilmente,/inaffidabilmente/,The teacher discussed the unreliably in class.,L'insegnante ha discusso l'inaffidabilità in classe.,/linseɲante a diskusso linaffidabilita in klasse./,C2,Grammar,"C2,Grammar",
untangled,districato,/distrikato/,"Those in whom greed, hate, and ignorance have faded away; the perfected ones with defilements ended— they have untangled the tangle.","Coloro in cui l'avidità, l'odio e l'ignoranza sono svaniti; i perfezionati con i defilamenti finiti - hanno districato il groviglio.","/koloro in kuj lavidita, lɔdio e liɲorantsa sono zvanitɪ; i perfetsionatɪ kon i defilamentɪ finitɪ anno distrikato il ɡroviʎo./",C2,Grammar,"C2,Grammar",
unwavering,incrollabile,/inkrollabile/,Algeria's support for Palestine is unwavering.,Il sostegno dell'Algeria alla Palestina è incrollabile.,/il sosteɲɲo dellaldʒeria alla palestina e inkrollabile./,C2,Grammar,"C2,Grammar",
unwaveringly,incrollabilmente,/inkrollabilmente/,They wrote the unwaveringly in their notes.,Lo hanno scritto incrollabilmente nei loro appunti.,/lo anno skritːo inkrollabilmente nei lɔro apːuntɪ./,C2,Grammar,"C2,Grammar",
upcoming,in arrivo,/in arɾivo/,How are you going to vote in the upcoming election?,Come voterà alle prossime elezioni?,/kome voteɾa alle prɔssime eletsionɪ?/,C2,Grammar,"C2,Grammar",
versatile,versatile,/versatile/,"Jingle, ’ said that versatile gentleman, taking the hint at once.","Jingle"", disse il versatile gentiluomo, cogliendo subito il suggerimento.","/dʒinɡol"", disse il versatile dʒentilʊɔmo, koʎɛndo subito il sʊdʒːerimento./",C2,Grammar,"C2,Grammar",
versatility,versatilità,/versatilita/,Versatility is seldom given its real name--which is protracted labour.,"Alla versatilità viene raramente dato il suo vero nome, che è lavoro prolungato.","/alla versatilita vjɛne raɾamente dato il sʊo vero nome, ke e lavɔro prolʊŋɡato./",C2,Grammar,"C2,Grammar",
viable,praticabile,/pratikabile/,Putting the whole population at risk is not something I consider a viable alternative.,Mettere a rischio l'intera popolazione non è un'alternativa che considero valida.,/metːere a riskio lintɛra popolatsione non e ʊnalternativa ke konsidero valida./,C2,Grammar,"C2,Grammar",
vibrant,vibrante,/vibrante/,"The overall tenor of the Therīgāthā is vibrant, proud, and celebratory.","Il tenore generale della Therīgāthā è vibrante, orgoglioso e celebrativo.","/il tenore dʒenerale della teriɡata e vibrante, orɡoʎozo e tʃelebrativo./",C2,Grammar,"C2,Grammar",
vicious,vizioso,/vitsjozo/,"France must be cleared of this vicious sect, ” said Alva.","La Francia deve essere ripulita da questa setta viziosa"", ha detto Alva.","/la frantʃa dɛve ɛssere ripʊlita da kwesta setːa vitsjɔza"", a detːo alva./",C2,Grammar,"C2,Grammar",
viciously,ferocemente,/ferotʃemente/,"D'Aurevilly attacked the book viciously; Baudelaire defended it. Later Turgenev wrote to Flaubert: ""After all you are Flaubert!","D'Aurevilly attaccò ferocemente il libro; Baudelaire lo difese. Più tardi Turgenev scrisse a Flaubert: ""Dopo tutto lei è Flaubert!","/daʊrevillɪ atːakːɔ ferotʃemente il libro; bodlɛr lo difeze. pjʊ tardɪ tʊrdʒɛnev skrisse a flaʊbert: ""dopo tutːo lɛi e flaʊbert!/",C2,Grammar,"C2,Grammar",
victorious,vittorioso,/vitːoriozo/,"They are happy everywhere, and victorious everywhere.",Sono felici ovunque e vittoriosi ovunque.,/sono felitʃɪ ovunkwe e vitːoriɔzɪ ovunkwe./,C2,Grammar,"C2,Grammar",
victoriously,vittoriosamente,/vitːoriozamente/,Please put the victoriously on the table.,"Per favore, mettete la vittoria sul tavolo.","/per favore, metːete la vitːɔria sʊl tavolo./",C2,Grammar,"C2,Grammar",
violet,viola,/vjɔla/,Who told you about the violets?,Chi ti ha parlato delle violette?,/kɪ tɪ a parlato delle vjoletːe?/,C2,Grammar,"C2,Grammar",
voluntarily,volontariamente,/volontariamente/,"Taxes are not coerced, but voluntarily offered in recognition of services rendered.","Le tasse non sono imposte, ma offerte volontariamente come riconoscimento dei servizi resi.","/le tasse non sono impɔste, ma offɛrte volontariamente kome rikonoʃimento deɪ servitsɪ rezɪ./",C2,Grammar,"C2,Grammar",
voracious,vorace,/voratʃe/,Happily the voracious creatures do not see well.,Fortunatamente le voraci creature non vedono bene.,/fortʊnatamente le voratʃɪ kreature non vedono bɛne./,C2,Grammar,"C2,Grammar",
voraciously,voracemente,/voratʃemente/,The ewe was voraciously eating.,La pecora mangiava voracemente.,/la pɛkora mandʒava voratʃemente./,C2,Grammar,"C2,Grammar",
vulnerable,vulnerabile,/vʊlnerabile/,Yet even calumny is sagacious enough to discover and to attack the most vulnerable part.,"Tuttavia, anche la calunnia è abbastanza sagace da scoprire e attaccare la parte più vulnerabile.","/tʊtːavia, anke la kalunnia e abːastantsa saɡatʃe da skoprire e atːakːare la parte pjʊ vʊlnerabile./",C2,Grammar,"C2,Grammar",
wary,prudente,/prʊdɛnte/,I had been too wary for that.,Ero stato troppo prudente per questo.,/ɛro stato trɔpːo prʊdɛnte per kwesto./,C2,Grammar,"C2,Grammar",
whatsoever,di qualsiasi tipo,/dɪ kwalsiazɪ tipo/,You shall have whatsoever you will.,Avrete tutto ciò che vorrete.,/avrete tutːo tʃɔ ke vorɾete./,C2,Grammar,"C2,Grammar",
wholly,interamente,/interamente/,"I cried, ""we are wholly, irretrievably lost!","Ho gridato: ""Siamo completamente, irrimediabilmente perduti!","/o ɡridato: ""sjamo kompletamente, irɾimedjabilmente perdutɪ!/",C2,Grammar,"C2,Grammar",
wicked,malvagio,/malvadʒo/,You are a wicked creature!,Sei una creatura malvagia!,/sɛi ʊna kreatura malvadʒa!/,C2,Grammar,"C2,Grammar",
wickedly,perfidamente,/perfidamente/,"West had him by the throat in a second, and forcing him against the dead wall shook him wickedly.","West lo prese per la gola in un secondo, e costringendolo contro il muro morto lo scosse perfidamente.","/wɛst lo preze per la ɡola in ʊn sekondo, e kostrindʒendolo kontro il muro mɔrto lo skɔsse perfidamente./",C2,Grammar,"C2,Grammar",
withdrawn,ritirato,/ritirato/,And how is a mendicant withdrawn?,E come si ritira un mendicante?,/e kome sɪ ritira ʊn mendikante?/,C2,Grammar,"C2,Grammar",
wizened,smarrito,/zmarɾito/,The old man had a wizened face.,L'uomo anziano aveva un volto invecchiato.,/lwɔmo antsjano aveva ʊn volto invekːjato./,C2,Grammar,"C2,Grammar",
wooded,boscoso,/boskozo/,It was a picturesque old house in a fine park richly wooded.,Era una vecchia casa pittoresca in un bel parco riccamente alberato.,/ɛra ʊna vɛkːia kaza pitːoreska in ʊn bɛl parko rikːamente alberato./,C2,Grammar,"C2,Grammar",
wry,ironico,/irɔniko/,"[Illustration: Miss Crocker made a wry face] ""Oh, what is it?","[Illustrazione: Miss Crocker fa una smorfia] ""Oh, cosa c'è?","/[illʊstratsione: miss krokːɛr fa ʊna zmɔrfia] ""oː, kɔza tʃɛː?/",C2,Grammar,"C2,Grammar",
wryly,ironicamente,/ironikamente/,They wrote the wryly in their notes.,Lo scrivono ironicamente nei loro appunti.,/lo skrivono ironikamente nei lɔro apːuntɪ./,C2,Grammar,"C2,Grammar",
abhorrent,ripugnante,/ripʊɲante/,There is no indignity so abhorrent to their feelings.,Non esiste un'indegnità così ripugnante per i loro sentimenti.,/non eziste ʊnindeɲita kozi ripʊɲante per i lɔro sentimentɪ./,C2,Grammar,"C2,Grammar",
abject,abietto,/abjetːo/,We are the Queen’s abjects and must obey.,Siamo gli abietti della Regina e dobbiamo obbedire.,/sjamo ʎɪ abjetːɪ della redʒina e dobːjamo obːedire./,C2,Grammar,"C2,Grammar",
abundantly,abbondantemente,/abːondantemente/,"After all, as Conseil said, we enjoyed perfect liberty, we were delicately and abundantly fed.","Dopo tutto, come ha detto Conseil, abbiamo goduto di una libertà perfetta, siamo stati nutriti delicatamente e abbondantemente.","/dopo tutːo, kome a detːo konsɛil, abːjamo ɡoduto dɪ ʊna liberta perfɛtːa, sjamo statɪ nʊtritɪ delikatamente e abːondantemente./",C2,Grammar,"C2,Grammar",
acrobatic,acrobatico,/akrobatiko/,Jonas can even do acrobatics.,Jonas sa anche fare le acrobazie.,/dʒonas sa anke fare le akrobatsie./,C2,Grammar,"C2,Grammar",
additive,additivo,/adːitivo/,Allergic reactions are a problem caused by additives.,Le reazioni allergiche sono un problema causato dagli additivi.,/le reatsionɪ allɛrdʒike sono ʊn problɛma kaʊzato daʎɪ adːitivɪ./,C2,Grammar,"C2,Grammar",
adulterate,adulterare,/adʊlterare/,Roasted cereals and chicory are used extensively to adulterate ground coffee.,I cereali tostati e la cicoria sono ampiamente utilizzati per adulterare il caffè macinato.,/i tʃerealɪ tostatɪ e la tʃikɔria sono ampjamente ʊtilidzːatɪ per adʊlterare il kaffɛ matʃinato./,C2,Grammar,"C2,Grammar",
aghast,sbigottimento,/zbiɡotːimento/,"Aghast they see the living lightnings play, And turn their eyeballs from the flashing ray.",Vedono con stupore i fulmini viventi e distolgono gli occhi dai raggi lampeggianti.,/vedono kon stʊpore i fulminɪ vivɛntɪ e distolɡono ʎɪ ɔkːɪ daj radʒːɪ lampedʒːantɪ./,C2,Grammar,"C2,Grammar",
agile,agile,/adʒile/,The bat's flight is swift and agile.,Il volo del pipistrello è rapido e agile.,/il volo del pipistrɛllo e rapido e adʒile./,C2,Grammar,"C2,Grammar",
all-encompassing,onnicomprensivo,/onnikomprensivo/,"The night was silent, and the darkness was all-encompassing.",La notte era silenziosa e l'oscurità era totalizzante.,/la nɔtːe ɛra silentsjɔza e loskʊrita ɛra totalidzːante./,C2,Grammar,"C2,Grammar",
allegorical,allegorico,/alleɡɔriko/,An allegorical meaning may lurk here.,Qui potrebbe nascondersi un significato allegorico.,/kwi potrɛbːe naskondersɪ ʊn siɲifikato alleɡɔriko./,C2,Grammar,"C2,Grammar",
amorphous,amorfo,/amɔrfo/,He saw an amorphous figure in baggy clothing.,Vide una figura amorfa con abiti larghi.,/vide ʊna fiɡura amɔrfa kon abitɪ larɡɪ./,C2,Grammar,"C2,Grammar",
anarchic,anarchico,/anarkiko/,Where is the line between free and anarchic?,Dov'è il confine tra libero e anarchico?,/dovɛ il konfine tra libero e anarkiko?/,C2,Grammar,"C2,Grammar",
angular,angolare,/aŋɡolare/,An angular surface is reduced to a point where it terminates in an angle.,Una superficie angolare si riduce a un punto in cui termina con un angolo.,/ʊna sʊperfitʃe aŋɡolare sɪ ridutʃe a ʊn punto in kuj tɛrmina kon ʊn aŋɡolo./,C2,Grammar,"C2,Grammar",
anthropological,antropologico,/antropolɔdʒiko/,"It is more satirical and less anthropological, and is largely a product of the author's literate and quirky imagination.","È più satirico e meno antropologico, ed è in gran parte un prodotto dell'immaginazione letterata e stravagante dell'autore.","/e pjʊ satiriko e meno antropolɔdʒiko, ed e in ɡran parte ʊn prodotːo dellimmadʒinatsione letːerata e stravaɡante dellaʊtore./",C2,Grammar,"C2,Grammar",
antithetical,antitetico,/antitɛtiko/,Your proposal is antithetical to our own.,La vostra proposta è antitetica alla nostra.,/la vɔstra proposta e antitɛtika alla nɔstra./,C2,Grammar,"C2,Grammar",
aptitude,attitudine,/atːitudine/,He has an aptitude for painting.,Ha un'attitudine alla pittura.,/a ʊnatːitudine alla pitːura./,C2,Grammar,"C2,Grammar",
arcane,arcano,/arkano/,Novices often have more luck finding something arcane than seasoned researchers because of the power of creative thinking and serendipity.,"I novizi hanno spesso più fortuna nel trovare qualcosa di arcano rispetto ai ricercatori esperti, grazie al potere del pensiero creativo e della serendipità.","/i novitsɪ anno spesso pjʊ fortuna nel trovare kwalkɔza dɪ arkano rispɛtːo aj ritʃerkatorɪ espɛrtɪ, ɡratsje al potere del pensiɛro kreativo e della serendipita./",C2,Grammar,"C2,Grammar",
archetypal,archetipico,/arketipiko/,The archetypal noddy program is hello world.,L'archetipo del programma noddy è hello world.,/larkɛtipo del proɡramma nɔdːɪ e ɛllo wɔrld./,C2,Grammar,"C2,Grammar",
archetype,archetipo,/arkɛtipo/,He is an example of the “dark hermit” archetype.,"È un esempio dell'archetipo dell'""eremita oscuro"".","/e ʊn ezɛmpio dellarkɛtipo dɛl""eremita oskuro""./",C2,Grammar,"C2,Grammar",
archival,archivio,/arkivio/,"In an archival interview, he was careful not to overrate his success or appear arrogant.","In un'intervista d'archivio, è stato attento a non sopravvalutare il suo successo e a non apparire arrogante.","/in ʊnintervista darkivio, e stato atːɛnto a non sopravvalʊtare il sʊo sʊtʃːɛsso e a non apːarire arɾoɡante./",C2,Grammar,"C2,Grammar",
arduous,arduo,/ardʊo/,"The rest of us must be contented with a fair, but a less arduous, goal.","Il resto di noi deve accontentarsi di un obiettivo equo, ma meno arduo.","/il rɛsto dɪ noi dɛve akːontentarsɪ dɪ ʊn objetːivo ɛkwo, ma meno ardʊo./",C2,Grammar,"C2,Grammar",
arduously,faticosamente,/fatikozamente/,He explained the arduously during the meeting.,Ha spiegato l'arduo compito durante l'incontro.,/a spjeɡato lardʊo kompito dʊrante linkontro./,C2,Grammar,"C2,Grammar",
