English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
provisions,disposizioni,/dispozitsionɪ/,"At that, all his provisions were gone.","In quel momento, tutte le sue provviste erano sparite.","/in kwel momento, tutːe le sʊe provviste ɛrano sparite./",C2,Social,"C2,Social",
psyche,psiche,/psike/,"Psyche, from the regions which Are Holy Land!","Psiche, dalle regioni che sono Terra Santa!","/psike, dalle redʒonɪ ke sono tɛrɾa santa!/",C2,Social,"C2,Social",
psychiatrist,psichiatra,/psikjatra/,Is Ziri really a psychiatrist?,Ziri è davvero uno psichiatra?,/dzirɪ e davvero uno psikjatra?/,C2,Social,"C2,Social",
quarry,cava,/kava/,Hard by was a small stone-quarry.,Nelle vicinanze c'era una piccola cava di pietra.,/nelle vitʃinantse tʃɛra ʊna pikːola kava dɪ pjɛtra./,C2,Social,"C2,Social",
quip,battuta,/batːuta/,This is called the “quip modest”.,"Questo si chiama ""quip modesto"".","/kwesto sɪ kjama ""kwip modɛsto""./",C2,Social,"C2,Social",
quota,quota,/kwɔta/,Scientist's pleas to introduce fish quotas were ignored for too long.,Le richieste degli scienziati di introdurre quote di pesca sono state ignorate per troppo tempo.,/le rikjɛste deʎɪ ʃentsjatɪ dɪ introdurɾe kwɔte dɪ pɛska sono state iɲorate per trɔpːo tɛmpo./,C2,Social,"C2,Social",
rapport,rapporto,/rapːɔrto/,We have a good rapport.,Abbiamo un buon rapporto.,/abːjamo ʊn bwɔn rapːɔrto./,C2,Social,"C2,Social",
ratio,rapporto,/rapːɔrto/,What is a wide nutritive ratio?,Che cos'è un rapporto nutritivo ampio?,/ke kozɛ ʊn rapːɔrto nʊtritivo ampio?/,C2,Social,"C2,Social",
realist,realista,/realista/,"But whatever he is, he is not a realist.","Ma qualunque cosa sia, non è un realista.","/ma kwalunkwe kɔza sia, non e ʊn realista./",C2,Social,"C2,Social",
realization,realizzazione,/realidzːatsione/,↩ This is the realization of arahantship.,Questa è la realizzazione dell'arahantismo.,/kwesta ɛ la realidzːatsione dellaɾaantizmo./,C2,Social,"C2,Social",
recipient,destinatario,/destinatario/,A person might give a gift after insulting the recipient.,Una persona potrebbe fare un regalo dopo aver insultato il destinatario.,/ʊna persona potrɛbːe fare ʊn reɡalo dopo avɛr insʊltato il destinatario./,C2,Social,"C2,Social",
reconstruction,ricostruzione,/rikostrʊtsione/,↩ I think Norman’s reconstruction of this to root ñā (followed by Bodhi) is too speculative.,Credo che la ricostruzione di Norman di questa radice ñā (seguita da Bodhi) sia troppo speculativa.,/krɛdo ke la rikostrʊtsione dɪ nɔrman dɪ kwesta raditʃe ɲa (seɡwita da bodɪ) sia trɔpːo spekʊlativa./,C2,Social,"C2,Social",
regulator,regolatore,/reɡolatore/,She researched the regulator for her project.,Ha fatto ricerche sul regolatore per il suo progetto.,/a fatːo ritʃɛrke sʊl reɡolatore per il sʊo prodʒɛtːo./,C2,Social,"C2,Social",
relevance,rilevanza,/rilevantsa/,Neither of these positions has any relevance to a seeker of the truth.,Nessuna di queste posizioni ha alcuna rilevanza per un ricercatore della verità.,/nessʊna dɪ kweste pozitsionɪ a alkʊna rilevantsa per ʊn ritʃerkatore della verita./,C2,Social,"C2,Social",
reminisce,ricordare,/rikordare/,They will reminisce about him.,Si ricorderanno di lui.,/sɪ rikorderanno dɪ lui./,C2,Social,"C2,Social",
rendering,rendering,/rendɛriŋɡ/,↩ This rendering is elliptical.,Questo rendering è ellittico.,/kwesto rendɛriŋɡ e ellitːiko./,C2,Social,"C2,Social",
representation,rappresentazione,/rapːrezentatsione/,"Their representations were uniform, weighty, and effectual.","Le loro rappresentazioni sono state uniformi, pesanti ed efficaci.","/le lɔro rapːrezentatsionɪ sono state ʊniformɪ, pezantɪ ed effikatʃɪ./",C2,Social,"C2,Social",
residue,residuo,/rezidʊo/,What residue is left from the alum powders?,Quali residui rimangono dalle polveri di allume?,/kwalɪ rezidʊi rimaŋɡono dalle polverɪ dɪ allume?/,C2,Social,"C2,Social",
resonate,risuonare,/rizʊonare/,Please put the resonate on the table.,"Per favore, mettete la risonanza sul tavolo.","/per favore, metːete la rizonantsa sʊl tavolo./",C2,Social,"C2,Social",
revealing,rivelazione,/rivelatsione/,And what is the demonstration of revealing?,E qual è la dimostrazione della rivelazione?,/e kwal e la dimostratsione della rivelatsione?/,C2,Social,"C2,Social",
revere,riverire,/riverire/,"Being astute, she reveres those respected by her husband.","Essendo astuta, rispetta coloro che sono rispettati dal marito.","/essɛndo astuta, rispɛtːa koloro ke sono rispetːatɪ dal marito./",C2,Social,"C2,Social",
rhetoric,retorica,/retɔrika/,Yet this presence seems to be no more than a figure of rhetoric.,Eppure questa presenza sembra essere solo una figura retorica.,/epːure kwesta prezɛntsa sembra ɛssere solo ʊna fiɡura retɔrika./,C2,Social,"C2,Social",
riot,sommossa,/sommɔssa/,And still the riot went on.,E ancora la rivolta continuava.,/e ankora la rivɔlta kontinʊava./,C2,Social,"C2,Social",
rookie,esordiente,/ezordiɛnte/,Layla was still a rookie.,Layla era ancora una novellina.,/laila ɛra ankora ʊna novellina./,C2,Social,"C2,Social",
roster,roster,/rostɛr/,"Certainly, they are not part of the normal roster of places and people familiar from the early texts.","Certamente, non fanno parte della normale lista di luoghi e persone che si conoscono nei primi testi.","/tʃertamente, non fanno parte della normale lista dɪ lʊɔɡɪ e persone ke sɪ konoskono nei primɪ tɛstɪ./",C2,Social,"C2,Social",
rotation,rotazione,/rotatsione/,"No, no; reg’lar rotation, as Jack Ketch said, ven he tied the men up.","No, no; rotazione regolare, come ha detto Jack Ketch, quando ha legato gli uomini.","/nɔ, nɔ; rotatsione reɡolare, kome a detːo dʒɛːk kettʃ, kwando a leɡato ʎɪ wɔminɪ./",C2,Social,"C2,Social",
roundup,giro di boa,/dʒiro dɪ bɔa/,She was only wearing her nightdress when the roundup happened.,Indossava solo la camicia da notte quando è avvenuta la retata.,/indossava solo la kamitʃa da nɔtːe kwando e avvenuta la retata./,C2,Social,"C2,Social",
rumour,voce,/votʃe/,"In the frontier provinces, there were rumours of foreign enemies.",Nelle province di frontiera circolavano voci di nemici stranieri.,/nelle provintʃe dɪ frontiɛra tʃirkolavano votʃɪ dɪ nemitʃɪ straniɛrɪ./,C2,Social,"C2,Social",
saint,Santo,/santo/,I'll be a double-distilled saint.,Sarò un santo a doppia distillazione.,/saɾɔ ʊn santo a dopːia distillatsione./,C2,Social,"C2,Social",
sanction,sanzione,/santsione/,"In her name, then, let it be done; I sanction it.","In suo nome, dunque, sia fatto; io lo approvo.","/in sʊo nome, dunkwe, sia fatːo; io lo apːrovo./",C2,Social,"C2,Social",
sap,linfa,/linfa/,"Come on, my queen, There’s sap in’t yet.","Forza, mia regina, c'è ancora linfa.","/fɔrtsa, mia redʒina, tʃe ankora linfa./",C2,Social,"C2,Social",
sarcasm,sarcasmo,/sarkazmo/,* Note: This is an unjust sarcasm against St.,* Nota: si tratta di un sarcasmo ingiusto nei confronti di San Paolo.,/asterisko nɔta: sɪ tratːa dɪ ʊn sarkazmo indʒusto nei konfrontɪ dɪ san paolo./,C2,Social,"C2,Social",
scoff,scoff,/skɔff/,"Standing in judgment, they scoff, saying, ‘The other is a fool, an amateur!","In piedi, in giudizio, si scherniscono dicendo: ""L'altro è uno sciocco, un dilettante!","/in pjedɪ, in dʒʊditsio, sɪ skerniskono ditʃɛndo: ""laltro e uno ʃɔkːo, ʊn diletːante!/",C2,Social,"C2,Social",
scorn,disprezzo,/disprɛtsːo/,This he said with intense scorn.,Lo disse con intenso disprezzo.,/lo disse kon intɛnso disprɛtsːo./,C2,Social,"C2,Social",
screenplay,sceneggiatura,/ʃenedʒːatura/,He has devised a new screenplay.,Ha ideato una nuova sceneggiatura.,/a ideato ʊna nʊɔva ʃenedʒːatura./,C2,Social,"C2,Social",
screenwriter,sceneggiatore,/ʃenedʒːatore/,Who was the screenwriter?,Chi era lo sceneggiatore?,/kɪ ɛra lo ʃenedʒːatore?/,C2,Social,"C2,Social",
scrutinize,scrutare,/skrʊtare/,They scrutinize further: ‘Is this venerable securely stilled or insecurely stilled?,"Esaminano ulteriormente: ""Questo venerabile è fermamente o insicuramente fermo?","/ezaminano ʊlteriormente: ""kwesto venerabile e fermamente o insikʊramente fermo?/",C2,Social,"C2,Social",
secular,secolare,/sekolare/,Matthew is a secular Christian.,Matthew è un cristiano laico.,/matːew e ʊn kristjano laɪko./,C2,Social,"C2,Social",
sequel,sequel,/sekwel/,Gather the sequel by that went before.,Raccogliere il seguito di ciò che è stato prima.,/rakːɔʎere il seːɡwito dɪ tʃɔ ke e stato prima./,C2,Social,"C2,Social",
shareholder,azionista,/atsjonista/,A notice for the shareholders' meeting has arrived.,È arrivato l'avviso di convocazione dell'assemblea degli azionisti.,/e arɾivato lavvizo dɪ konvokatsione dellassemblɛa deʎɪ atsjonistɪ./,C2,Social,"C2,Social",
shortlist,elenco ristretto,/elɛnko ristretːo/,Only two applicants made it onto the shortlist.,Solo due candidati sono entrati nella rosa dei candidati.,/solo due kandidatɪ sono entratɪ nella rɔza deɪ kandidatɪ./,C2,Social,"C2,Social",
sin,peccato,/pekːato/,What sins have we done?,Quali peccati abbiamo commesso?,/kwalɪ pekːatɪ abːjamo kommesso?/,C2,Social,"C2,Social",
slob,tanghero,/taŋɡɛro/,"Daniel is a fat, lazy slob.","Daniel è un grasso, un pigro e un fannullone.","/danjel e ʊn ɡrasso, ʊn piɡro e ʊn fannʊllone./",C2,Social,"C2,Social",
socialist,socialista,/sotʃalista/,"And presumably he has brought up his son to be a Socialist, too?",E presumibilmente ha educato anche suo figlio a essere un socialista?,/e prezʊmibilmente a edʊkato anke sʊo fiʎo a ɛssere ʊn sotʃalista?/,C2,Social,"C2,Social",
spam,spam,/spam/,This is a spam e-mail.,Si tratta di un'e-mail di spam.,/sɪ tratːa dɪ ʊnemeil dɪ spam./,C2,Social,"C2,Social",
spartan,spartano,/spartano/,Byzantium was afterwards rebuild and fortified by the Spartan general Pausanias.,Bisanzio fu poi ricostruita e fortificata dal generale spartano Pausania.,/bizantsio fʊ pɔi rikostrʊita e fortifikata dal dʒenerale spartano paʊzania./,C2,Social,"C2,Social",
specification,specifiche,/spetʃifike/,"Consider, for example, what an advertising campaign can do with a product's actual specifications.","Si pensi, ad esempio, a cosa può fare una campagna pubblicitaria con le specifiche reali di un prodotto.","/sɪ pɛnsɪ, ad ezɛmpio, a kɔza pʊɔ fare ʊna kampaɲɲa pʊbːlitʃitaria kon le spetʃifike realɪ dɪ ʊn prodotːo./",C2,Social,"C2,Social",
spouse,coniuge,/koniʊdʒe/,"O hound of Crete, think’st thou my spouse to get?","O mastino di Creta, pensi di prendere il mio sposo?","/o mastino dɪ krɛta, pɛnsɪ dɪ prɛndere il mio spozo?/",C2,Social,"C2,Social",
standing,in piedi,/in pjedɪ/,Shall I keep standing here?,Devo continuare a stare qui?,/dɛvo kontinʊare a stare kwi?/,C2,Social,"C2,Social",
strip,striscia,/striʃa/,"Hence with thy stripes, be gone.","Quindi, con le tue strisce, vattene.","/kwindɪ, kon le tʊe striʃe, vatːene./",C2,Social,"C2,Social",
submission,presentazione,/prezentatsione/,Be not as extreme in submission as in offence.,Non siate così estremi nella sottomissione come nell'offesa.,/non sjate kozi estrɛmɪ nella sotːomissjone kome nelloffeza./,C2,Social,"C2,Social",
subordinate,subordinato,/sʊbordinato/,Everything is subordinate to some great law of nature.,Tutto è subordinato a una grande legge di natura.,/tutːo e sʊbordinato a ʊna ɡrande ledʒːe dɪ natura./,C2,Social,"C2,Social",
subscriber,abbonato,/abːonato/,There were three hundred subscribers to them.,Gli abbonati erano trecento.,/ʎɪ abːonatɪ ɛrano tretʃɛnto./,C2,Social,"C2,Social",
subscription,abbonamento,/abːonamento/,Even then subscription balls were the fashion.,Anche allora andavano di moda le palle in abbonamento.,/anke allora andavano dɪ mɔda le palle in abːonamento./,C2,Social,"C2,Social",
successor,successore,/sʊtʃːessore/,"His successor informed me of it yesterday, ” said Mr.","Il suo successore me ne ha informato ieri"", ha detto Mr.","/il sʊo sʊtʃːessore me ne a informato jɛrɪ"", a detːo ɛmmeɛrɾe./",C2,Social,"C2,Social",
suite,suite,/sʊite/,There were seven—an imperial suite.,"Erano sette, una suite imperiale.","/ɛrano sɛtːe, ʊna sʊite imperiale./",C2,Social,"C2,Social",
suitor,pretendente,/pretendɛnte/,Is sought by any other suitor?,È ricercato da qualche altro pretendente?,/e ritʃerkato da kwalke altro pretendɛnte?/,C2,Social,"C2,Social",
synopsis,sinossi,/sinɔssɪ/,The Educational scheme or Course established by Mr. Wopsle’s great-aunt may be resolved into the following synopsis.,Lo schema o corso educativo istituito dalla prozia del signor Wopsle può essere sintetizzato come segue.,/lo skɛma o korso edʊkativo istitʊito dalla prodzia del siɲor wopzle pʊɔ ɛssere sintetidzːato kome seɡwe./,C2,Social,"C2,Social",
tailor,sarto,/sarto/,Are not you a tailor?,Non sei un sarto?,/non sɛi ʊn sarto?/,C2,Social,"C2,Social",
taxpayer,contribuente,/kontribʊɛnte/,I want to work from the taxpayers' point of view.,Voglio lavorare dal punto di vista dei contribuenti.,/voʎo lavorare dal punto dɪ vista deɪ kontribʊɛntɪ./,C2,Social,"C2,Social",
telltale,spia,/spia/,The handle of the telltale tea-spoon was visible under the bed-valance.,Il manico del cucchiaio da tè rivelatore era visibile sotto la bilancia del letto.,/il maniko del kʊkːjaio da tɛ rivelatore ɛra vizibile sotːo la bilantʃa del lɛtːo./,C2,Social,"C2,Social",
tenant,inquilino,/inkwilino/,Where be thy tenants and thy followers?,Dove sono i tuoi inquilini e i tuoi seguaci?,/dove sono i tʊɔi inkwilinɪ e i tʊɔi seɡwatʃɪ?/,C2,Social,"C2,Social",
testament,testamento,/testamento/,All that was just the testament of hearsay; all that just fostered speculation.,Tutto ciò era solo la testimonianza di dicerie; tutto ciò alimentava solo speculazioni.,/tutːo tʃɔ ɛra solo la testimonjantsa dɪ ditʃerie; tutːo tʃɔ alimentava solo spekʊlatsionɪ./,C2,Social,"C2,Social",
theatrical,teatrale,/teatrale/,Are they very theatrical people here?,Sono persone molto teatrali qui?,/sono persone molto teatralɪ kwi?/,C2,Social,"C2,Social",
tinker,armeggiare,/armedʒːare/,Let tinkers’ brats do tinkerings; we are their betters.,Lasciate che i marmocchi degli armeggiatori facciano gli armeggiatori; noi siamo i loro superiori.,/laʃate ke i marmokːɪ deʎɪ armedʒːatorɪ fatʃːano ʎɪ armedʒːatorɪ; noi sjamo i lɔro sʊperiorɪ./,C2,Social,"C2,Social",
tract,tratto,/tratːo/,See an excellent tract of M.,Si veda un eccellente tratto di M.,/sɪ veda ʊn etʃːellɛnte tratːo dɪ ɛmme./,C2,Social,"C2,Social",
trademark,marchio di fabbrica,/markio dɪ fabːrika/,The trademark is very well known.,Il marchio è molto conosciuto.,/il markio e molto konoʃuto./,C2,Social,"C2,Social",
tribute,tributo,/tributo/,Why should we pay tribute?,Perché dovremmo rendere omaggio?,/perke dovremmo rɛndere omadʒːo?/,C2,Social,"C2,Social",
trustee,fiduciario,/fidʊtʃario/,She is the only trustee of the university who never attended it as a student.,È l'unica amministratrice dell'università che non l'ha mai frequentata come studente.,/e lunika amministratritʃe dellʊniversita ke non la maj frekwentata kome stʊdɛnte./,C2,Social,"C2,Social",
turn,girare,/dʒirare/,I was afraid to turn.,Avevo paura di girarmi.,/avevo paʊra dɪ dʒirarmɪ./,C2,Social,"C2,Social",
turnover,fatturato,/fatːʊrato/,The call center has a high turnover.,Il call center ha un elevato turnover.,/il kol senter a ʊn elevato tʊrnover./,C2,Social,"C2,Social",
tycoon,magnate,/maɲate/,Sami's father was a business tycoon.,Il padre di Sami era un magnate degli affari.,/il padre dɪ samɪ ɛra ʊn maɲate deʎɪ affarɪ./,C2,Social,"C2,Social",
uphold,Ritirata,/ritirata/,What precepts and vows should a resolute mendicant uphold?,Quali sono i precetti e i voti che un mendicante risoluto deve rispettare?,/kwalɪ sono i pretʃɛtːɪ e i votɪ ke ʊn mendikante rizoluto dɛve rispetːare?/,C2,Social,"C2,Social",
variable,variabile,/variabile/,What compound in milk is most variable?,Quale composto del latte è più variabile?,/kwale komposto del latːe e pjʊ variabile?/,C2,Social,"C2,Social",
ventilation,ventilazione,/ventilatsione/,Why is some ventilation necessary in refrigeration?,Perché è necessaria una certa ventilazione nella refrigerazione?,/perke e netʃessaria ʊna tʃɛrta ventilatsione nella refridʒeratsione?/,C2,Social,"C2,Social",
vocal,vocale,/vokale/,They are a vocal minority.,Sono una minoranza vocale.,/sono ʊna minorantsa vokale./,C2,Social,"C2,Social",
warrant,mandato,/mandato/,I warrant you it will.,Vi garantisco che sarà così.,/vɪ ɡaɾantisko ke saɾa kozi./,C2,Social,"C2,Social",
wrangle,lottare,/lotːare/,You shall have time to wrangle in when you have nothing else to do.,Avrete il tempo di fare i conti quando non avrete nient'altro da fare.,/avrete il tɛmpo dɪ fare i kontɪ kwando non avrete njɛntaːltro da fare./,C2,Social,"C2,Social",
zany,zigano,/tsiɡano/,He always had a zany sense of humor.,Ha sempre avuto un senso dell'umorismo bizzarro.,/a sɛmpre avuto ʊn sɛnso dellʊmorizmo bidzːarɾo./,C2,Social,"C2,Social",
ad,annuncio,/annuntʃo/,See a curious note of Valesius ad Ammian.,Si veda una curiosa nota di Valesius ad Ammian.,/sɪ veda ʊna kʊriɔza nɔta dɪ valezjʊs ad ammjan./,C2,Social,"C2,Social",
ad-lib,ad-lib,/adlib/,He forgot part of his speech and had to ad-lib for a while.,Ha dimenticato parte del suo discorso e ha dovuto improvvisare per un po'.,/a dimentikato parte del sʊo diskorso e a dovuto improvvizare per ʊn po./,C2,Social,"C2,Social",
adept,adepto,/adepto/,How is an adept defined?,Come si definisce un adepto?,/kome sɪ definiʃe ʊn adepto?/,C2,Social,"C2,Social",
allegory,allegoria,/alleɡoria/,"Chess, allegory of a war, is a game of attack and defense.","Gli scacchi, allegoria di una guerra, sono un gioco di attacco e difesa.","/ʎɪ skakːɪ, alleɡoria dɪ ʊna ɡwɛrɾa, sono ʊn dʒɔko dɪ atːakːo e difeza./",C2,Social,"C2,Social",
allude,alludere,/alludere/,Did the honourable Pickwickian allude to him?,L'onorevole Pickwickian ha alluso a lui?,/lonorevole pikːwikːjan a alluzo a lui?/,C2,Social,"C2,Social",
allusion,allusione,/allʊzione/,You have made an allusion to Mr.,Lei ha fatto un'allusione a Mr.,/lɛi a fatːo ʊnallʊzione a ɛmmeɛrɾe./,C2,Social,"C2,Social",
antediluvian,antidiluviano,/antidilʊvjano/,"It was the Ape Gigans, the antediluvian gorilla.","Era l'Ape Gigans, il gorilla antidiluviano.","/ɛra lape dʒiɡans, il ɡorilla antidilʊvjano./",C2,Social,"C2,Social",
anthology,antologia,/antolodʒia/,This epigram is also found in the Anthology.,Questo epigramma si trova anche nell'Antologia.,/kwesto epiɡramma sɪ trɔva anke nellantolodʒia./,C2,Social,"C2,Social",
antithesis,antitesi,/antitezɪ/,Cosmos is the antithesis of chaos.,Il cosmo è l'antitesi del caos.,/il kɔzmo e lantitezɪ del kaos./,C2,Social,"C2,Social",
apostle,apostolo,/apɔstolo/,"At Antioch, ” said the apostle, “in the church of my brother St.","Ad Antiochia"", disse l'apostolo, ""nella chiesa del mio fratello S. Francesco.","/ad antjɔkia"", disse lapɔstolo, ""nella kjɛza del mio fratɛllo ɛsse. frantʃesko./",C2,Social,"C2,Social",
articulation,articolazione,/artikolatsione/,"Your approach and articulation are excellent, and it’s a good question.","Il suo approccio e la sua articolazione sono eccellenti, ed è una buona domanda.","/il sʊo apːrɔtʃːo e la sʊa artikolatsione sono etʃːellɛntɪ, ed e ʊna bʊɔna domanda./",C2,Social,"C2,Social",
axiom,assioma,/assjɔma/,Mathematical axioms are not axioms of general truth.,Gli assiomi matematici non sono assiomi di verità generale.,/ʎɪ assjɔmɪ matematitʃɪ non sono assjɔmɪ dɪ verita dʒenerale./,C2,Social,"C2,Social",
babble,balbettio,/balbetːio/,This babble shall not henceforth trouble me.,Queste chiacchiere non mi disturberanno più d'ora in poi.,/kweste kjakːiere non mɪ distʊrberanno pjʊ dora in pɔi./,C2,Social,"C2,Social",
bauble,gingillo,/dʒindʒillo/,It is a foul bauble of man’s vanity.,È un pessimo gingillo della vanità dell'uomo.,/e ʊn pɛssimo dʒindʒillo della vanita dellwɔmo./,C2,Social,"C2,Social",
behest,volere,/volere/,Or kings be breakers of their own behests?,O che i re siano trasgressori dei loro stessi ordini?,/o ke i rɛ siːano trazɡressorɪ deɪ lɔro stessɪ ordinɪ?/,C2,Social,"C2,Social",
belligerent,belligerante,/bellidʒerante/,Sami was being so belligerent.,Sami si è comportata in modo così aggressivo.,/samɪ sɪ e komportata in mɔdo kozi aɡːressivo./,C2,Social,"C2,Social",
blandishment,blandizie,/blanditsje/,"Where are grace, beauty, and blandishments, like those?","Dove sono la grazia, la bellezza e le seduzioni come quelle?","/dove sono la ɡratsia, la belletsːa e le sedʊtsionɪ kome kwelle?/",C2,Social,"C2,Social",
blurb,trafiletto,/trafiletːo/,He wrote a short blurb about the movie he had just watched.,Ha scritto un breve trafiletto sul film che aveva appena visto.,/a skritːo ʊn brɛve trafiletːo sʊl film ke aveva apːena visto./,C2,Social,"C2,Social",
brandish,brandire,/brandire/,"If it be a hot day, and I brandish anything but a bottle, I would I might never spit white again.","Se è una giornata calda e brandisco qualcosa che non sia una bottiglia, potrei non sputare più bianco.","/se e ʊna dʒornata kalda e brandisko kwalkɔza ke non sia ʊna botːiʎa, potrɛi non spʊtare pjʊ bjanko./",C2,Social,"C2,Social",
breadwinner,capofamiglia,/kapofamiʎa/,Yanni is the only breadwinner in the family.,Yanni è l'unico a portare il pane in famiglia.,/jannɪ e luniko a portare il pane in famiʎa./,C2,Social,"C2,Social",
brevity,brevità,/brevita/,I will imitate the honourable Romans in brevity.,Imiterò gli onorevoli romani nella loro brevità.,/imiteɾɔ ʎɪ onorevolɪ romanɪ nella lɔro brevita./,C2,Social,"C2,Social",
buccaneer,bucaniere,/bʊkaniɛre/,"And so, ’ he said, gaily, ‘we abandon this buccaneer life tomorrow, do we?","E così"", disse allegramente, ""domani abbandoneremo questa vita da bucanieri, vero?","/e kozi"", disse alleɡramente, ""domanɪ abːandonerɛmo kwesta vita da bʊkaniɛrɪ, vero?/",C2,Social,"C2,Social",
choreography,coreografia,/koreoɡrafia/,Sami and Layla were practising choreography.,Sami e Layla si esercitano in una coreografia.,/samɪ e laila sɪ ezɛrtʃitano in ʊna koreoɡrafia./,C2,Social,"C2,Social",
chronology,cronologia,/kronolodʒia/,His chronology is loose and inaccurate.,La sua cronologia è approssimativa e imprecisa.,/la sʊa kronolodʒia e apːrossimativa e impretʃiza./,C2,Social,"C2,Social",
cinematographer,direttore della fotografia,/diretːore della fotoɡrafia/,We talked about the cinematographer last night.,Ieri sera abbiamo parlato del direttore della fotografia.,/jɛrɪ sera abːjamo parlato del diretːore della fotoɡrafia./,C2,Social,"C2,Social",
colloquium,colloquio,/kollɔkwjo/,Please put the colloquium on the table.,"Per favore, mettete il colloquio sul tavolo.","/per favore, metːete il kollɔkwjo sʊl tavolo./",C2,Social,"C2,Social",
conciliation,conciliazione,/kontʃiliatsione/,Conciliation is the matter of the law.,La conciliazione è materia di legge.,/la kontʃiliatsione e matɛria dɪ ledʒːe./,C2,Social,"C2,Social",
concurrence,consenso,/konsɛnso/,I feel that I have no right to mention this matter without his concurrence.,Non credo di avere il diritto di parlare di questo argomento senza il suo consenso.,/non krɛdo dɪ avere il diritːo dɪ parlare dɪ kwesto arɡomento sɛntsa il sʊo konsɛnso./,C2,Social,"C2,Social",
condensation,condensazione,/kondensatsione/,It was merely the condensation of the man.,Era solo la condensazione dell'uomo.,/ɛra solo la kondensatsione dellwɔmo./,C2,Social,"C2,Social",
condone,condonare,/kondonare/,I recently bought a new condone online.,Di recente ho acquistato un nuovo condone online.,/dɪ retʃɛnte o akːwistato ʊn nʊɔvo kondone on laɪn./,C2,Social,"C2,Social",
confabulation,confabulazione,/konfabʊlatsione/,She researched the confabulation for her project.,Ha fatto ricerche sulla confabulazione per il suo progetto.,/a fatːo ritʃɛrke sʊlla konfabʊlatsione per il sʊo prodʒɛtːo./,C2,Social,"C2,Social",
conjecture,congettura,/kondʒetːura/,"Your conjecture is totally wrong, I assure you.","Le sue congetture sono totalmente sbagliate, glielo assicuro.","/le sʊe kondʒetːure sono totalmente zbaʎate, ʎɛlo assikuro./",C2,Social,"C2,Social",
connotation,connotazione,/konnotatsione/,The new title has good connotations.,Il nuovo titolo ha una buona connotazione.,/il nʊɔvo titolo a ʊna bʊɔna konnotatsione./,C2,Social,"C2,Social",
connote,connotarsi,/konnotarsɪ/,"Used of programs, may connote merely sufficient understanding.","Utilizzato per i programmi, può indicare una comprensione semplicemente sufficiente.","/ʊtilidzːato per i proɡrammɪ, pʊɔ indikare ʊna komprensjone semplitʃemente sʊffitʃɛnte./",C2,Social,"C2,Social",
contagion,contagio,/kontadʒo/,The contagion of such a unanimous fear was inevitable.,Il contagio di una paura così unanime era inevitabile.,/il kontadʒo dɪ ʊna paʊra kozi ʊnanime ɛra inevitabile./,C2,Social,"C2,Social",
cordon,cordone,/kordone/,The cordon has already been removed.,Il cordone è già stato rimosso.,/il kordone e dʒa stato rimɔsso./,C2,Social,"C2,Social",
counsel,consiglio,/konsiʎo/,You do not counsel well.,Lei non è un buon consigliere.,/lɛi non e ʊn bwɔn konsiʎɛre./,C2,Social,"C2,Social",
crony,amico,/amiko/,Tom is a crony capitalist.,Tom è un capitalista di comodo.,/tɔm e ʊn kapitalista dɪ kɔmodo./,C2,Social,"C2,Social",
curate,curare,/kʊrare/,"But the curate was lethargic, unreasonable.","Ma il curato era letargico, irragionevole.","/ma il kʊrato ɛra letardʒiko, irɾadʒonevole./",C2,Social,"C2,Social",
curator,curatore,/kʊratore/,"The one was subject to the tutor, or guardian, of the person; the other, to the curator, or trustee, of the estate, (Heineccius, Antiquitat.","L'uno era soggetto al tutore, o guardiano, della persona; l'altro, al curatore, o fiduciario, del patrimonio, (Heineccius, Antiquitat.","/luno ɛra sodʒːetːo al tʊtore, o ɡwardjano, della persona; laltro, al kʊratore, o fidʊtʃario, del patrimɔnio, (einetʃːʊs, antikwitat./",C2,Social,"C2,Social",
declination,declinazione,/deklinatsione/,"Yes, with a western declination[2] of nineteen degrees, forty-two minutes, just as it is above.","Sì, con una declinazione occidentale[2] di diciannove gradi e quarantadue minuti, proprio come sopra.","/siː, kon ʊna deklinatsione otʃːidentale[due] dɪ ditʃannɔve ɡradɪ e kwaɾantadue minutɪ, prɔprio kome sopra./",C2,Social,"C2,Social",
denotation,denotazione,/denotatsione/,"Through both denotation and connotation, many Turkish names are weighty with symbolism.","Sia per denotazione che per connotazione, molti nomi turchi sono carichi di simbolismo.","/sia per denotatsione ke per konnotatsione, moltɪ nɔmɪ turkɪ sono karikɪ dɪ simbolizmo./",C2,Social,"C2,Social",
denote,denotare,/denotare/,The mūla denotes a basic pattern to be followed in the succeeding permutation series.,La mūla indica uno schema di base da seguire nelle serie di permutazioni successive.,/la mula indika uno skɛma dɪ baze da seɡwire nelle sɛrie dɪ permʊtatsionɪ sʊtʃːessive./,C2,Social,"C2,Social",
denunciation,denuncia,/denuntʃa/,They are in danger of denunciation by Madame Defarge.,Rischiano di essere denunciati da Madame Defarge.,/riskiano dɪ ɛssere denʊntʃatɪ da (fr)madam(it) defardʒe./,C2,Social,"C2,Social",
