English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
increase,aumento,/aʊmento/,"I said: “see, it increases.","Ho detto: ""vedi, aumenta.","/o detːo: ""vedɪ, aʊmenta./",A2,Time & Quantity,"A2,Time & Quantity",
incredible,incredibile,/inkredibile/,Do you think it incredible that Mr.,Vi sembra incredibile che Mr.,/vɪ sembra inkredibile ke ɛmmeɛrɾe./,A2,Grammar,"A2,Grammar",
indeed,infatti,/infatːɪ/,"I do, indeed, ’ replied Nicholas.","Lo so, infatti"", rispose Nicholas.","/lo sɔ, infatːɪ"", rispoze nikolas./",A2,Grammar,"A2,Grammar",
independence,indipendenza,/indipendɛntsa/,Take your independence and be gone.,Prendete la vostra indipendenza e andatevene.,/prendete la vɔstra indipendɛntsa e andatevene./,A2,Professional,"A2,Professional",
independent,indipendente,/indipendɛnte/,One gives a gift to an independent Buddha.,Si fa un regalo a un Buddha indipendente.,/sɪ fa ʊn reɡalo a ʊn budːa indipendɛnte./,A2,Social,"A2,Social",
indicate,indicare,/indikare/,What heat does the thermometer really indicate?,Quale calore indica realmente il termometro?,/kwale kalore indika realmente il termɔmetro?/,A2,Social,"A2,Social",
individual,individuale,/individʊale/,He was a humble individual.,Era un individuo umile.,/ɛra ʊn individʊo umile./,A2,Social,"A2,Social",
indoor,interno,/intɛrno/,"What am I to say, indoors?","Cosa devo dire, in casa?","/kɔza dɛvo dire, in kaza?/",A2,Grammar,"A2,Grammar",
industry,industria,/industria/,The great industry of the city was silk manufacturing.,La grande industria della città era la produzione di seta.,/la ɡrande industria della tʃitːa ɛra la prodʊtsione dɪ seta./,A2,Professional,"A2,Professional",
inexpensive,economico,/ekonɔmiko/,"Dear me, they are inexpensive, but they are quite wonderful!","Cari miei, sono poco costosi, ma sono davvero meravigliosi!","/karɪ mjɛi, sono pɔko kostɔzɪ, ma sono davvero meraviʎɔzɪ!/",A2,Grammar,"A2,Grammar",
influence,influenza,/inflʊɛntsa/,Have you no influence over him?,Non avete alcuna influenza su di lui?,/non avete alkʊna inflʊɛntsa sʊ dɪ lui?/,A2,Social,"A2,Social",
informal,informale,/informale/,"For the rest, though it might be somewhat informal, the gentleman might not object to doing a little business on board.","Per il resto, anche se potrebbe essere un po' informale, il gentiluomo non si opporrebbe a fare un po' di affari a bordo.","/per il rɛsto, anke se potrɛbːe ɛssere ʊn po informale, il dʒentilʊɔmo non sɪ opːorɾɛbːe a fare ʊn po dɪ affarɪ a bɔrdo./",A2,Grammar,"A2,Grammar",
injure,ferire,/ferire/,May I not injure any little creatures on unclear ground.,Che io non ferisca nessuna creaturina su un terreno poco chiaro.,/ke io non feriska nessʊna kreatʊrina sʊ ʊn terɾeno pɔko kjaro./,A2,Health,"A2,Health",
injury,infortunio,/infortunio/,It is our safeguard against injury.,È la nostra salvaguardia contro gli infortuni.,/e la nɔstra salvaɡwardia kontro ʎɪ infortunɪ./,A2,Health,"A2,Health",
inner,interno,/intɛrno/,"Rather, the focus is on the inner qualities of freedom.",L'attenzione si concentra piuttosto sulle qualità interiori della libertà.,/latːentsione sɪ kontʃentra pjʊtːɔsto sʊlle kwalita interiorɪ della liberta./,A2,Grammar,"A2,Grammar",
insect,insetto,/insɛtːo/,The three classes of insects are: 1.,Le tre classi di insetti sono: 1.,/le tre klassɪ dɪ insɛtːɪ sono: uno./,A2,Social,"A2,Social",
inspiration,ispirazione,/ispiratsione/,Unless it be by inspiration.,A meno che non sia per ispirazione.,/a meno ke non sia per ispiratsione./,A2,Grammar,"A2,Grammar",
instant,istantaneo,/istantaneo/,Issue was joined in an instant.,La questione si è unita in un istante.,/la kwestjone sɪ e ʊnita in ʊn istante./,A2,Time & Quantity,"A2,Time & Quantity",
instead,invece,/invetʃe/,You should do it instead.,Dovreste invece farlo voi.,/dovreste invetʃe farlo voi./,A2,Grammar,"A2,Grammar",
instruction,istruzione,/istrʊtsione/,"They’re accepting, and take instruction respectfully.",Sono accettanti e accettano le istruzioni con rispetto.,/sono atʃːetːantɪ e atʃːetːano le istrʊtsionɪ kon rispɛtːo./,A2,Social,"A2,Social",
instructor,istruttore,/istrʊtːore/,Through how many qualities is one an instructor of the nuns?,Per quante qualità si è istruttori delle monache?,/per kwante kwalita sɪ e istrʊtːorɪ delle monake?/,A2,Social,"A2,Social",
instrument,strumento,/strʊmento/,"Here it is, a perfect instrument!","Eccolo qui, uno strumento perfetto!","/ɛkːolo kwi, uno strʊmento perfɛtːo!/",A2,Social,"A2,Social",
intelligence,intelligenza,/intellidʒɛntsa/,Have you gathered any intelligence?,Avete raccolto informazioni?,/avete rakːɔlto informatsionɪ?/,A2,Social,"A2,Social",
intelligent,intelligente,/intellidʒɛnte/,My intelligent sister is about where she was.,La mia intelligente sorella è più o meno come era lei.,/la mia intellidʒɛnte sorɛlla e pjʊ o meno kome ɛra lɛi./,A2,Grammar,"A2,Grammar",
international,internazionale,/internatsionale/,Many international visitors have come to visit.,Molti visitatori internazionali sono venuti a trovarci.,/moltɪ vizitatorɪ internatsionalɪ sono venutɪ a trovartʃɪ./,A2,Grammar,"A2,Grammar",
introduction,introduzione,/introdʊtsione/,So who is my Introduction for?,A chi è rivolta la mia Introduzione?,/a kɪ e rivɔlta la mia introdʊtsione?/,A2,Social,"A2,Social",
invade,invadere,/invadere/,King Ajātasattu wants to invade the Vajjis.,Il re Ajātasattu vuole invadere i Vajji.,/il rɛ ajatazatːʊ vʊɔle invadere i vadʒdʒɪ./,A2,Travel,"A2,Travel",
invent,inventare,/inventare/,I could well wish courtesy would invent some other custom of entertainment.,Potrei desiderare che la cortesia inventasse qualche altra usanza di intrattenimento.,/potrɛi deziderare ke la kortezia inventasse kwalke altra ʊzantsa dɪ intratːenimento./,A2,Food,"A2,Food",
invention,invenzione,/inventsione/,Necessity is the mother of invention.,La necessità è la madre dell'invenzione.,/la netʃessita e la madre dellinventsione./,A2,Grammar,"A2,Grammar",
invitation,invito,/invito/,Today is the invitation ceremony.,Oggi si svolge la cerimonia di invito.,/ɔdʒːɪ sɪ zvoldʒe la tʃerimɔnia dɪ invito./,A2,Social,"A2,Social",
invite,invito,/invito/,We might as well invite him.,Tanto vale invitarlo.,/tanto vale invitarlo./,A2,Social,"A2,Social",
involve,coinvolgere,/koinvoldʒere/,Shall I involve my friend in transportation--possibly for life!,"Dovrei coinvolgere il mio amico nel trasporto, forse per tutta la vita!","/dovrɛi koinvoldʒere il mio amiko nel traspɔrto, forse per tutːa la vita!/",A2,Social,"A2,Social",
issue,questione,/kwestjone/,The real issue was Spain.,Il vero problema era la Spagna.,/il vero problɛma ɛra la spaɲɲa./,A2,Social,"A2,Social",
itself,stesso,/stesso/,That of itself was hopeful.,Questo è di per sé motivo di speranza.,/kwesto ɛ dɪ per se motivo dɪ sperantsa./,A2,,A2,
jam,marmellata,/marmellata/,"(What is it, Minnie dear—jam?","(Cosa c'è, Minnie dear-jam?","/(kɔza tʃɛː, minnje deardʒam?/",A2,Food,"A2,Food",
jazz,jazz,/(en)dʒaz(it)/,"The piece is known, ” he concluded lustily, “as ‘Vladmir Tostoff’s Jazz History of the World!","L'opera è nota"", ha concluso con entusiasmo, ""come 'La storia del mondo del jazz di Vladmir Tostoff!","/lɔpera e nɔta"", a konkluzo kon entʊzjazmo, ""kome la stɔria del mondo del (en)dʒaz(it) dɪ vladmir tɔstoff!/",A2,Social,"A2,Social",
jelly,gelatina,/dʒelatina/,Pectose Substances are jelly-like bodies found in fruits and vegetables.,Le sostanze pectose sono corpi gelatinosi presenti nella frutta e nella verdura.,/le sostantse pektoze sono kɔrpɪ dʒelatinɔzɪ prezɛntɪ nella frutːa e nella verdura./,A2,Food,"A2,Food",
jewellery,gioielli,/dʒoiɛllɪ/,"People complained and criticized them, “How can nuns wear jewellery?","La gente si lamentava e le criticava: ""Come possono le suore indossare gioielli?","/la dʒɛnte sɪ lamentava e le kritikava: ""kome pɔssono le sʊore indossare dʒoiɛllɪ?/",A2,Shopping,"A2,Shopping",
joke,scherzo,/skertso/,Meg will relish that joke.,Meg apprezzerà questa battuta.,/mɛɡ apːretsːeɾa kwesta batːuta./,A2,Social,"A2,Social",
journalist,giornalista,/dʒornalista/,Then our journalist conceived and gave a handsome domino ball.,Poi il nostro giornalista ha concepito e dato una bella palla di domino.,/pɔi il nɔstro dʒornalista a kontʃepito e dato ʊna bɛlla palla dɪ dɔmino./,A2,Social,"A2,Social",
joy,gioia,/dʒɔia/,Do I feel joy again?,Provo di nuovo gioia?,/prɔvo dɪ nʊɔvo dʒɔia?/,A2,Grammar,"A2,Grammar",
junior,junior,/junior/,"I do, indeed, ’ replied the junior.","Certo che sì"", rispose il giovane.","/tʃɛrto ke siː"", rispoze il dʒovane./",A2,Social,"A2,Social",
junk,spazzatura,/spatsːatura/,This computer is a piece of junk.,Questo computer è un rottame.,/kwesto kompjuter e ʊn rotːame./,A2,Shopping,"A2,Shopping",
killer,assassino,/assassino/,The Killer is never hunted.,L'assassino non viene mai cacciato.,/lassassino non vjɛne maj katʃːato./,A2,Social,"A2,Social",
kilo,chilo,/kilo/,How heavy are you in kilos?,Quanto pesa in chili?,/kwanto peza in kilɪ?/,A2,Time & Quantity,"A2,Time & Quantity",
kilogram,chilogrammo,/kiloɡrammo/,I have put on two kilograms this summer.,Quest'estate ho messo su due chili.,/kwestestate o messo sʊ due kilɪ./,A2,Time & Quantity,"A2,Time & Quantity",
kilometer,chilometro,/kilometro/,These places are about twenty kilometers apart.,Questi luoghi distano circa venti chilometri l'uno dall'altro.,/kwestɪ lʊɔɡɪ distano tʃirka vɛntɪ kilometrɪ luno dallaltro./,A2,Time & Quantity,"A2,Time & Quantity",
kindly,gentilmente,/dʒentilmente/,"You are kindly met, sir.","La saluto cordialmente, signore.","/la saluto kordjalmente, siɲore./",A2,Grammar,"A2,Grammar",
kingdom,regno,/reɲɲo/,We have kissed away Kingdoms and provinces.,Abbiamo baciato via regni e province.,/abːjamo batʃato via reɲɲɪ e provintʃe./,A2,Professional,"A2,Professional",
kit,kit,/kit/,"More pity that the eagles should be mewed, Whiles kites and buzzards prey at liberty.","Più che altro è un peccato che le aquile debbano miagolare, mentre nibbi e poiane predano in libertà.","/pjʊ ke altro e ʊn pekːato ke le akwile debːano mjaɡolare, mentre nibːɪ e poiane predano in liberta./",A2,Shopping,"A2,Shopping",
knock,bussare,/bʊssare/,"Go to the gate, somebody knocks.","Vai al cancello, qualcuno bussa.","/vaj al kantʃɛllo, kwalkuno bussa./",A2,Grammar,"A2,Grammar",
knowledge,conoscenza,/konoʃɛntsa/,This is the ultimate knowledge.,Questa è la conoscenza definitiva.,/kwesta ɛ la konoʃɛntsa definitiva./,A2,Food,"A2,Food",
lab,laboratorio,/laboratɔrio/,Ziri has a black Lab.,Ziri ha un Lab nero.,/dzirɪ a ʊn lab nero./,A2,Shopping,"A2,Shopping",
labor,lavoro,/lavɔro/,Was he weary of his labors?,Era stanco delle sue fatiche?,/ɛra stanko delle sʊe fatike?/,A2,Professional,"A2,Professional",
lack,mancanza,/mankantsa/,Do you lack sexual organs?,Vi mancano gli organi sessuali?,/vɪ mankano ʎɪ ɔrɡanɪ sessʊalɪ?/,A2,Health,"A2,Health",
lake,lago,/laɡo/,These are the four lakes.,Questi sono i quattro laghi.,/kwestɪ sono i kwatːro laɡɪ./,A2,Home,"A2,Home",
lamp,lampada,/lampada/,These are the four lamps.,Queste sono le quattro lampade.,/kweste sono le kwatːro lampade./,A2,Shopping,"A2,Shopping",
landscape,paesaggio,/paezadʒːo/,The landscape was misty and vague.,Il paesaggio era nebbioso e vago.,/il paezadʒːo ɛra nebːjozo e vaɡo./,A2,Food,"A2,Food",
lane,corsia,/korsia/,"You know Krook, the Chancellor, across the lane.","Conoscete Krook, il Cancelliere, dall'altra parte della strada.","/konoʃete krɔok, il kantʃelliɛre, dallaltra parte della strada./",A2,Shopping,"A2,Shopping",
laptop,portatile,/portatile/,My laptop doesn't have an optical disk drive.,Il mio portatile non ha un'unità disco ottico.,/il mio portatile non a ʊnʊnita disko ɔtːiko./,A2,Shopping,"A2,Shopping",
last,ultimo,/ultimo/,He was here last night.,È stato qui ieri sera.,/e stato kwi jɛrɪ sera./,A2,Social,"A2,Social",
latest,ultimo,/ultimo/,His latest fancy was that he was God.,La sua ultima fantasia era quella di essere Dio.,/la sʊa ultima fantazia ɛra kwella dɪ ɛssere dio./,A2,Social,"A2,Social",
latter,quest'ultimo,/kwestultimo/,The latter’s work was expeditious.,Il lavoro di quest'ultimo è stato rapido.,/il lavɔro dɪ kwestultimo e stato rapido./,A2,Social,"A2,Social",
laughter,risate,/rizate/,I was ready to die of laughter.,Ero pronto a morire dalle risate.,/ɛro pronto a morire dalle rizate./,A2,Social,"A2,Social",
law,legge,/ledʒːe/,Must I rob the law?,Devo derubare la legge?,/dɛvo derʊbare la ledʒːe?/,A2,Social,"A2,Social",
lawyer,avvocato,/avvokato/,You won’t have a lawyer?,Non avrà un avvocato?,/non avra ʊn avvokato?/,A2,Social,"A2,Social",
laziness,pigrizia,/piɡritsia/,Laziness is the stain of beauty.,La pigrizia è la macchia della bellezza.,/la piɡritsia e la makːia della belletsːa./,A2,Abstract,"A2,Abstract",
lead,piombo,/pjɔmbo/,You should lead this community.,Dovreste essere voi a guidare questa comunità.,/dovreste ɛssere voi a ɡwidare kwesta komʊnita./,A2,Social,"A2,Social",
learner,apprendista,/apːrendista/,"After seven years, Jīvaka thought, “I’m a good learner, and I’ve been studying for seven years.","Dopo sette anni, Jīvaka pensò: ""Sono un buon allievo e ho studiato per sette anni.","/dopo sɛtːe annɪ, dʒivaka pensɔ: ""sono ʊn bwɔn alliɛvo e o stʊdjato per sɛtːe annɪ./",A2,Social,"A2,Social",
learning,apprendimento,/apːrendimento/,You are learning something every day.,Ogni giorno imparate qualcosa.,/oɲɲɪ dʒorno impaɾate kwalkɔza./,A2,Grammar,"A2,Grammar",
least,meno,/meno/,I have spoke the least.,Ho parlato il meno possibile.,/o parlato il meno possibile./,A2,Grammar,"A2,Grammar",
leather,pelle,/pɛlle/,It is generally faced with leather.,In genere è rivestito in pelle.,/in dʒɛnere e rivestito in pɛlle./,A2,Activities,"A2,Activities",
lecture,lezione,/letsione/,Must he in thee read lectures of such shame?,Deve forse leggere in te lezioni di tale vergogna?,/dɛve forse lɛdʒːere in te letsionɪ dɪ tale verɡoɲɲa?/,A2,Social,"A2,Social",
left-hand,sinistra,/sinistra/,"In the middle of the left-hand wall is a door, and beyond it a window.","Al centro della parete di sinistra si trova una porta e, al di là di essa, una finestra.","/al tʃɛntro della parete dɪ sinistra sɪ trɔva ʊna pɔrta eː, al dɪ la dɪ essa, ʊna finɛstra./",A2,Grammar,"A2,Grammar",
leisure,tempo libero,/tɛmpo libero/,I will attend upon your lordship’s leisure.,Mi occuperò del tempo libero di Vostra Signoria.,/mɪ okːʊpeɾɔ del tɛmpo libero dɪ vɔstra siɲoria./,A2,Time & Quantity,"A2,Time & Quantity",
lemon,limone,/limone/,What is the characteristic acid of lemons?,Qual è l'acido caratteristico dei limoni?,/kwal e latʃido kaɾatːeristiko deɪ limonɪ?/,A2,Food,"A2,Food",
lemonade,limonata,/limonata/,"Then do the swains appear with tea, with lemonade, with sandwiches, with homage.","Poi compaiono gli swain con il tè, con la limonata, con i panini, con gli omaggi.","/pɔi kompaiono ʎɪ swaɪn kon il tɛ, kon la limonata, kon i paninɪ, kon ʎɪ omadʒːɪ./",A2,Food,"A2,Food",
lend,Prestare,/prestare/,I will not lend thee a penny.,Non ti presterò un centesimo.,/non tɪ presteɾɔ ʊn tʃentɛzimo./,A2,Travel,"A2,Travel",
less,meno,/meno/,It was very little less.,Era molto poco.,/ɛra molto pɔko./,A2,Grammar,"A2,Grammar",
level,livello,/livɛllo/,They must find their level.,Devono trovare il loro livello.,/devono trovare il lɔro livɛllo./,A2,Food,"A2,Food",
liberty,libertà,/liberta/,Mightn’t I take the liberty?,Non potrei prendermi la libertà?,/non potrɛi prɛndermɪ la liberta?/,A2,Time & Quantity,"A2,Time & Quantity",
license,licenza,/litʃɛntsa/,That fellow is a fellow of much license.,Quell'uomo è un uomo con molta licenza.,/kwellwɔmo e ʊn wɔmo kon molta litʃɛntsa./,A2,Social,"A2,Social",
lifestyle,stile di vita,/stile dɪ vita/,"This is the last of lifestyles, mendicants, namely relying on alms.","Questo è l'ultimo degli stili di vita, quello dei mendicanti, cioè l'affidarsi all'elemosina.","/kwesto ɛ lultimo deʎɪ stilɪ dɪ vita, kwello deɪ mendikantɪ, tʃoɛ laffidarsɪ allelemɔzina./",A2,Abstract,"A2,Abstract",
lift,ascensore,/aʃensore/,She gave such a business-like lift to her veil.,Ha sollevato il suo velo in modo così professionale.,/a sollevato il sʊo velo in mɔdo kozi professjonale./,A2,Shopping,"A2,Shopping",
light,luce,/lutʃe/,Light offenses should be known.,Le offese leggere devono essere conosciute.,/le offeze lɛdʒːere devono ɛssere konoʃute./,A2,Social,"A2,Social",
light,luce,/lutʃe/,Light offenses should be known.,Le offese leggere devono essere conosciute.,/le offeze lɛdʒːere devono ɛssere konoʃute./,A2,Social,"A2,Social",
likely,probabile,/probabile/,"It may be, very likely.","Può essere, è molto probabile.","/pʊɔ ɛssere, e molto probabile./",A2,Grammar,"A2,Grammar",
link,link,/liŋk/,These links will only work in the HTML document.,Questi collegamenti funzionano solo nel documento HTML.,/kwestɪ kolleɡamentɪ fʊntsjɔnano solo nel dokʊmento akːatɪ emme ɛlle./,A2,Social,"A2,Social",
lip,labbro,/labːro/,I will kiss thy lips.,Bacerò le tue labbra.,/batʃeɾɔ le tʊe labːra./,A2,Social,"A2,Social",
listener,ascoltatore,/askoltatore/,Why do you say all this before so many listeners?,Perché dice tutto questo davanti a tanti ascoltatori?,/perke ditʃe tutːo kwesto davantɪ a tantɪ askoltatorɪ?/,A2,Social,"A2,Social",
liter,litro,/litro/,This is perhaps roughly equivalent to one liter.,Ciò equivale forse all'incirca a un litro.,/tʃɔ ekwivale forse allintʃirka a ʊn litro./,A2,Time & Quantity,"A2,Time & Quantity",
lively,vivace,/vivatʃe/,It is a lively and jolly narrative.,È un racconto vivace e allegro.,/e ʊn rakːonto vivatʃe e alleɡro./,A2,Grammar,"A2,Grammar",
load,carico,/kariko/,Have you limbs To bear that load of title?,Avete arti Per sopportare il carico del titolo?,/avete artɪ per sopːortare il kariko del titolo?/,A2,Time & Quantity,"A2,Time & Quantity",
lock,serratura,/serɾatura/,Let the door be lock’d: Treachery!,Che la porta sia chiusa a chiave: Tradimento!,/ke la pɔrta sia kjuza a kjave: tradimento!/,A2,Food,"A2,Food",
logical,logico,/lɔdʒiko/,Nothing could be more logical.,Niente di più logico.,/njɛnte dɪ pjʊ lɔdʒiko./,A2,Grammar,"A2,Grammar",
loose,sciolto,/ʃɔlto/,His chronology is loose and inaccurate.,La sua cronologia è approssimativa e imprecisa.,/la sʊa kronolodʒia e apːrossimativa e impretʃiza./,A2,Grammar,"A2,Grammar",
lorry,camion,/kamjon/,"I must see Lorry, ” the Doctor repeated, turning her another way.","Devo vedere Lorry"", ripeté il Dottore, girandola da un'altra parte.","/dɛvo vedere lɔrɾɪ"", ripete il dotːore, dʒirandola da ʊnaltra parte./",A2,Shopping,"A2,Shopping",
lost,perso,/pɛrso/,It must not be lost.,Non deve andare perduto.,/non dɛve andare perduto./,A2,Grammar,"A2,Grammar",
loud,forte,/fɔrte/,I gave a loud cry.,Ho lanciato un forte grido.,/o lantʃato ʊn fɔrte ɡrido./,A2,Grammar,"A2,Grammar",
loudly,ad alta voce,/ad alta votʃe/,"The suggestion being loudly approved of, Mr.",Il suggerimento è stato approvato a gran voce e Mr.,/il sʊdʒːerimento e stato apːrovato a ɡran votʃe e ɛmmeɛrɾe./,A2,Grammar,"A2,Grammar",
lover,amante,/amante/,"Fair lovers, you are fortunately met.","Amanti della natura, siete fortunatamente incontrati.","/amantɪ della natura, sjete fortʊnatamente inkontratɪ./",A2,Social,"A2,Social",
low,basso,/basso/,You can’t speak too low.,Non si può parlare troppo basso.,/non sɪ pʊɔ parlare trɔpːo basso./,A2,Social,"A2,Social",
luckily,fortunatamente,/fortʊnatamente/,"Luckily, I have just that number remaining.","Per fortuna, mi è rimasto solo quel numero.","/per fortuna, mɪ e rimasto solo kwel numero./",A2,Grammar,"A2,Grammar",
lunchtime,ora di pranzo,/ora dɪ praŋdzo/,The shop is also open during lunchtime.,Il negozio è aperto anche a pranzo.,/il neɡɔtsio e apɛrto anke a praŋdzo./,A2,Time & Quantity,"A2,Time & Quantity",
lyric,lirica,/lirika/,"I shall extol them for you, with lyrics in proper order.","Li esalterò per voi, con testi in ordine sparso.","/lɪ ezalteɾɔ per voi, kon tɛstɪ in ɔrdine sparso./",A2,Social,"A2,Social",
mad,pazzo,/patsːo/,"Are you mad, my friend?","Sei arrabbiato, amico mio?","/sɛi arɾabːjato, amiko mio?/",A2,Grammar,"A2,Grammar",
magic,magia,/madʒia/,This conversion magic is lovely!,Questa magia di conversione è deliziosa!,/kwesta madʒia dɪ konversjone e delitsjɔza!/,A2,Grammar,"A2,Grammar",
main,principale,/printʃipale/,"It’s the main point, ’ said Mr.","È il punto principale"", ha detto Mr.","/e il punto printʃipale"", a detːo ɛmmeɛrɾe./",A2,Grammar,"A2,Grammar",
mainly,principalmente,/printʃipalmente/,He was crying—mainly from rage.,"Piangeva, soprattutto per la rabbia.","/pjandʒɛva, sopratːutːo per la rabːia./",A2,Grammar,"A2,Grammar",
major,maggiore,/madʒːore/,There were two major forms of governance.,Esistevano due forme principali di governance.,/ezistevano due forme printʃipalɪ dɪ ɡovernantʃe./,A2,Social,"A2,Social",
make-up,trucco,/trukːo/,"The Buddha said to him, “Great king, why have you come so early in the morning, with your make-up still on?","Il Buddha gli disse: ""Grande re, perché sei venuto così presto al mattino, con il trucco ancora addosso?","/il budːa ʎɪ disse: ""ɡrande rɛ, perke sɛi venuto kozi prɛsto al matːino, kon il trukːo ankora adːɔsso?/",A2,Shopping,"A2,Shopping",
maker,creatore,/kreatore/,"I can, Your Majesty, ’ replied the chariot-maker.","Posso, Vostra Maestà"", rispose il costruttore di carri.","/pɔsso, vɔstra maesta"", rispoze il kostrʊtːore dɪ karɾɪ./",A2,Social,"A2,Social",
male,maschile,/maskile/,"She is badly mistreated, mostly at the hands of males.","Viene maltrattata, soprattutto per mano dei maschi.","/vjɛne maltratːata, sopratːutːo per mano deɪ maskɪ./",A2,Social,"A2,Social",
mall,centro commerciale,/tʃɛntro kommertʃale/,"Are they like to take dust, like Mistress Mall’s picture?","Sono come la polvere, come la foto di Mistress Mall?","/sono kome la polvere, kome la fɔto dɪ mistress mal?/",A2,Shopping,"A2,Shopping",
manage,gestire,/dʒestire/,Would you manage our affairs?,Vorrebbe gestire i nostri affari?,/vorɾɛbːe dʒestire i nɔstrɪ affarɪ?/,A2,Professional,"A2,Professional",
manager,manager,/manadʒer/,"And well I may, ’ rejoined the manager.","E bene che vada"", ribatté il direttore.","/e bɛne ke vada"", ribatːe il diretːore./",A2,Social,"A2,Social",
manner,modo,/mɔdo/,Do not laugh in that manner.,Non ridete in questo modo.,/non ridete in kwesto mɔdo./,A2,Grammar,"A2,Grammar",
mark,marchio,/markio/,And is this his mark?,E questo è il suo marchio?,/e kwesto ɛ il sʊo markio?/,A2,Social,"A2,Social",
marry,sposarsi,/spozarsɪ/,"Marry, now I can tell.","Sposarsi, ora posso dirlo.","/spozarsɪ, ora pɔsso dirlo./",A2,Professional,"A2,Professional",
marvelous,meraviglioso,/meraviʎozo/,"The coincidence is unheard of, marvelous!","La coincidenza è inaudita, meravigliosa!","/la kointʃidɛntsa e inaʊdita, meraviʎɔza!/",A2,Grammar,"A2,Grammar",
material,materiale,/materiale/,I see; the material pledge.,Capisco; l'impegno materiale.,/kapisko; limpeɲɲo materiale./,A2,Social,"A2,Social",
mathematics,matematica,/matematika/,"I don’t take no stock in mathematics, anyway.","Non mi interessa la matematica, in ogni caso.","/non mɪ interessa la matematika, in oɲɲɪ kazo./",A2,Grammar,"A2,Grammar",
maths,matematica,/matematika/,"No one would suggest that school subjects are best mastered by first learning the science curriculum, then the maths, then the history.","Nessuno suggerirebbe che le materie scolastiche si imparano meglio imparando prima il programma di scienze, poi la matematica, poi la storia.","/nessʊno sʊdʒːerirɛbːe ke le matɛrie skolastike sɪ impaɾano mɛʎo impaɾando prima il proɡramma dɪ ʃɛntse, pɔi la matematika, pɔi la stɔria./",A2,Grammar,"A2,Grammar",
max,massimo,/massimo/,Max looked into the mirror all the time he was talking.,Max si è guardato allo specchio per tutto il tempo in cui ha parlato.,/maks sɪ e ɡwardato allo spɛkːio per tutːo il tɛmpo in kuj a parlato./,A2,Shopping,"A2,Shopping",
may,può,/pʊɔ/,May be a humble one!,Che sia umile!,/ke sia umile!/,A2,Time & Quantity,"A2,Time & Quantity",
medal,medaglia,/medaʎa/,Father got the monitor-medal by being umble.,Il padre ha ottenuto la medaglia di monitore essendo umile.,/il padre a otːenuto la medaʎa dɪ monitore essɛndo umile./,A2,Social,"A2,Social",
media,media,/mɛdia/,Tom is a social media consultant.,Tom è un consulente di social media.,/tɔm e ʊn konsʊlɛnte dɪ sotʃal mɛdia./,A2,Social,"A2,Social",
medical,medico,/mɛdiko/,Were you obliged to have medical attendance?,Era obbligato a farsi visitare da un medico?,/ɛra obːliɡato a farsɪ vizitare da ʊn mɛdiko?/,A2,Grammar,"A2,Grammar",
melon,melone,/melone/,This type of melon is called cantaloupe.,Questo tipo di melone si chiama cantalupo.,/kwesto tipo dɪ melone sɪ kjama kantalupo./,A2,Food,"A2,Food",
mention,menzione,/mentsione/,We had better not mention it.,È meglio non parlarne.,/e mɛʎo non parlarne./,A2,Social,"A2,Social",
metal,metallo,/metallo/,"Some pipes are of wood, others of metal.","Alcuni tubi sono di legno, altri di metallo.","/alkʊnɪ tubɪ sono dɪ leɲɲo, altrɪ dɪ metallo./",A2,Grammar,"A2,Grammar",
meter,contatore,/kontatore/,1 The meters are early.,1 I contatori sono in anticipo.,/uno i kontatorɪ sono in antitʃipo./,A2,Social,"A2,Social",
method,metodo,/mɛtodo/,And what is that method?,E qual è questo metodo?,/e kwal e kwesto mɛtodo?/,A2,Grammar,"A2,Grammar",
midday,mezzogiorno,/medzːodʒɔrno/,By midday we were at the end of our journey.,A mezzogiorno eravamo alla fine del nostro viaggio.,/a medzːodʒɔrno eravamo alla fine del nɔstro vjadʒːo./,A2,Time & Quantity,"A2,Time & Quantity",
might,potrebbe,/potrɛbːe/,Anybody might have known that.,Chiunque avrebbe potuto saperlo.,/kjunkwe avrɛbːe potuto sapɛrlo./,A2,Abstract,"A2,Abstract",
military,militare,/militare/,It is a military image.,È un'immagine militare.,/e ʊnimmadʒine militare./,A2,Grammar,"A2,Grammar",
mine,miniera,/miniɛra/,You might say where’s mine!,Potreste dire dov'è il mio!,/potrɛste dire dovɛ il mio!/,A2,Food,"A2,Food",
mineral,minerale,/minerale/,This is mica schist--siliceous mineral.,Si tratta di mica scistosa - minerale siliceo.,/sɪ tratːa dɪ mika ʃistoza minerale silitʃeo./,A2,Grammar,"A2,Grammar",
mirror,specchio,/spɛkːio/,What is the purpose of a mirror?,Qual è lo scopo di uno specchio?,/kwal e lo skɔpo dɪ uno spɛkːio?/,A2,Grammar,"A2,Grammar",
missing,mancante,/mankante/,The missing period was intentional.,Il periodo mancante era intenzionale.,/il periodo mankante ɛra intentsionale./,A2,Grammar,"A2,Grammar",
mix,miscela,/miʃɛla/,"Trust me, one had better mix in, and do like others.","Credetemi, è meglio mescolarsi e fare come gli altri.","/kredetemɪ, e mɛʎo meskolarsɪ e fare kome ʎɪ altrɪ./",A2,Food,"A2,Food",
