English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
shut,chiuso,/kjuzo/,All the galleries are shut.,Tutte le gallerie sono chiuse.,/tutːe le ɡallerie sono kjuze./,A2,Grammar,"A2,Grammar",
significant,significativo,/siɲifikativo/,How significant is one measly Nāḷandā?,Quanto è significativo un misero Nāḷeā?,/kwanto e siɲifikativo ʊn mizero ɛnne aːmakron letːeːraunoeːtresɛtːe e aːmakron?/,A2,Grammar,"A2,Grammar",
silently,silenziosamente,/silentsjozamente/,"Nicholas could say no more, and silently withdrew.",Nicholas non riuscì a dire altro e si ritirò in silenzio.,/nikolas non riʊʃi a dire altro e sɪ ritiɾɔ in silɛntsio./,A2,Grammar,"A2,Grammar",
silver,argento,/ardʒɛnto/,I took this for silver.,L'ho preso per l'argento.,/lo prezo per lardʒɛnto./,A2,Grammar,"A2,Grammar",
simply,semplicemente,/semplitʃemente/,The matter is simply this.,La questione è semplicemente questa.,/la kwestjone e semplitʃemente kwesta./,A2,Grammar,"A2,Grammar",
sleepless,insonne,/insɔnne/,I will lie as I have lain on many a sleepless night hitherto.,Mi coricherò come mi sono coricato in molte notti insonni finora.,/mɪ korikeɾɔ kome mɪ sono korikato in molte nɔtːɪ insɔnnɪ finora./,A2,Grammar,"A2,Grammar",
sleepy,sonnolento,/sonnolɛnto/,It was the sleepiest of sleepy days.,È stata la più sonnolenta delle giornate di sonno.,/e stata la pjʊ sonnolɛnta delle dʒornate dɪ sonno./,A2,Grammar,"A2,Grammar",
slim,sottile,/sotːile/,Gabriel's chances of survival are slim.,Le possibilità di sopravvivenza di Gabriel sono scarse.,/le possibilita dɪ sopravvivɛntsa dɪ ɡabriel sono skarse./,A2,Grammar,"A2,Grammar",
slowly,lentamente,/lentamente/,Slowly; for she saw the clergyman.,"Lentamente, perché vide l'ecclesiastico.","/lentamente, perke vide lekːlezjastiko./",A2,Grammar,"A2,Grammar",
smooth,liscio,/liʃo/,How smooth and even they do bear themselves!,Come si sopportano in modo regolare e uniforme!,/kome sɪ sopːɔrtano in mɔdo reɡolare e ʊniforme!/,A2,Grammar,"A2,Grammar",
smoothly,senza problemi,/sɛntsa problɛmɪ/,"No, my young friend, ” says Chadband smoothly, “I will not let you alone.","No, mio giovane amico"", dice Chadband con dolcezza, ""non ti lascerò solo.","/nɔ, mio dʒovane amiko"", ditʃe tʃadband kon doltʃetsːa, ""non tɪ laʃeɾɔ solo./",A2,Grammar,"A2,Grammar",
soft,morbido,/mɔrbido/,"So voluptuous, is it not--so soft?","Così voluttuoso, non è vero? Così morbido?","/kozi volʊtːʊozo, non e vero? kozi mɔrbido?/",A2,Grammar,"A2,Grammar",
soft,morbido,/mɔrbido/,"So voluptuous, is it not--so soft?","Così voluttuoso, non è vero? Così morbido?","/kozi volʊtːʊozo, non e vero? kozi mɔrbido?/",A2,Grammar,"A2,Grammar",
softly,dolcemente,/doltʃemente/,Lucy is asleep and breathing softly.,Lucy dorme e respira dolcemente.,/lusɪ dɔrme e respira doltʃemente./,A2,Grammar,"A2,Grammar",
someday,un giorno,/ʊn dʒorno/,They had plans to travel together someday.,Avevano in programma di viaggiare insieme un giorno.,/avevano in proɡramma dɪ vjadʒːare insɪɛme ʊn dʒorno./,A2,Grammar,"A2,Grammar",
somewhere,da qualche parte,/da kwalke parte/,I would sooner go—somewhere else.,Preferirei andare da qualche altra parte.,/preferirɛi andare da kwalke altra parte./,A2,Grammar,"A2,Grammar",
specific,specifico,/spetʃifiko/,Each set of questions is personal and specific.,Ogni serie di domande è personale e specifica.,/oɲɲɪ sɛrie dɪ domande e personale e spetʃifika./,A2,Grammar,"A2,Grammar",
strategy,strategia,/stratedʒia/,I thought communication was part of our strategy.,Pensavo che la comunicazione facesse parte della nostra strategia.,/pensavo ke la komʊnikatsione fatʃɛsse parte della nɔstra stratedʒia./,A2,Grammar,"A2,Grammar",
strongly,fortemente,/fortemente/,I can walk quite strongly.,Riesco a camminare abbastanza bene.,/riesko a kamminare abːastantsa bɛne./,A2,Grammar,"A2,Grammar",
structure,struttura,/strʊtːura/,Give the mechanical structure of the starch grain.,Indicare la struttura meccanica del chicco di amido.,/indikare la strʊtːura mekːanika del kikːo dɪ amido./,A2,Grammar,"A2,Grammar",
successfully,con successo,/kon sʊtʃːɛsso/,But for it she would have avoided George Emerson successfully.,Ma per questo avrebbe evitato George Emerson con successo.,/ma per kwesto avrɛbːe evitato dʒɔrdʒ emɛrson kon sʊtʃːɛsso./,A2,Grammar,"A2,Grammar",
such,tale,/tale/,Without such it is monstrous.,Senza di essa è mostruoso.,/sɛntsa dɪ essa e mostrʊozo./,A2,Grammar,"A2,Grammar",
sudden,improvviso,/improvvizo/,"I asked, with sudden gravity.","Chiesi, con improvvisa gravità.","/kjɛzɪ, kon improvviza ɡravita./",A2,Grammar,"A2,Grammar",
suddenly,improvvisamente,/improvvizamente/,"I’m Gatsby, ” he said suddenly.","Sono Gatsby"", disse all'improvviso.","/sono ɡatzbɪ"", disse allimprovvizo./",A2,Grammar,"A2,Grammar",
suitable,adatto,/adatːo/,They do what is suitable.,Fanno ciò che è opportuno.,/fanno tʃɔ ke e opːortuno./,A2,Grammar,"A2,Grammar",
surprised,sorpreso,/sorprezo/,Was she not very much surprised?,Non era molto sorpresa?,/non ɛra molto sorpreza?/,A2,Grammar,"A2,Grammar",
surprising,sorprendente,/sorprendɛnte/,There is nothing surprising in this.,Non c'è nulla di sorprendente in questo.,/non tʃe nulla dɪ sorprendɛnte in kwesto./,A2,Grammar,"A2,Grammar",
swimming,nuoto,/nʊɔto/,Tom was swimming in bliss.,Tom stava nuotando nella beatitudine.,/tɔm stava nʊotando nella beatitudine./,A2,Grammar,"A2,Grammar",
system,sistema,/sistɛma/,"This is a great system, Mr.","Questo è un ottimo sistema, Sig.","/kwesto ɛ ʊn otːimo sistɛma, siɡ./",A2,Grammar,"A2,Grammar",
teaching,insegnamento,/inseɲamento/,The teaching is well explained.,L'insegnamento è ben spiegato.,/linseɲamento e bɛn spjeɡato./,A2,Grammar,"A2,Grammar",
teenage,adolescenziale,/adoleʃentsjale/,But I can’t recall getting upset while giving away my teenage wife.,Ma non ricordo di essermi arrabbiato mentre davo via mia moglie adolescente.,/ma non rikɔrdo dɪ ɛssermɪ arɾabːjato mentre davo via mia moʎe adoleʃɛnte./,A2,Grammar,"A2,Grammar",
temperature,temperatura,/temperatura/,The temperature is exceedingly high.,La temperatura è molto alta.,/la temperatura e molto alta./,A2,Grammar,"A2,Grammar",
therefore,quindi,/kwindɪ/,"They were, therefore, to go.",Dovevano quindi andare.,/dovevano kwindɪ andare./,A2,Grammar,"A2,Grammar",
though,anche se,/anke se/,I’ll tell you what though.,"Vi dirò una cosa, però.","/vɪ diɾɔ ʊna kɔza, peɾɔ./",A2,Grammar,"A2,Grammar",
tidy,ordinato,/ordinato/,"Coom, ’ retorted John, ‘thot’s tidy in you, thot is.","Coom"", ribatté John, ""sei proprio un tipo ordinato"".","/kɔom"", ribatːe dʒɔn, ""sɛi prɔprio ʊn tipo ordinato""./",A2,Grammar,"A2,Grammar",
tradition,tradizione,/traditsione/,It is a family tradition.,È una tradizione di famiglia.,/e ʊna traditsione dɪ famiʎa./,A2,Grammar,"A2,Grammar",
traditional,tradizionale,/traditsionale/,"We’re lost, and so are our traditional teachings!","Siamo perduti, e lo sono anche i nostri insegnamenti tradizionali!","/sjamo perdutɪ, e lo sono anke i nɔstrɪ inseɲamentɪ traditsionalɪ!/",A2,Grammar,"A2,Grammar",
trap,trappola,/trapːola/,There was a moral infection of clap-trap in him.,C'era in lui un'infezione morale di clap-trap.,/tʃɛra in lʊi ʊninfetsione morale dɪ klaptrap./,A2,Grammar,"A2,Grammar",
trouble,problemi,/problɛmɪ/,Why should I trouble myself?,Perché dovrei preoccuparmi?,/perke dovrɛi preokːʊparmɪ?/,A2,Grammar,"A2,Grammar",
truly,veramente,/veramente/,What do they truly understand?,Cosa capiscono veramente?,/kɔza kapiskono veramente?/,A2,Grammar,"A2,Grammar",
trust,fiducia,/fidutʃa/,"Ah, I can trust you!","Ah, posso fidarmi di te!","/a, pɔsso fidarmɪ dɪ te!/",A2,Grammar,"A2,Grammar",
typical,tipico,/tipiko/,Is it typical of country society?,È tipico della società contadina?,/e tipiko della sotʃeta kontadina?/,A2,Grammar,"A2,Grammar",
uncertain,incerto,/intʃɛrto/,↩ “At the High Court” is uncertain.,"""All'Alta Corte"" è incerto.","/""allalta korte"" e intʃɛrto./",A2,Grammar,"A2,Grammar",
uncomfortable,scomodo,/skɔmodo/,So I was uncomfortable again.,Quindi ero di nuovo a disagio.,/kwindɪ ɛro dɪ nʊɔvo a dizadʒo./,A2,Grammar,"A2,Grammar",
underground,sotterraneo,/sotːerɾaneo/,"Eight feet were buried underground, and eight above ground.",Otto piedi sono stati interrati e otto in superficie.,/ɔtːo pjedɪ sono statɪ interɾatɪ e ɔtːo in sʊperfitʃe./,A2,Grammar,"A2,Grammar",
underwater,sott'acqua,/sotːakːwa/,How long can they stay underwater?,Quanto tempo possono rimanere sott'acqua?,/kwanto tɛmpo pɔssono rimanɛre sotːakːwa?/,A2,Grammar,"A2,Grammar",
uneasy,disagio,/dizadʒo/,Don’t be uneasy for me!,Non siate a disagio per me!,/non sjate a dizadʒo per me!/,A2,Grammar,"A2,Grammar",
unfair,ingiusto,/indʒusto/,"It is unfair, unkind, to urge it.","È ingiusto, scortese, sollecitarlo.","/e indʒusto, skorteze, solletʃitarlo./",A2,Grammar,"A2,Grammar",
unforgettable,indimenticabile,/indimentikabile/,Your wedding is going to be fabulous and unforgettable.,Il vostro matrimonio sarà favoloso e indimenticabile.,/il vɔstro matrimɔnio saɾa favolozo e indimentikabile./,A2,Grammar,"A2,Grammar",
unfortunately,Purtroppo,/pʊrtrɔpːo/,Unfortunately I have an engagement.,Purtroppo ho un impegno.,/pʊrtrɔpːo o ʊn impeɲɲo./,A2,Grammar,"A2,Grammar",
unhappy,infelice,/infelitʃe/,Are you very unhappy now?,È molto infelice ora?,/e molto infelitʃe ora?/,A2,Grammar,"A2,Grammar",
unhealthy,malsano,/malsano/,"If he’s unhealthy, he wouldn’t achieve what he could with good health.","Se non è in salute, non riuscirebbe a raggiungere i risultati che potrebbe ottenere con una buona salute.","/se non e in salute, non riʊʃirɛbːe a radʒːundʒere i rizʊltatɪ ke potrɛbːe otːenere kon ʊna bʊɔna salute./",A2,Grammar,"A2,Grammar",
uniform,uniforme,/ʊniforme/,"Their representations were uniform, weighty, and effectual.","Le loro rappresentazioni sono state uniformi, pesanti ed efficaci.","/le lɔro rapːrezentatsionɪ sono state ʊniformɪ, pezantɪ ed effikatʃɪ./",A2,Grammar,"A2,Grammar",
unimportant,non importante,/non importante/,"Old sport, the dance is unimportant.","Vecchio sport, il ballo non è importante.","/vɛkːio spɔrt, il ballo non e importante./",A2,Grammar,"A2,Grammar",
united,uniti,/ʊnitɪ/,Goodness and simplicity are indissolubly united.,Bontà e semplicità sono indissolubilmente unite.,/bonta e semplitʃita sono indissolʊbilmente ʊnite./,A2,Grammar,"A2,Grammar",
unlike,a differenza di,/a differɛntsa di/,"Not unlike, sir; that may be.","Non diversamente, signore; può essere.","/non diversamente, siɲore; pʊɔ ɛssere./",A2,Grammar,"A2,Grammar",
unnecessary,inutile,/inutile/,Guards and jailers were unnecessary.,Guardie e carcerieri non erano necessari.,/ɡwardje e kartʃeriɛrɪ non ɛrano netʃessarɪ./,A2,Grammar,"A2,Grammar",
unpleasant,sgradevole,/zɡradevole/,It might have been most unpleasant.,Avrebbe potuto essere molto spiacevole.,/avrɛbːe potuto ɛssere molto spjatʃevole./,A2,Grammar,"A2,Grammar",
unusual,insolito,/insɔlito/,"You are unusual, ” replied Glinda.","Sei insolito"", rispose Glinda.","/sɛi insɔlito"", rispoze ʎinda./",A2,Grammar,"A2,Grammar",
upset,sconvolto,/skonvɔlto/,Signora Bertolini would be upset.,La signora Bertolini si arrabbierebbe.,/la siɲora bertolinɪ sɪ arɾabːjerɛbːe./,A2,Grammar,"A2,Grammar",
usual,abituale,/abitʊale/,The milkman came as usual.,Il lattaio è arrivato come al solito.,/il latːaio e arɾivato kome al sɔlito./,A2,Grammar,"A2,Grammar",
violent,violento,/vjolɛnto/,"I am violent, I know.","Sono violento, lo so.","/sono vjolɛnto, lo sɔ./",A2,Grammar,"A2,Grammar",
walking,a piedi,/a pjedɪ/,We are walking—we are sailing—blindly.,"Stiamo camminando, stiamo navigando alla cieca.","/stjamo kamminando, stjamo naviɡando alla tʃɛka./",A2,Grammar,"A2,Grammar",
weak,debole,/debole/,They are my weak point.,Sono il mio punto debole.,/sono il mio punto debole./,A2,Grammar,"A2,Grammar",
well-known,noto,/nɔto/,They reflect: ‘I’m well-known and famous.,Riflettono: 'Sono conosciuto e famoso.,/rifletːono: sono konoʃuto e famozo./,A2,Grammar,"A2,Grammar",
wet,bagnato,/baɲato/,His eyes were wet with tears.,I suoi occhi erano bagnati di lacrime.,/i sʊɔi ɔkːɪ ɛrano baɲatɪ dɪ lakrime./,A2,Grammar,"A2,Grammar",
whatever,qualunque,/kwalunkwe/,We can’t cook anything whatever.,Non possiamo cucinare nulla.,/non possjamo kʊtʃinare nulla./,A2,Grammar,"A2,Grammar",
whole,intero,/intɛro/,The whole house was blazing.,L'intera casa era infuocata.,/lintɛra kaza ɛra infʊokata./,A2,Grammar,"A2,Grammar",
wide,ampio,/ampio/,What is a wide nutritive ratio?,Che cos'è un rapporto nutritivo ampio?,/ke kozɛ ʊn rapːɔrto nʊtritivo ampio?/,A2,Grammar,"A2,Grammar",
widely,ampiamente,/ampjamente/,And they were opened widely.,E sono stati aperti ampiamente.,/e sono statɪ apɛrtɪ ampjamente./,A2,Grammar,"A2,Grammar",
wild,selvaggio,/selvadʒːo/,How does I talk wild?,Come faccio a parlare in modo selvaggio?,/kome fatʃːo a parlare in mɔdo selvadʒːo?/,A2,Grammar,"A2,Grammar",
windy,ventoso,/ventozo/,It generally did at Windy Corner.,In genere lo faceva all'Angolo del Vento.,/in dʒɛnere lo fatʃɛva allaŋɡolo del vɛnto./,A2,Grammar,"A2,Grammar",
within,all'interno,/allintɛrno/,These things were within Mr.,Queste cose erano all'interno di Mr.,/kweste kɔze ɛrano allintɛrno dɪ ɛmmeɛrɾe./,A2,Grammar,"A2,Grammar",
wonder,meraviglia,/meraviʎa/,I will tell thee wonders.,Ti racconterò le meraviglie.,/tɪ rakːonteɾɔ le meraviʎe./,A2,Grammar,"A2,Grammar",
wooden,in legno,/in leɲɲo/,The monarch himself was seated in a wooden chair.,Il monarca stesso era seduto su una sedia di legno.,/il monarka stesso ɛra seduto sʊ ʊna sɛdia dɪ leɲɲo./,A2,Grammar,"A2,Grammar",
worldwide,in tutto il mondo,/in tutːo il mondo/,"Worldwide, Muslims are committed to stopping terrorism.","In tutto il mondo, i musulmani sono impegnati a fermare il terrorismo.","/in tutːo il mondo, i mʊzʊlmanɪ sono impeɲatɪ a fermare il terɾorizmo./",A2,Grammar,"A2,Grammar",
worried,preoccupato,/preokːʊpato/,But he needn’t a worried—it was jest what I was at.,Ma non doveva preoccuparsi: era proprio quello che stavo facendo.,/ma non dovɛva preokːʊparsɪ: ɛra prɔprio kwello ke stavo fatʃɛndo./,A2,Grammar,"A2,Grammar",
worse,peggiore,/pedʒːore/,I can recall nothing worse.,Non ricordo nulla di peggio.,/non rikɔrdo nulla dɪ pɛdʒːo./,A2,Grammar,"A2,Grammar",
worst,peggiore,/pedʒːore/,"Yea, is the worst well?","Sì, il peggiore è il bene?","/siː, il pedʒːore e il bɛne?/",A2,Grammar,"A2,Grammar",
