English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
professor,professore,/professore/,"How do you mean, Professor?","In che senso, professore?","/in ke sɛnso, professore?/",A2,Social,"A2,Social",
profile,profilo,/profilo/,"By the moonlight, Lady Dedlock can be seen in profile, perfectly still.","Al chiaro di luna, Lady Dedlock si vede di profilo, perfettamente immobile.","/al kjaro dɪ luna, lɛːdɪ dedlokː sɪ vede dɪ profilo, perfetːamente immɔbile./",A2,Social,"A2,Social",
progressive,progressivo,/proɡressivo/,This is a progressive practice.,Si tratta di una pratica progressiva.,/sɪ tratːa dɪ ʊna pratika proɡressiva./,A2,Social,"A2,Social",
promise,promessa,/promessa/,"I promise nothing, you know.","Non prometto nulla, sapete.","/non prometːo nulla, sapete./",A2,Social,"A2,Social",
pronounce,pronunciarsi,/pronʊntʃarsɪ/,Now will I pronounce thy sentence.,Ora pronuncerò la tua sentenza.,/ora pronʊntʃeɾɔ la tʊa sentɛntsa./,A2,Social,"A2,Social",
pronunciation,pronuncia,/pronuntʃa/,The pronunciation of Pali is quite simple.,La pronuncia di Pali è piuttosto semplice.,/la pronuntʃa dɪ palɪ e pjʊtːɔsto semplitʃe./,A2,Social,"A2,Social",
psychologist,psicologo,/psikɔloɡo/,"That is all right, ” said the Psychologist.","Va bene così"", disse lo psicologo.","/va bɛne kozi"", disse lo psikɔloɡo./",A2,Social,"A2,Social",
punctuation,punteggiatura,/pʊntedʒːatura/,| Punctuation in Mahāsaṅgīti is incorrect.,| La punteggiatura in Mahāsaṅgīti non è corretta.,/la pʊntedʒːatura in ɛmme a akːa aːmakron ɛsse a letːeːraunoeːkwatːrotʃinkwe dʒi iːmakron tɪ i non e korɾɛtːa./,A2,Social,"A2,Social",
queen,regina,/redʒina/,"The queen was prompted, ...","La regina è stata sollecitata, ...","/la redʒina e stata solletʃitata, .../",A2,Social,"A2,Social",
quiz,quiz,/kwits/,"Well, you are a quiz!","Beh, sei un quiz!","/bɛ, sɛi ʊn kwits!/",A2,Social,"A2,Social",
rap,rap,/rap/,P’raps not be there at all.,Forse non ci sarà affatto.,/forse non tʃɪ saɾa affatːo./,A2,Social,"A2,Social",
rate,tasso,/tasso/,The rate has now trebled.,Il tasso è ora triplicato.,/il tasso e ora triplikato./,A2,Social,"A2,Social",
ray,raggio,/radʒːo/,That golden ray is the signal.,Il raggio d'oro è il segnale.,/il radʒːo dɔro e il seɲale./,A2,Social,"A2,Social",
receipt,Ricevuta,/ritʃevuta/,"But I have no receipt--ugh, ugh!","Ma non ho lo scontrino... ah, ah!","/ma non o lo skontrino... a, a!/",A2,Social,"A2,Social",
reception,ricevimento,/ritʃevimento/,What do you mean by a reception?,Cosa intende per ricevimento?,/kɔza intɛnde per ritʃevimento?/,A2,Social,"A2,Social",
receptionist,receptionist,/retʃeptjɔnist/,Sami was talking to the receptionist.,Sami stava parlando con la receptionist.,/samɪ stava parlando kon la retʃeptjɔnist./,A2,Social,"A2,Social",
recipe,ricetta,/ritʃɛtːa/,This is my mother's chicken soup recipe.,Questa è la ricetta del brodo di pollo di mia madre.,/kwesta ɛ la ritʃɛtːa del brɔdo dɪ pollo dɪ mia madre./,A2,Social,"A2,Social",
recommend,raccomandare,/rakːomandare/,Then what do I recommend?,Allora cosa vi consiglio?,/allora kɔza vɪ konsiʎo?/,A2,Social,"A2,Social",
record,record,/rɛkord/,I must finish my record to-day.,Devo finire il mio disco oggi.,/dɛvo finire il mio disko ɔdʒːɪ./,A2,Social,"A2,Social",
reflect,riflettere,/rifletːere/,"You are to reflect, Mr.","Lei deve riflettere, signor","/lɛi dɛve rifletːere, siɲor/",A2,Social,"A2,Social",
regular,regolare,/reɡolare/,The regular chummage is two-and-six.,Il chummage regolare è di due e sei.,/il tʃʊmmadʒe reɡolare e dɪ due e sɛi./,A2,Social,"A2,Social",
relationship,relazione,/relatsione/,Sexual misconduct” is the betrayal of trust in a sexual relationship.,"La ""cattiva condotta sessuale"" è il tradimento della fiducia in una relazione sessuale.","/la ""katːiva kondotːa sessʊale"" e il tradimento della fidutʃa in ʊna relatsione sessʊale./",A2,Social,"A2,Social",
release,rilascio,/rilaʃo/,I do; and I release you.,Lo faccio e ti libero.,/lo fatʃːo e tɪ libero./,A2,Social,"A2,Social",
remind,ricordare,/rikordare/,I may remind English readers that {Greek} (i.e.,Vorrei ricordare ai lettori inglesi che il {greco} (cioè il,/vorɾɛi rikordare aj letːorɪ iŋɡlezɪ ke iːl {ɡrɛko} (tʃoɛ iːl/,A2,Social,"A2,Social",
reply,risposta,/risposta/,"All right, ’ was the reply.","Va bene"", fu la risposta.","/va bɛne"", fʊ la risposta./",A2,Social,"A2,Social",
request,richiesta,/rikjɛsta/,Let the request be fifty talents.,Che la richiesta sia di cinquanta talenti.,/ke la rikjɛsta sia dɪ tʃinkwanta talɛntɪ./,A2,Social,"A2,Social",
researcher,ricercatore,/ritʃerkatore/,Researchers have identified her with the now-residual Ghaggar-Hakra system in north-west India and Pakistan or the Helmand River in Afghanistan.,I ricercatori l'hanno identificata con l'ormai residuo sistema Ghaggar-Hakra nel nord-ovest dell'India e del Pakistan o con il fiume Helmand in Afghanistan.,/i ritʃerkatorɪ lanno identifikata kon lormaɪ rezidʊo sistɛma ɡaɡːarhakra nel nɔrdɔvest dellindia e del pakistan o kon il fjume ɛlmand in afɡanistan./,A2,Social,"A2,Social",
respond,rispondere,/rispondere/,But they did not respond.,Ma non hanno risposto.,/ma non anno risposto./,A2,Social,"A2,Social",
response,risposta,/risposta/,A fierce cheer was their response.,La risposta è stata un'acclamazione feroce.,/la risposta e stata ʊnakːlamatsione ferotʃe./,A2,Social,"A2,Social",
rest,riposo,/ripɔzo/,You may read the rest.,Potete leggere il resto.,/potete lɛdʒːere il rɛsto./,A2,Social,"A2,Social",
reveal,rivelare,/rivelare/,To reveal it would be suicidal.,Rivelarlo sarebbe un suicidio.,/rivelarlo sarɛbːe ʊn sʊitʃidio./,A2,Social,"A2,Social",
rhythm,ritmo,/ritmo/,What do circadian rhythms consist of?,In cosa consistono i ritmi circadiani?,/in kɔza konsistono i ritmɪ tʃirkadjanɪ?/,A2,Social,"A2,Social",
rock,roccia,/rɔtʃːa/,What are men to rocks and mountains?,Cosa sono gli uomini per le rocce e le montagne?,/kɔza sono ʎɪ wɔminɪ per le rɔtʃːe e le montaɲɲe?/,A2,Social,"A2,Social",
roll,rotolo,/rɔtolo/,Then the roll-call was resumed.,Poi è stato ripreso l'appello.,/pɔi e stato riprezo lapːɛllo./,A2,Social,"A2,Social",
romance,romanticismo,/romantitʃizmo/,Here is one of your favorite romances.,Ecco una delle vostre storie d'amore preferite.,/ɛkːo ʊna delle vɔstre stɔrie damore preferite./,A2,Social,"A2,Social",
romantic,romantico,/romantiko/,"It was romantic, unbusinesslike, foolish.","È stato romantico, poco commerciale, sciocco.","/e stato romantiko, pɔko kommertʃale, ʃɔkːo./",A2,Social,"A2,Social",
roof,tetto,/tetːo/,"The roof peak, rafters, and walls are unprotected.","Il picco del tetto, le travi e le pareti non sono protette.","/il pikːo del tetːo, le travɪ e le paretɪ non sono protɛtːe./",A2,Social,"A2,Social",
root,radice,/raditʃe/,What are the thirty-three roots?,Quali sono le trentatré radici?,/kwalɪ sono le trentatre raditʃɪ?/,A2,Social,"A2,Social",
round,rotondo,/rotondo/,That went round the letters.,Questo ha fatto il giro delle lettere.,/kwesto a fatːo il dʒiro delle lɛtːere./,A2,Social,"A2,Social",
rubbish,spazzatura,/spatsːatura/,My candid opinion was that it was all rubbish!,La mia opinione più schietta era che si trattava di spazzatura!,/la mia opinjone pjʊ skjetːa ɛra ke sɪ tratːava dɪ spatsːatura!/,A2,Social,"A2,Social",
rumor,voce,/votʃe/,"That rumor has vanished, sir.","Quella voce è svanita, signore.","/kwella votʃe e zvanita, siɲore./",A2,Social,"A2,Social",
runner,corridore,/korɾidore/,Naoko is a fast runner.,Naoko è un corridore veloce.,/naoko e ʊn korɾidore velotʃe./,A2,Social,"A2,Social",
rush,corsa,/korsa/,We will rush on them.,Ci precipiteremo su di loro.,/tʃɪ pretʃipiterɛmo sʊ dɪ lɔro./,A2,Social,"A2,Social",
scale,scala,/skala/,A feather will turn the scale.,Una piuma farà girare la bilancia.,/ʊna pjuma faɾa dʒirare la bilantʃa./,A2,Social,"A2,Social",
scene,scena,/ʃɛna/,It is a scene terrifically desolate.,È una scena terribilmente desolata.,/e ʊna ʃɛna terɾibilmente dezolata./,A2,Social,"A2,Social",
schedule,programma,/proɡramma/,"The schedule, sir, ’ said Pell, guessing at Mr.","Il programma, signore"", ha detto Pell, indovinando il signor ""Il programma"".","/il proɡramma, siɲore"", a detːo pɛl, indovinando il siɲor ""il proɡramma""./",A2,Social,"A2,Social",
schoolchild,scolaro,/skolaro/,We talked about the schoolchild last night.,Ieri sera abbiamo parlato dello scolaro.,/jɛrɪ sera abːjamo parlato dello skolaro./,A2,Social,"A2,Social",
score,punteggio,/pʊntedʒːo/,Two score and twelve were told off.,Due ventidue sono stati espulsi.,/due ventidue sono statɪ espulsɪ./,A2,Social,"A2,Social",
scream,urlare,/ʊrlare/,Here there was a general scream.,Qui ci fu un urlo generale.,/kwi tʃɪ fʊ ʊn urlo dʒenerale./,A2,Social,"A2,Social",
screw,vite,/vite/,"He must be forging the buckle-screw, sir, now.","Starà forgiando la vite della fibbia, signore, ora.","/staɾa fordʒando la vite della fibːia, siɲore, ora./",A2,Social,"A2,Social",
script,sceneggiatura,/ʃenedʒːatura/,"Over time, Pali came to be written in all these scripts.","Nel corso del tempo, il Pali venne scritto in tutte queste scritture.","/nel korso del tɛmpo, il palɪ venne skritːo in tutːe kweste skritːure./",A2,Social,"A2,Social",
second,secondo,/sekondo/,This is the second summary.,Questa è la seconda sintesi.,/kwesta ɛ la sekonda sintezɪ./,A2,Social,"A2,Social",
secret,segreto,/seɡreto/,I know the secret now.,Ora conosco il segreto.,/ora konosko il seɡreto./,A2,Social,"A2,Social",
secretary,segretario,/seɡretario/,"You want to be my secretary, do you?","Vuoi essere la mia segretaria, vero?","/vʊɔi ɛssere la mia seɡretaria, vero?/",A2,Social,"A2,Social",
seed,seme,/seme/,Because the seed is bad.,Perché il seme è cattivo.,/perke il seme e katːivo./,A2,Social,"A2,Social",
senior,senior,/sɛnjor/,Where have these senior disciples gone?,Dove sono finiti questi discepoli anziani?,/dove sono finitɪ kwestɪ diʃɛpolɪ antsjanɪ?/,A2,Social,"A2,Social",
sense,senso,/sɛnso/,It is his “five senses”.,"Sono i suoi ""cinque sensi"".","/sono i sʊɔi ""tʃinkwe sɛnsɪ""./",A2,Social,"A2,Social",
separate,separato,/sepaɾato/,"Why did they separate, guardian?","Perché si sono separati, guardiano?","/perke sɪ sono sepaɾatɪ, ɡwardjano?/",A2,Social,"A2,Social",
series,serie,/sɛrie/,The basic series is finished.,La serie di base è terminata.,/la sɛrie dɪ baze e terminata./,A2,Social,"A2,Social",
service,servizio,/servitsio/,"Do your service, ’ she returned.","Fate il vostro servizio"", rispose lei.","/fate il vɔstro servitsio"", rispoze lɛi./",A2,Social,"A2,Social",
shade,ombra,/ombra/,Shade is the obstruction of light.,L'ombra è l'ostruzione della luce.,/lombra e lostrʊtsione della lutʃe./,A2,Social,"A2,Social",
shadow,ombra,/ombra/,Shadow will serve for summer.,Shadow servirà per l'estate.,/ʃadow serviɾa per lestate./,A2,Social,"A2,Social",
sheet,foglio,/fɔʎo/,On the same sheet are the passages No.,Sullo stesso foglio sono riportati i brani No.,/sʊllo stesso fɔʎo sono riportatɪ i branɪ nɔ./,A2,Social,"A2,Social",
shot,colpo,/kolpo/,And they have shot him.,E gli hanno sparato.,/e ʎɪ anno spaɾato./,A2,Social,"A2,Social",
shout,grido,/ɡrido/,Whatever is there to shout over?,Cosa c'è da gridare?,/kɔza tʃe da ɡridare?/,A2,Social,"A2,Social",
silly,sciocco,/ʃɔkːo/,We can’t have any weak or silly.,Non possiamo avere nessun debole o sciocco.,/non possjamo avere nessʊn debole o ʃɔkːo./,A2,Social,"A2,Social",
simple,semplice,/semplitʃe/,He’s simple and tells much.,È semplice e racconta molto.,/e semplitʃe e rakːonta molto./,A2,Social,"A2,Social",
singing,canto,/kanto/,And went away singing to himself.,E se ne andò cantando tra sé e sé.,/e se ne andɔ kantando tra se e se./,A2,Social,"A2,Social",
singular,singolare,/siŋɡolare/,Their reasons were singular and abstruse.,Le loro ragioni erano singolari e astruse.,/le lɔro radʒoːnɪ ɛrano siŋɡolarɪ e astruze./,A2,Social,"A2,Social",
sitting,seduta,/seduta/,Why are you sitting here?,Perché sei seduto qui?,/perke sɛi seduto kwi?/,A2,Social,"A2,Social",
slave,schiavo,/skjavo/,"You came for gold, ye slaves.","Siete venuti per l'oro, schiavi.","/sjete venutɪ per lɔro, skjavɪ./",A2,Social,"A2,Social",
slide,diapositiva,/djapozitiva/,Now we’ll slide out and give the sheep-signal.,Ora scendiamo e diamo il segnale delle pecore.,/ora ʃendjamo e djamo il seɲale delle pɛkore./,A2,Social,"A2,Social",
sock,calzino,/kaltsino/,"Here are two new suits of clothes—shirts, socks, everything complete.","Ecco due vestiti nuovi, camicie, calze, tutto completo.","/ɛkːo due vestitɪ nʊɔvɪ, kamitʃe, kaltse, tutːo komplɛto./",A2,Social,"A2,Social",
software,software,/sɔft̪wer/,We do more than just software.,Non ci occupiamo solo di software.,/non tʃɪ okːʊpjamo solo dɪ sɔft̪wer./,A2,Social,"A2,Social",
soldier,soldato,/soldato/,And to be a soldier?,E per essere un soldato?,/e per ɛssere ʊn soldato?/,A2,Social,"A2,Social",
solution,soluzione,/solʊtsione/,We now come to the correct solution.,Arriviamo ora alla soluzione corretta.,/arɾivjamo ora alla solʊtsione korɾɛtːa./,A2,Social,"A2,Social",
sort,tipo,/tipo/,That sort was well fish’d for.,Quel tipo di pesce era ben pescato.,/kwel tipo dɪ peʃe ɛra bɛn peskato./,A2,Social,"A2,Social",
source,fonte,/fonte/,Ignorance is the source of defilements.,L'ignoranza è la fonte dei defilamenti.,/liɲorantsa e la fonte deɪ defilamentɪ./,A2,Social,"A2,Social",
speaker,altoparlante,/altoparlante/,These are the four speakers.,Questi sono i quattro oratori.,/kwestɪ sono i kwatːro oratorɪ./,A2,Social,"A2,Social",
speed,velocità,/velotʃita/,"Be valiant, and speed well.",Siate valorosi e veloci.,/sjate valorɔzɪ e velotʃɪ./,A2,Social,"A2,Social",
spider,ragno,/raɲɲo/,It was so like a human spider!,Sembrava proprio un ragno umano!,/sembrava prɔprio ʊn raɲɲo ʊmano!/,A2,Social,"A2,Social",
sports,sport,/spɔrt/,"From henceforth I will, coz, and devise sports.","D'ora in poi farò, farò e farò sport.","/dora in pɔi faɾɔ, faɾɔ e faɾɔ spɔrt./",A2,Social,"A2,Social",
spread,diffusione,/diffʊzione/,So the news had spread.,Così la notizia si era diffusa.,/kozi la notitsia sɪ ɛra diffuza./,A2,Social,"A2,Social",
square,piazza,/pjatsːa/,The room had been square.,La stanza era quadrata.,/la stantsa ɛra kwadrata./,A2,Social,"A2,Social",
staff,personale,/personale/,"Bondservants, workers, and staff do their duties neglectfully.","I servitori, gli operai e il personale svolgono i loro compiti con negligenza.","/i servitorɪ, ʎɪ operaːɪ e il personale zvolɡono i lɔro kompitɪ kon neɡlidʒɛntsa./",A2,Social,"A2,Social",
stamp,timbro,/timbro/,Your fire-new stamp of honour is scarce current.,Il vostro timbro d'onore nuovo di zecca è poco attuale.,/il vɔstro timbro donore nʊɔvo dɪ dzekːa e pɔko atːʊale./,A2,Social,"A2,Social",
stranger,estraneo,/estraneo/,It makes a stranger stare.,Fa fissare un estraneo.,/fa fissare ʊn estraneo./,A2,Social,"A2,Social",
stress,stress,/stress/,"And all their stress, weariness, and heat exhaustion would die down.","E tutto lo stress, la stanchezza e l'esaurimento da calore si sarebbero esauriti.","/e tutːo lo stress, la stanketsːa e lezaʊrimento da kalore sɪ sarebːero ezaʊritɪ./",A2,Social,"A2,Social",
string,stringa,/striŋɡa/,"The strings, my lord, are false.","Le corde, mio signore, sono false.","/le kɔrde, mio siɲore, sono false./",A2,Social,"A2,Social",
stuff,roba,/rɔba/,Want any of this stuff?,Volete un po' di questa roba?,/volete ʊn po dɪ kwesta rɔba?/,A2,Social,"A2,Social",
stupid,stupido,/stupido/,"How stupid you are, child!","Come sei stupida, bambina!","/kome sɛi stupida, bambina!/",A2,Social,"A2,Social",
suggest,suggerire,/sʊdʒːerire/,I think it right to suggest it.,Credo sia giusto suggerirlo.,/krɛdo sia dʒusto sʊdʒːerirlo./,A2,Social,"A2,Social",
suit,abito,/abito/,"Does this suit you, Mr.","Le va bene così, signor","/le va bɛne kozi, siɲor/",A2,Social,"A2,Social",
summary,sintesi,/sintezɪ/,This is the first summary.,Questa è la prima sintesi.,/kwesta ɛ la prima sintezɪ./,A2,Social,"A2,Social",
superlative,superlativo,/sʊperlativo/,"He is always in extremes, perpetually in the superlative degree.","È sempre agli estremi, perennemente al grado superlativo.","/e sɛmpre aʎɪ estrɛmɪ, perennemente al ɡrado sʊperlativo./",A2,Social,"A2,Social",
superstar,superstar,/sʊperstar/,Ziri wants to be a superstar.,Ziri vuole diventare una superstar.,/dzirɪ vʊɔle diventare ʊna sʊperstar./,A2,Social,"A2,Social",
support,supporto,/sʊpːɔrto/,The four supports are finished.,I quattro supporti sono finiti.,/i kwatːro sʊpːɔrtɪ sono finitɪ./,A2,Social,"A2,Social",
suppose,supporre,/sʊpːɔrɾe/,Suppose she should be murdered.,Supponiamo che venga uccisa.,/sʊpːonjamo ke veŋɡa ʊtʃːiza./,A2,Social,"A2,Social",
surname,cognome,/koɲome/,"But under the lower empire, surnames were extremely various and uncertain.",Ma nel basso impero i cognomi erano estremamente vari e incerti.,/ma nel basso impɛro i koɲomɪ ɛrano estremamente varɪ e intʃɛrtɪ./,A2,Social,"A2,Social",
sweetheart,cuore,/kʊɔre/,"Mistress Page is come with me, sweetheart.","La padrona Page viene con me, tesoro.","/la padrona pɛidʒ vjɛne kon me, tezɔro./",A2,Social,"A2,Social",
symbol,simbolo,/simbolo/,The letter was the symbol of her calling.,La lettera era il simbolo della sua vocazione.,/la lɛtːera ɛra il simbolo della sʊa vokatsione./,A2,Social,"A2,Social",
symphony,sinfonia,/sinfonia/,Listening to this symphony is always a pleasure.,Ascoltare questa sinfonia è sempre un piacere.,/askoltare kwesta sinfonia e sɛmpre ʊn pjatʃere./,A2,Social,"A2,Social",
talent,talento,/talɛnto/,Let the request be fifty talents.,Che la richiesta sia di cinquanta talenti.,/ke la rikjɛsta sia dɪ tʃinkwanta talɛntɪ./,A2,Social,"A2,Social",
target,obiettivo,/objetːivo/,How many targets did you hit?,Quanti bersagli ha colpito?,/kwantɪ bersaʎɪ a kolpito?/,A2,Social,"A2,Social",
term,termine,/tɛrmine/,How are these terms related?,Come sono collegati questi termini?,/kome sono kolleɡatɪ kwestɪ tɛrminɪ?/,A2,Social,"A2,Social",
terrorist,terrorista,/terɾorista/,Sami is not a terrorist.,Sami non è un terrorista.,/samɪ non e ʊn terɾorista./,A2,Social,"A2,Social",
text,testo,/tɛsto/,I think the text is corrupt.,Credo che il testo sia corrotto.,/krɛdo ke il tɛsto sia korɾotːo./,A2,Social,"A2,Social",
textbook,Libro di testo,/libro dɪ tɛsto/,There are acknowledgements in every textbook.,In ogni libro di testo ci sono dei riconoscimenti.,/in oɲɲɪ libro dɪ tɛsto tʃɪ sono deɪ rikonoʃimentɪ./,A2,Social,"A2,Social",
thief,ladro,/ladro/,You want him made a thief.,Volete che diventi un ladro.,/volete ke divɛntɪ ʊn ladro./,A2,Social,"A2,Social",
tie,cravatta,/kravatːa/,These are the four ties.,Questi sono i quattro legami.,/kwestɪ sono i kwatːro leɡamɪ./,A2,Social,"A2,Social",
timetable,orario,/orario/,I usually have a tight timetable.,Di solito ho una tabella di marcia serrata.,/dɪ sɔlito o ʊna tabɛlla dɪ martʃa serɾata./,A2,Social,"A2,Social",
tip,punta,/punta/,"O deity, anger has a poisonous root and a honey tip.","O divinità, la rabbia ha una radice velenosa e una punta di miele.","/o divinita, la rabːia a ʊna raditʃe velenoza e ʊna punta dɪ mjɛle./",A2,Social,"A2,Social",
toast,brindisi,/brindizɪ/,"Shall we drink a toast, Mr.","Vogliamo fare un brindisi, signor...","/voʎamo fare ʊn brindizɪ, siɲor.../",A2,Social,"A2,Social",
tone,tono,/tɔno/,The gardener’s tone was grave.,Il tono del giardiniere era grave.,/il tɔno del dʒardiniɛre ɛra ɡrave./,A2,Social,"A2,Social",
track,traccia,/tratʃːa/,Doubtless we are on the track of the missing boxes.,Senza dubbio siamo sulle tracce delle scatole mancanti.,/sɛntsa dubːio sjamo sʊlle tratʃːe delle skatole mankantɪ./,A2,Social,"A2,Social",
traffic,traffico,/traffiko/,"Traffic confound thee, if the gods will not.","Il traffico ti confonde, se gli dei non vogliono.","/il traffiko tɪ konfonde, se ʎɪ dɛːi non voʎono./",A2,Social,"A2,Social",
trainer,formatore,/formatore/,Suppose a deft horse trainer were to obtain a fine thoroughbred.,Supponiamo che un abile addestratore di cavalli ottenga un bel purosangue.,/sʊpːonjamo ke ʊn abile adːestratore dɪ kavallɪ otːeŋɡa ʊn bɛl pʊrozaŋɡwe./,A2,Social,"A2,Social",
traveler,viaggiatore,/vjadʒːatore/,Our traveler's box of medicaments had not even been opened.,La scatola dei medicinali del nostro viaggiatore non era stata nemmeno aperta.,/la skatola deɪ meditʃinalɪ del nɔstro vjadʒːatore non ɛra stata nemmeno apɛrta./,A2,Social,"A2,Social",
traveller,viaggiatore,/vjadʒːatore/,That traveller is seldom unsatisfactory.,Quel viaggiatore è raramente insoddisfacente.,/kwel vjadʒːatore e raɾamente insodːisfatʃɛnte./,A2,Social,"A2,Social",
trick,trucco,/trukːo/,I see the trick on’t.,Vedo il trucco.,/vedo il trukːo./,A2,Social,"A2,Social",
truth,verità,/verita/,Must we tell the truth?,Dobbiamo dire la verità?,/dobːjamo dire la verita?/,A2,Social,"A2,Social",
tune,sintonia,/sintonia/,That will be never: tune your instrument.,Non sarà mai così: accordate il vostro strumento.,/non saɾa maj kozi: akːordate il vɔstro strʊmento./,A2,Social,"A2,Social",
twin,gemello,/dʒemɛllo/,He is the father of my twins!,È il padre dei miei gemelli!,/e il padre deɪ mjɛi dʒemɛllɪ!/,A2,Social,"A2,Social",
understanding,comprensione,/komprensjone/,Is this our previous understanding?,È questa la nostra precedente comprensione?,/e kwesta la nɔstra pretʃedɛnte komprensjone?/,A2,Social,"A2,Social",
unit,unità,/ʊnita/,The ecclesiastical—and political unit—of French Calvinism was the congregation.,L'unità ecclesiastica e politica del calvinismo francese era la congregazione.,/lʊnita ekːlezjastika e politika del kalvinizmo frantʃeze ɛra la koŋɡreɡatsione./,A2,Social,"A2,Social",
unknown,sconosciuto,/skonoʃuto/,| Anīgha (“untroubled”) is otherwise unknown.,"| Anīgha (""senza problemi"") è altrimenti sconosciuto.","/aniɡa (""sɛntsa problɛmɪ"") e altrimentɪ skonoʃuto./",A2,Social,"A2,Social",
user,utente,/ʊtɛnte/,Road users must observe the Highway Code.,Gli utenti della strada devono rispettare il Codice della Strada.,/ʎɪ ʊtɛntɪ della strada devono rispetːare il kɔditʃe della strada./,A2,Social,"A2,Social",
variety,varietà,/varieta/,Everywhere was variety in uniformity.,Ovunque c'era varietà nell'uniformità.,/ovunkwe tʃɛra varieta nellʊniformita./,A2,Social,"A2,Social",
vehicle,veicolo,/veikolo/,Giving a vehicle you give happiness.,Regalando un veicolo si regala felicità.,/reɡalando ʊn veikolo sɪ reɡala felitʃita./,A2,Social,"A2,Social",
verb,verbo,/vɛrbo/,"No, he gives me the proverbs and the no-verbs.","No, mi dà i proverbi e i non proverbi.","/nɔ, mɪ da i provɛrbɪ e i non provɛrbɪ./",A2,Social,"A2,Social",
video,video,/video/,We saw the video multiple times.,Abbiamo visto il video più volte.,/abːjamo visto il video pjʊ vɔlte./,A2,Social,"A2,Social",
view,vista,/vista/,There are these two views.,Esistono due punti di vista.,/ezistono due puntɪ dɪ vista./,A2,Social,"A2,Social",
virus,virus,/virʊs/,The virus is still here.,Il virus è ancora qui.,/il virʊs e ankora kwi./,A2,Social,"A2,Social",
vocabulary,vocabolario,/vokabolario/,See Appendix of Specialized Vocabulary for a detailed explanation.,Per una spiegazione dettagliata si veda l'Appendice del vocabolario specialistico.,/per ʊna spjeɡatsione detːaʎata sɪ veda lapːenditʃe del vokabolario spetʃalistiko./,A2,Social,"A2,Social",
voice,voce,/votʃe/,"He has our voices, sir.","Ha le nostre voci, signore.","/a le nɔstre votʃɪ, siɲore./",A2,Social,"A2,Social",
wave,onda,/onda/,Did it wave its arm?,Ha agitato il braccio?,/a adʒitato il bratʃːo?/,A2,Social,"A2,Social",
weekly,settimanale,/setːimanale/,"Now, Joe kept a journeyman at weekly wages whose name was Orlick.","Ora, Joe teneva un operaio a salario settimanale di nome Orlick.","/ora, dʒoe tenɛva ʊn opeɾaːjo a salario setːimanale dɪ nome ɔrlikː./",A2,Social,"A2,Social",
weigh,pesare,/pezare/,"Go to, sir; you weigh equally.","Vada pure, signore; lei pesa allo stesso modo.","/vada pure, siɲore; lɛi peza allo stesso mɔdo./",A2,Social,"A2,Social",
winner,vincitore,/vintʃitore/,"Sir, the event Is yet to name the winner.","Signore, l'evento non ha ancora nominato il vincitore.","/siɲore, levɛnto non a ankora nominato il vintʃitore./",A2,Social,"A2,Social",
wisdom,saggezza,/sadʒːetsːa/,Are they still forming wisdom?,Stanno ancora formando la saggezza?,/stanno ankora formando la sadʒːetsːa?/,A2,Social,"A2,Social",
wise,saggio,/sadʒːo/,"Furthermore, a mendicant is wise.","Inoltre, un mendicante è saggio.","/inoltre, ʊn mendikante e sadʒːo./",A2,Social,"A2,Social",
wood,legno,/leɲɲo/,The wood-cut given on p.,L'incisione su legno riportata a p.,/lintʃizione sʊ leɲɲo riportata a pi./,A2,Social,"A2,Social",
wow,wow,/waːʊ/,He has gone to the demnition bow-wows.,È passato alla demolizione degli archi.,/e passato alla demolitsione deʎɪ arkɪ./,A2,Social,"A2,Social",
youth,giovani,/dʒovanɪ/,I had youth and hope.,Avevo gioventù e speranza.,/avevo dʒoventu e sperantsa./,A2,Social,"A2,Social",
