English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
guitarist,chitarrista,/kitarɾista/,He seems to be a good guitarist.,Sembra essere un buon chitarrista.,/sembra ɛssere ʊn bwɔn kitarɾista./,B1,Social,"B1,Social",
hairdresser,parrucchiere,/parɾʊkːiɛre/,Don't aim to be a hairdresser.,Non puntate a diventare parrucchieri.,/non pʊntate a diventare parɾʊkːiɛrɪ./,B1,Social,"B1,Social",
handshake,stretta di mano,/stretːa dɪ mano/,A handshake is more than a sign of friendship.,La stretta di mano è più di un segno di amicizia.,/la stretːa dɪ mano e pjʊ dɪ ʊn seɲɲo dɪ amitʃitsia./,B1,Social,"B1,Social",
handwriting,scrittura a mano,/skritːura a mano/,It appears to be all in the testator’s handwriting.,Sembra essere tutto scritto di pugno dal testatore.,/sembra ɛssere tutːo skritːo dɪ puɲɲo dal testatore./,B1,Social,"B1,Social",
handy,a portata di mano,/a portata dɪ mano/,She’s as handy as it’s possible to be.,È quanto di più pratico si possa fare.,/e kwanto dɪ pjʊ pratiko sɪ pɔssa fare./,B1,Social,"B1,Social",
headline,Titolo,/titolo/,The recent events at the Al-Aqsa Mosque barely made headlines.,I recenti eventi alla Moschea di Al-Aqsa hanno fatto appena notizia.,/i retʃɛntɪ evɛntɪ alla moskɛa dɪ alaksa anno fatːo apːena notitsia./,B1,Social,"B1,Social",
hearing,udienza,/ʊdjɛntsa/,This was a delightful hearing.,È stata un'audizione piacevole.,/e stata ʊnaʊditsione pjatʃevole./,B1,Social,"B1,Social",
heel,tallone,/tallone/,"Keep close at my heels, and come along.",Seguitemi da vicino e venite con me.,/seɡwitemɪ da vitʃino e venite kon me./,B1,Social,"B1,Social",
highlight,Evidenziare,/evidentsjare/,These are all respectful engagements that highlight common ground.,Sono tutti impegni rispettosi che evidenziano un terreno comune.,/sono tutːɪ impeɲɲɪ rispetːɔzɪ ke evidentsjano ʊn terɾeno komune./,B1,Social,"B1,Social",
hire,noleggio,/noledʒːo/,"Get thee gone, And hire those horses.","Vai via, e noleggia quei cavalli.","/vaj via, e noledʒːa kweɪ kavallɪ./",B1,Social,"B1,Social",
historian,storico,/stɔriko/,"See the Historians of France, tom.","Cfr. gli Storici di Francia, tom.","/tʃiɛffeɛrɾe. ʎɪ stɔritʃɪ dɪ frantʃa, tɔm./",B1,Social,"B1,Social",
homeless,senza fissa dimora,/sɛntsa fissa dimɔra/,"Why then do you envy those who are homeless, Vāsava?","Perché allora, Vāsava, invidi chi è senza casa?","/perke allora, vazava, invidɪ kɪ e sɛntsa kaza?/",B1,Social,"B1,Social",
hopeful,speranzoso,/sperantsozo/,That of itself was hopeful.,Questo è di per sé motivo di speranza.,/kwesto ɛ dɪ per se motivo dɪ sperantsa./,B1,Social,"B1,Social",
horn,corno,/kɔrno/,"Will you give horns, chaste lady?","Vuoi fare le corna, casta signora?","/vʊɔi fare le kɔrna, kasta siɲora?/",B1,Social,"B1,Social",
humor,umorismo,/ʊmorizmo/,Would he come home in better humor?,Tornerebbe a casa con un umore migliore?,/tornerɛbːe a kaza kon ʊn ʊmore miʎore?/,B1,Social,"B1,Social",
hunt,caccia,/katʃːa/,"Will you go hunt, my lord?","Andrete a caccia, mio signore?","/andrete a katʃːa, mio siɲore?/",B1,Social,"B1,Social",
identity,identità,/identita/,They alone would have amply established her identity.,Da soli avrebbero potuto stabilire ampiamente la sua identità.,/da sɔlɪ avrebːero potuto stabilire ampjamente la sʊa identita./,B1,Social,"B1,Social",
identity,identità,/identita/,They alone would have amply established her identity.,Da soli avrebbero potuto stabilire ampiamente la sua identità.,/da sɔlɪ avrebːero potuto stabilire ampjamente la sʊa identita./,B1,Social,"B1,Social",
idiom,idioma,/idjɔma/,Perhaps it is just an idiom.,Forse è solo un modo di dire.,/forse e solo ʊn mɔdo dɪ dire./,B1,Social,"B1,Social",
idol,idolo,/idolo/,What Idol has displaced you?,Quale idolo vi ha spiazzato?,/kwale idolo vɪ a spjatsːato?/,B1,Social,"B1,Social",
ignore,ignorare,/iɲorare/,"Ignore the left, and take the right-hand path.",Ignorate la sinistra e prendete il sentiero di destra.,/iɲorate la sinistra e prendete il sentiɛro dɪ dɛstra./,B1,Social,"B1,Social",
immigrant,immigrato,/immiɡrato/,"Among the immigrants was Menapolus, the son of Ithagenes.","Tra gli immigrati c'era anche Menapolo, figlio di Ithagenes.","/tra ʎɪ immiɡratɪ tʃɛra anke menapolo, fiʎo dɪ itadʒɛnes./",B1,Social,"B1,Social",
import,Importazione,/importatsione/,Be they of much import?,Sono di grande importanza?,/sono dɪ ɡrande importantsa?/,B1,Social,"B1,Social",
impression,impressione,/impressjone/,Are you confirmed in your impression?,La sua impressione è confermata?,/la sʊa impressjone e konfermata?/,B1,Social,"B1,Social",
infection,infezione,/infetsione/,Tooth infections can apparently affect the eyes.,Le infezioni dei denti possono apparentemente colpire gli occhi.,/le infetsionɪ deɪ dɛntɪ pɔssono apːarentemente kolpire ʎɪ ɔkːɪ./,B1,Social,"B1,Social",
infinitive,infinito,/infinito/,"↩ Sakkhasi is 2nd future, sampayātave is infinitive.","Sakkhasi è il secondo futuro, sampayātave è l'infinito.","/sakːazɪ e il sekondo fʊturo, sampajatave e linfinito./",B1,Social,"B1,Social",
inform,informare,/informare/,"They go, thinking, “We’ll inform.","Vanno, pensando: ""Ci informeremo.","/vanno, pensando: ""tʃɪ informerɛmo./",B1,Social,"B1,Social",
inhabitant,abitante,/abitante/,They were excessively violent and threw the inhabitants into consternation.,Erano eccessivamente violenti e gettavano gli abitanti nella costernazione.,/ɛrano etʃːessivamente vjolɛntɪ e dʒetːavano ʎɪ abitantɪ nella kosternatsione./,B1,Social,"B1,Social",
initial,iniziale,/initsjale/,Initial offenses should be known.,I reati iniziali devono essere noti.,/i reatɪ initsjalɪ devono ɛssere nɔtɪ./,B1,Social,"B1,Social",
innocent,innocente,/innotʃɛnte/,Perhaps these prelates were innocent.,Forse questi prelati erano innocenti.,/forse kwestɪ prelatɪ ɛrano innotʃɛntɪ./,B1,Social,"B1,Social",
innovator,innovatore,/innovatore/,"The Aristotelians perceived with rage and terror the revolutionary discoveries of this dangerous innovator were surely, if slowly, gaining ground.","Gli aristotelici percepirono con rabbia e terrore le scoperte rivoluzionarie di questo pericoloso innovatore, che stavano sicuramente, anche se lentamente, guadagnando terreno.","/ʎɪ aristotɛlitʃɪ pertʃepirono kon rabːia e terɾore le skopɛrte rivolʊtsjonarie dɪ kwesto perikolozo innovatore, ke stavano sikʊramente, anke se lentamente, ɡwadaɲando terɾeno./",B1,Social,"B1,Social",
inquiry,inchiesta,/inkjɛsta/,This is called lax inquiry.,Questo si chiama lassismo d'indagine.,/kwesto sɪ kjama lassizmo dindadʒine./,B1,Social,"B1,Social",
inscription,iscrizione,/iskritsione/,That inscription is now erased.,Quell'iscrizione è ora cancellata.,/kwelliskritsione e ora kantʃellata./,B1,Social,"B1,Social",
insist,insistere,/insistere/,What do they insist on?,Su cosa insistono?,/sʊ kɔza insistono?/,B1,Social,"B1,Social",
insurance,assicurazione,/assikʊratsione/,He is not an insurance agent.,Non è un agente assicurativo.,/non e ʊn adʒɛnte assikʊrativo./,B1,Social,"B1,Social",
intend,intendere,/intɛndere/,I intend to take Jerry.,Ho intenzione di portare Jerry.,/o intentsione dɪ portare dʒɛrɾɪ./,B1,Social,"B1,Social",
intensive,intensivo,/intensivo/,| Byappanā is an intensive form that appears only in this definition.,| Byappanā è una forma intensiva che compare solo in questa definizione.,/bjapːana e ʊna forma intensiva ke kompare solo in kwesta definitsione./,B1,Social,"B1,Social",
interval,intervallo,/intervallo/,After an interval the Psychologist had an inspiration.,"Dopo un intervallo, lo psicologo ebbe un'ispirazione.","/dopo ʊn intervallo, lo psikɔloɡo ɛbːe ʊnispiratsione./",B1,Social,"B1,Social",
interviewee,intervistato,/intervistato/,"According to the interviewee, the region is mostly rural.","Secondo l'intervistato, la regione è prevalentemente rurale.","/sekondo lintervistato, la redʒone e prevalentemente rʊrale./",B1,Social,"B1,Social",
investigate,indagare,/indaɡare/,Don’t make the Saṅgha investigate you further!,Non fate in modo che i Saṅgha indaghino ulteriormente su di voi!,/non fate in mɔdo ke i ɛsse a letːeːraunoeːkwatːrotʃinkwe dʒi akːa a indaɡino ʊlteriormente sʊ dɪ voi!/,B1,Social,"B1,Social",
irregular,irregolare,/irɾeɡolare/,"The house, I have said, was old and irregular.","La casa, come ho detto, era vecchia e irregolare.","/la kaza, kome o detːo, ɛra vɛkːia e irɾeɡolare./",B1,Social,"B1,Social",
jade,giada,/dʒada/,I had as lief have my mistress a jade.,Avrei preferito che la mia padrona fosse una giada.,/avrɛi preferito ke la mia padrona fosse ʊna dʒada./,B1,Social,"B1,Social",
jewel,gioiello,/dʒoiɛllo/,I have a jewel here— MERCHANT.,Ho un gioiello qui... Mercante.,/o ʊn dʒoiɛllo kwi... merkante./,B1,Social,"B1,Social",
journal,diario,/djario/,I think it was The Journal.,Credo che fosse il Journal.,/krɛdo ke fosse il dʒournal./,B1,Social,"B1,Social",
judgment,giudizio,/dʒʊditsio/,A Daniel come to judgment!,Un Daniele venuto per il giudizio!,/ʊn danjɛle venuto per il dʒʊditsio!/,B1,Social,"B1,Social",
jumper,ponticello,/pontitʃɛllo/,"How much is this jumper, please?","Quanto costa questo maglione, per favore?","/kwanto kɔsta kwesto maʎone, per favore?/",B1,Social,"B1,Social",
justice,giustizia,/dʒʊstitsia/,"No, you don’t do yourself justice.","No, non ti rendi giustizia.","/nɔ, non tɪ rɛndɪ dʒʊstitsia./",B1,Social,"B1,Social",
keen,appassionato,/apːassjonato/,And how are you keen?,E come ti sei appassionato?,/e kome tɪ sɛi apːassjonato?/,B1,Social,"B1,Social",
label,etichetta,/etiketːa/,He should have respected the label.,Avrebbe dovuto rispettare l'etichetta.,/avrɛbːe dovuto rispetːare letiketːa./,B1,Social,"B1,Social",
lamb,agnello,/aɲɛllo/,The older lambs should have been out feeding.,Gli agnelli più grandi avrebbero dovuto essere fuori a nutrirsi.,/ʎɪ aɲɛllɪ pjʊ ɡrandɪ avrebːero dovuto ɛssere fʊorɪ a nʊtrirsɪ./,B1,Social,"B1,Social",
landlord,padrone di casa,/padrone dɪ kaza/,"To be sure, ’ rejoined the landlord.","Certo"", replicò il padrone di casa.","/tʃɛrto"", replikɔ il padrone dɪ kaza./",B1,Social,"B1,Social",
latecomer,ritardatario,/ritardatario/,Latecomers are subject to a penalty.,I ritardatari sono soggetti a una penale.,/i ritardatarɪ sono sodʒːetːɪ a ʊna penale./,B1,Social,"B1,Social",
lay,laico,/laɪko/,What lay are you upon?,Su quale piano si trova?,/sʊ kwale pjano sɪ trɔva?/,B1,Social,"B1,Social",
liar,bugiardo,/bʊdʒardo/,What a liar you were!,Che bugiardo sei stato!,/ke bʊdʒardo sɛi stato!/,B1,Social,"B1,Social",
librarian,bibliotecario,/bibliotekario/,"I know, Tom's a librarian.","Lo so, Tom è un bibliotecario.","/lo sɔ, tɔm e ʊn bibliotekario./",B1,Social,"B1,Social",
lie,bugia,/bʊdʒia/,But these are all lies.,Ma sono tutte bugie.,/ma sono tutːe bʊdʒie./,B1,Social,"B1,Social",
lifeguard,bagnino,/baɲino/,The lifeguards are here to protect us.,I bagnini sono qui per proteggerci.,/i baɲinɪ sono kwi per protedʒːertʃɪ./,B1,Social,"B1,Social",
liquid,liquido,/likwido/,Still he had not seen the precious liquid.,Non aveva ancora visto il prezioso liquido.,/non aveva ankora visto il pretsjozo likwido./,B1,Social,"B1,Social",
literature,letteratura,/letːeratura/,It is fine as literature.,Va bene come letteratura.,/va bɛne kome letːeratura./,B1,Social,"B1,Social",
liver,fegato,/feɡato/,This whale’s liver was two cartloads.,Il fegato di questa balena era pari a due carrettate.,/il feɡato dɪ kwesta balena ɛra parɪ a due karɾetːate./,B1,Social,"B1,Social",
lodge,Loggia,/lɔdʒːa/,They were immediately admitted into the lodge.,Sono stati immediatamente ammessi nella loggia.,/sono statɪ immedjatamente ammessɪ nella lɔdʒːa./,B1,Social,"B1,Social",
log,log,/lɔɡ/,"Suppose there was a green, sappy log.",Supponiamo che ci sia un tronco verde e sdolcinato.,/sʊpːonjamo ke tʃɪ sia ʊn tronko verde e zdoltʃinato./,B1,Social,"B1,Social",
logo,logo,/lɔɡo/,"This word is the logos of Philo, consequently very different from that of Plato.","Questa parola è il logos di Filone, di conseguenza molto diverso da quello di Platone.","/kwesta paɾɔla e il loɡos dɪ filone, dɪ konseɡwɛntsa molto divɛrso da kwello dɪ platone./",B1,Social,"B1,Social",
magician,mago,/maɡo/,For the ascetic Gotama is a magician.,Per l'asceta Gotama è un mago.,/per laʃɛta ɡotama e ʊn maɡo./,B1,Social,"B1,Social",
march,marcia,/martʃa/,Do you mean Aunt March?,Vuoi dire zia March?,/vʊɔi dire dzia martʃ?/,B1,Social,"B1,Social",
marine,marino,/marino/,Many types of marine governors have been tried.,Sono stati sperimentati molti tipi di regolatori marini.,/sono statɪ sperimentatɪ moltɪ tipɪ dɪ reɡolatorɪ marinɪ./,B1,Social,"B1,Social",
mass,massa,/massa/,"By the mass, here comes Bardolph.","Per la massa, ecco che arriva Bardolph.","/per la massa, ɛkːo ke arɾiva bardolf./",B1,Social,"B1,Social",
mathematician,matematico,/matematiko/,"He is a mathematician, and no poet.",È un matematico e non un poeta.,/e ʊn matematiko e non ʊn poɛta./,B1,Social,"B1,Social",
mayor,sindaco,/sindako/,The mayor is here at hand.,Il sindaco è qui a portata di mano.,/il sindako e kwi a portata dɪ mano./,B1,Social,"B1,Social",
measure,misura,/mizura/,I have supplied the measure.,Ho fornito la misura.,/o fornito la mizura./,B1,Social,"B1,Social",
mechanic,meccanico,/mekːaniko/,"For Allègre's principal studies were mathematics, mechanics, and engineering.","Gli studi principali di Allègre furono la matematica, la meccanica e l'ingegneria.","/ʎɪ studɪ printʃipalɪ dɪ allɛɡre fʊrono la matematika, la mekːanika e lindʒeɲeria./",B1,Social,"B1,Social",
meditate,meditare,/meditare/,And how does a thoroughbred meditate?,E come fa un purosangue a meditare?,/e kome fa ʊn pʊrozaŋɡwe a meditare?/,B1,Social,"B1,Social",
medium,medio,/mɛdio/,I have chosen a medium.,Ho scelto un mezzo.,/o ʃelto ʊn mɛdzːo./,B1,Social,"B1,Social",
memorize,memorizzare,/memoridzːare/,Memorize that teaching and have us recite it with you.,Memorizzate questo insegnamento e fatelo recitare a noi con voi.,/memoridzːate kwesto inseɲamento e fatelo retʃitare a noi kon voi./,B1,Social,"B1,Social",
merchant,commerciante,/kommertʃante/,Which is the merchant here?,Qual è il commerciante qui?,/kwal e il kommertʃante kwi?/,B1,Social,"B1,Social",
message,messaggio,/messadʒːo/,This was a merry message.,Questo era un messaggio allegro.,/kwesto ɛra ʊn messadʒːo alleɡro./,B1,Social,"B1,Social",
minimize,minimizzare,/minimidzːare/,"=Reinforcing.=--To minimize the cracking, either bar or wire mesh reinforcing is used in the concrete.","=Per ridurre al minimo le fessure, il calcestruzzo viene armato con barre o reti metalliche.","/ʊɡwale per ridurɾe al minimo le fessure, il kaltʃestrutsːo vjɛne armato kon barɾe o retɪ metallike./",B1,Social,"B1,Social",
minor,minore,/minore/,Minor offenses should be known.,I reati minori devono essere conosciuti.,/i reatɪ minorɪ devono ɛssere konoʃutɪ./,B1,Social,"B1,Social",
misunderstanding,incomprensione,/inkomprensjone/,Suspicion and misunderstanding were the fault of the suit?,Il sospetto e l'incomprensione erano colpa della causa?,/il sospɛtːo e linkomprensjone ɛrano kolpa della kaʊza?/,B1,Social,"B1,Social",
modal,modale,/modale/,Most foreigners will never fully master the use of German modal particles.,La maggior parte degli stranieri non riuscirà mai a padroneggiare completamente l'uso delle particelle modali tedesche.,/la madʒːor parte deʎɪ straniɛrɪ non riʊʃiɾa maj a padronedʒːare kompletamente luzo delle partitʃɛlle modalɪ tedeske./,B1,Social,"B1,Social",
moderate,moderato,/moderato/,While one with moderate haste might tell a hundred.,Mentre uno con moderata fretta potrebbe raccontarne cento.,/mentre uno kon moderata fretːa potrɛbːe rakːontarne tʃɛnto./,B1,Social,"B1,Social",
modify,modificare,/modifikare/,But certain local causes may considerably modify this figure.,Ma alcune cause locali possono modificare notevolmente questo dato.,/ma alkʊne kaʊze lokalɪ pɔssono modifikare notevolmente kwesto dato./,B1,Social,"B1,Social",
monitor,monitor,/mɔnitor/,Father got the monitor-medal by being umble.,Il padre ha ottenuto la medaglia di monitore essendo umile.,/il padre a otːenuto la medaʎa dɪ monitore essɛndo umile./,B1,Social,"B1,Social",
monk,monaco,/mɔnako/,The man told the monk.,L'uomo disse al monaco.,/lwɔmo disse al mɔnako./,B1,Social,"B1,Social",
monster,mostro,/mostro/,"Do you see this, monster?","Lo vedi, mostro?","/lo vedɪ, mostro?/",B1,Social,"B1,Social",
monthly,mensile,/mensile/,You should investigate after canceling the half-monthly instruction.,È necessario indagare dopo aver annullato l'istruzione semestrale.,/e netʃessario indaɡare dopo avɛr annʊllato listrʊtsione semestrale./,B1,Social,"B1,Social",
moral,morale,/morale/,"It is poison, moral poison.","È un veleno, un veleno morale.","/e ʊn veleno, ʊn veleno morale./",B1,Social,"B1,Social",
motive,motivo,/motivo/,"Whatever the motive, you want the best?","Qualunque sia il motivo, volete il meglio?","/kwalunkwe sia il motivo, volete il mɛʎo?/",B1,Social,"B1,Social",
motto,motto,/mɔtːo/,"On the walls the prisoners had chalked verses, mottoes, and designs.","Sulle pareti i prigionieri avevano gessato versi, motti e disegni.","/sʊlle paretɪ i pridʒoniɛrɪ avevano dʒessato versɪ, mɔtːɪ e dizeɲɲɪ./",B1,Social,"B1,Social",
mud,fango,/faŋɡo/,Mud-color: watery is what is meant.,Colore del fango: si intende acquoso.,/kolore del faŋɡo: sɪ intɛnde akːwozo./,B1,Social,"B1,Social",
murderer,assassino,/assassino/,This is a murderers’ den.,Questo è un covo di assassini.,/kwesto ɛ ʊn kovo dɪ assassinɪ./,B1,Social,"B1,Social",
muscle,muscolare,/mʊskolare/,Proteids are the muscle-forming nutrients.,Le proteine sono i nutrienti che formano i muscoli.,/le proteine sono i nʊtriɛntɪ ke formano i muskolɪ./,B1,Social,"B1,Social",
myth,mito,/mito/,"Rather, a myth is a sacred story.",Un mito è piuttosto una storia sacra.,/ʊn mito e pjʊtːɔsto ʊna stɔria sakra./,B1,Social,"B1,Social",
narrate,narrare,/narɾare/,"Finally, as a last resort, I hauled out everything I could remember from my early schooldays, and I tried to narrate our adventures in Latin.","Infine, come ultima risorsa, ho tirato fuori tutto ciò che ricordavo dei miei primi anni di scuola e ho cercato di raccontare le nostre avventure in latino.","/infine, kome ultima rizorsa, o tirato fʊorɪ tutːo tʃɔ ke rikordavo deɪ mjɛi primɪ annɪ dɪ skʊɔla e o tʃerkato dɪ rakːontare le nɔstre avventure in latino./",B1,Social,"B1,Social",
narrative,narrativa,/narɾativa/,The narrative is full of foreshadowing.,La narrazione è ricca di prefigurazioni.,/la narɾatsione e rikːa dɪ prefiɡʊratsionɪ./,B1,Social,"B1,Social",
nationalist,nazionalista,/natsjonalista/,Christian nationalists are the problem.,I nazionalisti cristiani sono il problema.,/i natsjonalistɪ kristjanɪ sono il problɛma./,B1,Social,"B1,Social",
negotiation,negoziazione,/neɡotsjatsione/,The negotiation of a loan is a business transaction.,La negoziazione di un prestito è una transazione commerciale.,/la neɡotsjatsione dɪ ʊn prɛstito e ʊna transatsione kommertʃale./,B1,Social,"B1,Social",
nephew,nipote,/nipote/,It was the nephew of Monseigneur.,Era il nipote di Monseigneur.,/ɛra il nipote dɪ monseiɲeur./,B1,Social,"B1,Social",
neutral,neutro,/nɛʊtro/,What is the counterpart of neutral feeling?,Qual è la controparte del sentimento neutro?,/kwal e la kontroparte del sentimento nɛʊtro?/,B1,Social,"B1,Social",
newborn,neonato,/neonato/,"Asita then hurries to see the newborn babe, where he confirms the prophecy.","Asita si precipita quindi a vedere il neonato, dove conferma la profezia.","/azita sɪ pretʃipita kwindɪ a vedere il neonato, dove konferma la profetsia./",B1,Social,"B1,Social",
newcomer,nuovo arrivato,/nʊɔvo arɾivato/,"It is delightful to advise a newcomer, and he was first in the field.","È piacevole consigliare un nuovo arrivato, e lui è stato il primo a scendere in campo.","/e pjatʃevole konsiʎare ʊn nʊɔvo arɾivato, e lʊi e stato il primo a ʃɛndere in kampo./",B1,Social,"B1,Social",
nickname,soprannome,/soprannome/,Presumably it was an old nickname that stuck.,Presumibilmente si trattava di un vecchio soprannome che è rimasto inalterato.,/prezʊmibilmente sɪ tratːava dɪ ʊn vɛkːio soprannome ke e rimasto inalterato./,B1,Social,"B1,Social",
niece,nipote,/nipote/,"You have no judgement, niece.","Non puoi giudicare, nipote.","/non pʊɔi dʒʊdikare, nipote./",B1,Social,"B1,Social",
nod,annuire,/annʊire/,Will he give you the nod?,Ti darà il benservito?,/tɪ daɾa il benservito?/,B1,Social,"B1,Social",
nonsense,insensato,/insensato/,What nonsense you do talk!,Che sciocchezze dici!,/ke ʃokːetsːe ditʃɪ!/,B1,Social,"B1,Social",
northeast,nord-est,/nɔrdest/,Their next attack was northeast of Paris in May.,"L'attacco successivo è avvenuto a nord-est di Parigi, in maggio.","/latːakːo sʊtʃːessivo e avvenuto a nɔrdest dɪ paridʒɪ, in madʒːo./",B1,Social,"B1,Social",
northern,Nord,/nɔrd/,In the northern lands there is a city called Sāvatthī.,Nelle terre del nord c'è una città chiamata Sāvatthī.,/nelle tɛrɾe del nɔrd tʃe ʊna tʃitːa kjamata savatːɪ./,B1,Social,"B1,Social",
northwest,nord-ovest,/nɔrdɔvest/,Alaska is situated northwest of Canada.,L'Alaska si trova a nord-ovest del Canada.,/lalaska sɪ trɔva a nɔrdɔvest del kanada./,B1,Social,"B1,Social",
novelist,romanziere,/romandziɛre/,"She was a novelist, ” said Lucy craftily.","Era una scrittrice"", disse Lucy con astuzia.","/ɛra ʊna skritːritʃe"", disse lusɪ kon astutsia./",B1,Social,"B1,Social",
objection,obiezione,/objetsione/,"Yes, --I thought of another objection.","Sì, --ho pensato a un'altra obiezione.","/siː, o pensato a ʊnaltra objetsione./",B1,Social,"B1,Social",
observation,osservazione,/osservatsione/,The general observation is Tournefort’s.,L'osservazione generale è quella di Tournefort.,/losservatsione dʒenerale e kwella dɪ toʊrnefort./,B1,Social,"B1,Social",
occur,verificarsi,/verifikarsɪ/,But these shall not occur again.,Ma queste non si ripeteranno.,/ma kweste non sɪ ripeteranno./,B1,Social,"B1,Social",
opening,apertura,/apertura/,"There was a wharf behind, opening on the Thames.",Dietro c'era un molo che dava sul Tamigi.,/djɛtro tʃɛra ʊn mɔlo ke dava sʊl tamidʒɪ./,B1,Social,"B1,Social",
opposition,opposizione,/opːozitsione/,"There was another reason, too, for her opposition.",C'era anche un'altra ragione per la sua opposizione.,/tʃɛra anke ʊnaltra radʒoːne per la sʊa opːozitsione./,B1,Social,"B1,Social",
oral,orale,/orale/,This formalism is a characteristic of oral tradition.,Questo formalismo è una caratteristica della tradizione orale.,/kwesto formalizmo e ʊna kaɾatːeristika della traditsione orale./,B1,Social,"B1,Social",
orderly,ordinato,/ordinato/,The room was very neat and orderly.,La camera era molto pulita e ordinata.,/la kamera ɛra molto pʊlita e ordinata./,B1,Social,"B1,Social",
organ,organo,/ɔrɡano/,Do you lack sexual organs?,Vi mancano gli organi sessuali?,/vɪ mankano ʎɪ ɔrɡanɪ sessʊalɪ?/,B1,Social,"B1,Social",
organiser,organizzatore,/orɡanidzːatore/,She was the meeting's organiser.,Era l'organizzatrice dell'incontro.,/ɛra lorɡanidzːatritʃe dellinkontro./,B1,Social,"B1,Social",
outlaw,fuorilegge,/fʊoriledʒːe/,"Both are outlaws, even in the lawless seas.","Entrambi sono fuorilegge, anche nei mari senza legge.","/entrambɪ sono fʊoriledʒːe, anke nei marɪ sɛntsa ledʒːe./",B1,Social,"B1,Social",
outline,contorno,/kontorno/,Here is a brief outline.,Ecco un breve schema.,/ɛkːo ʊn brɛve skɛma./,B1,Social,"B1,Social",
package,pacchetto,/pakːetːo/,The shouts of wonder and delight with which the development of every package was received!,Le grida di meraviglia e di gioia con cui è stato accolto lo sviluppo di ogni pacchetto!,/le ɡrida dɪ meraviʎa e dɪ dʒɔia kon kuj e stato akːɔlto lo zvilupːo dɪ oɲɲɪ pakːetːo!/,B1,Social,"B1,Social",
palm,palma,/palma/,Suppose there was a palm tree with its crown cut off.,Supponiamo che ci sia una palma con la corona tagliata.,/sʊpːonjamo ke tʃɪ sia ʊna palma kon la korona taʎata./,B1,Social,"B1,Social",
parrot,pappagallo,/papːaɡallo/,"Well, you are a rare parrot-teacher.","Beh, lei è un raro insegnante di pappagalli.","/bɛ, lɛi e ʊn raro inseɲante dɪ papːaɡallɪ./",B1,Social,"B1,Social",
participant,partecipante,/partetʃipante/,There are thousands of participants at today's event.,I partecipanti all'evento di oggi sono migliaia.,/i partetʃipantɪ allevɛnto dɪ ɔdʒːɪ sono miʎaia./,B1,Social,"B1,Social",
participle,participio,/partitʃipio/,↩ Pañcasikha is using the present participle jigīsāno in the historical present.,Pañcasikha usa il participio presente jigīsāno nel presente storico.,/paɲkazika uza il partitʃipio prezɛnte dʒidʒizano nel prezɛnte stɔriko./,B1,Social,"B1,Social",
passive,passivo,/passivo/,Parikissati is the passive form.,Parikissati è la forma passiva.,/parikissatɪ e la forma passiva./,B1,Social,"B1,Social",
password,password,/password/,How do I change my password?,Come si cambia la password?,/kome sɪ kambia la password?/,B1,Social,"B1,Social",
peanut,nocciolina,/notʃːolina/,What is the appearance of the peanut fat?,Qual è l'aspetto del grasso di arachidi?,/kwal e laspɛtːo del ɡrasso dɪ aɾakidɪ?/,B1,Social,"B1,Social",
percent,percentuale,/pertʃentʊale/,Wastage was cut by 50 percent.,Gli sprechi sono stati ridotti del 50%.,/ʎɪ sprɛkɪ sono statɪ ridotːɪ del tʃinkwanta pertʃɛŋto./,B1,Social,"B1,Social",
percentage,percentuale,/pertʃentʊale/,The acidity is expressed in percentage amounts of what acid?,L'acidità è espressa in quantità percentuali di quale acido?,/latʃidita e espressa in kwantita pertʃentʊalɪ dɪ kwale atʃido?/,B1,Social,"B1,Social",
performer,interprete,/intɛrprete/,"Is my reverend friend here, too, a performer?",Anche il mio amico reverendo è un interprete?,/anke il mio amiko reverɛndo e ʊn intɛrprete?/,B1,Social,"B1,Social",
permit,permesso,/permesso/,"You will permit me to say, ’ continued Mr.","Mi permetta di dire,"" continuò Mr.","/mɪ permetːa dɪ dire,"" kontinʊɔ ɛmmeɛrɾe./",B1,Social,"B1,Social",
phantom,fantasma,/fantazma/,The Phantom of the Past would go no further.,Il Fantasma del passato non sarebbe andato oltre.,/il fantazma del passato non sarɛbːe andato oltre./,B1,Social,"B1,Social",
philosopher,filosofo,/filɔzofo/,A sick philosopher is incurable?,Un filosofo malato è incurabile?,/ʊn filɔzofo malato e inkʊrabile?/,B1,Social,"B1,Social",
phoenix,fenice,/fenitʃe/,My house was at the Phoenix?,La mia casa era alla Phoenix?,/la mia kaza ɛra alla foeniks?/,B1,Social,"B1,Social",
pie,torta,/tɔrta/,There is such a jolly meat-pie!,C'è una torta di carne così allegra!,/tʃe ʊna tɔrta dɪ karne kozi alleɡra!/,B1,Social,"B1,Social",
pin,spillo,/spillo/,| Micchādhammo is hard to pin down.,| Micchādhammo è difficile da individuare.,/mikːadammo e diffitʃile da individʊare./,B1,Social,"B1,Social",
plot,trama,/trama/,The plot was most interesting.,La trama era molto interessante.,/la trama ɛra molto interessante./,B1,Social,"B1,Social",
