English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
hopefully,Si spera,/sɪ spera/,Hopefully we might see his soul.,Speriamo di poter vedere la sua anima.,/speriamo dɪ potɛr vedere la sʊa anima./,B1,Grammar,"B1,Grammar",
hopeless,senza speranza,/sɛntsa sperantsa/,They were hopeless of remedy.,Erano senza speranza di rimedio.,/ɛrano sɛntsa sperantsa dɪ rimɛdio./,B1,Grammar,"B1,Grammar",
horrible,orribile,/orɾibile/,It is every way horrible!,E' orribile in tutti i sensi!,/e orɾibile in tutːɪ i sɛnsɪ!/,B1,Grammar,"B1,Grammar",
humid,umido,/umido/,Atlantic City in August is unbearably humid.,Atlantic City in agosto è insopportabilmente umida.,/atlantik siːtɪ in aɡosto e insopːortabilmente umida./,B1,Grammar,"B1,Grammar",
humorous,umoristico,/ʊmoristiko/,Equally humorous and agreeable was the appearance of Mr.,Altrettanto divertente e piacevole è stata l'apparizione di Mr.,/altretːanto divertɛnte e pjatʃevole e stata lapːaritsione dɪ ɛmmeɛrɾe./,B1,Grammar,"B1,Grammar",
hurriedly,frettolosamente,/fretːolozamente/,"I ask you pardon, ” she mutters hurriedly.","Vi chiedo scusa"", mormora frettolosamente.","/vɪ kjedo skuza"", mɔrmora fretːolozamente./",B1,Grammar,"B1,Grammar",
illegally,illegalmente,/illeɡalmente/,Sami knew that we were living there illegally.,Sami sapeva che vivevamo lì illegalmente.,/samɪ sapeva ke vivevamo li illeɡalmente./,B1,Grammar,"B1,Grammar",
immediate,immediato,/immedjato/,Their punishment was immediate and terrible.,La loro punizione fu immediata e terribile.,/la lɔro pʊnitsione fʊ immedjata e terɾibile./,B1,Grammar,"B1,Grammar",
impressive,impressionante,/impressjonante/,It was an impressive tableau.,Era un tableau impressionante.,/ɛra ʊn tableaʊ impressjonante./,B1,Grammar,"B1,Grammar",
improper,improprio,/imprɔprio/,The mendicant who makes improper accusations should be chastened in five ways.,Il mendicante che fa accuse improprie deve essere castigato in cinque modi.,/il mendikante ke fa akːuze imprɔprie dɛve ɛssere kastiɡato in tʃinkwe mɔdɪ./,B1,Grammar,"B1,Grammar",
incident,incidente,/intʃidɛnte/,We have had no incidents worth recording.,Non abbiamo avuto incidenti degni di nota.,/non abːjamo avuto intʃidɛntɪ deɲɲɪ dɪ nɔta./,B1,Grammar,"B1,Grammar",
inconvenient,scomodo,/skɔmodo/,It’s inconvenient—and it comes expensive.,È scomodo e costa caro.,/e skɔmodo e kɔsta karo./,B1,Grammar,"B1,Grammar",
incorrect,non corretto,/non korɾɛtːo/,| Punctuation in Mahāsaṅgīti is incorrect.,| La punteggiatura in Mahāsaṅgīti non è corretta.,/la pʊntedʒːatura in ɛmme a akːa aːmakron ɛsse a letːeːraunoeːkwatːrotʃinkwe dʒi iːmakron tɪ i non e korɾɛtːa./,B1,Grammar,"B1,Grammar",
increasingly,sempre più,/sɛmpre pju/,"She had been growing increasingly hysterical, fearful, and depressed during the two days’ journeyings.","Durante i due giorni di viaggio era diventata sempre più isterica, paurosa e depressa.","/dʊrante i due dʒornɪ dɪ vjadʒːo ɛra diventata sɛmpre pjʊ istɛrika, paʊroza e depressa./",B1,Grammar,"B1,Grammar",
incredibly,incredibilmente,/inkredibilmente/,A giraffe kick is incredibly strong.,Il calcio di una giraffa è incredibilmente forte.,/il kaltʃo dɪ ʊna dʒiraffa e inkredibilmente fɔrte./,B1,Grammar,"B1,Grammar",
indefinite,indefinito,/indefinito/,Some indefinite warning told me that it had marked me for its own.,Un avvertimento indefinito mi diceva che mi aveva segnato per sé.,/ʊn avvertimento indefinito mɪ ditʃeva ke mɪ aveva seɲato per se./,B1,Grammar,"B1,Grammar",
indirect,indiretto,/indirɛtːo/,"Fie, what an indirect and peevish course Is this of hers?",Che razza di comportamento indiretto e stizzoso è questo di lei?,/ke ratsːa dɪ komportamento indirɛtːo e stitsːozo e kwesto dɪ lɛi?/,B1,Grammar,"B1,Grammar",
indirectly,indirettamente,/indiretːamente/,"If he does not get it directly, he gets it indirectly.","Se non lo riceve direttamente, lo riceve indirettamente.","/se non lo ritʃɛve diretːamente, lo ritʃɛve indiretːamente./",B1,Grammar,"B1,Grammar",
indoors,all'interno,/allintɛrno/,"What am I to say, indoors?","Cosa devo dire, in casa?","/kɔza dɛvo dire, in kaza?/",B1,Grammar,"B1,Grammar",
industrial,industriale,/indʊstriale/,"In pre-industrial societies, the supply of meat is relatively fixed.","Nelle società preindustriali, l'offerta di carne è relativamente fissa.","/nelle sotʃeta preindʊstrialɪ, loffɛrta dɪ karne e relativamente fissa./",B1,Grammar,"B1,Grammar",
inevitable,inevitabile,/inevitabile/,An explosion of course was now inevitable.,Un'esplosione era ormai inevitabile.,/ʊnesplozione ɛra ormaɪ inevitabile./,B1,Grammar,"B1,Grammar",
informative,informativo,/informativo/,"The words they utter are polished, informative, and true, and don’t offend anyone: that’s who I declare a brahmin.","Le parole che pronunciano sono lucide, istruttive e vere, e non offendono nessuno: ecco chi considero un bramino.","/le paɾɔle ke pronuntʃano sono lutʃide, istrʊtːive e vere, e non offendono nessuno: ɛkːo kɪ konsidero ʊn bramino./",B1,Grammar,"B1,Grammar",
initially,inizialmente,/initsjalmente/,"Like so many other customs, changes in bathing costume styles were initially introduced by way of England.","Come molte altre usanze, i cambiamenti nello stile dei costumi da bagno furono inizialmente introdotti dall'Inghilterra.","/kome molte altre ʊzantse, i kambjamentɪ nello stile deɪ kostumɪ da baɲɲo fʊrono initsjalmente introdotːɪ dalliŋɡiltɛrɾa./",B1,Grammar,"B1,Grammar",
injured,ferito,/ferito/,When have I injured thee?,Quando ti ho ferito?,/kwando tɪ o ferito?/,B1,Grammar,"B1,Grammar",
innermost,più interno,/pjʊ intɛrno/,"Views are not objective descriptions of the world, but responses to our innermost needs.","Le visioni non sono descrizioni oggettive del mondo, ma risposte ai nostri bisogni più profondi.","/le vizionɪ non sono deskritsionɪ odʒːetːive del mondo, ma risposte aj nɔstrɪ bizoɲɲɪ pjʊ profondɪ./",B1,Grammar,"B1,Grammar",
insane,folle,/fɔlle/,The monk Gagga is insane.,Il monaco Gagga è pazzo.,/il mɔnako ɡaɡːa e patsːo./,B1,Grammar,"B1,Grammar",
insight,intuizione,/intʊitsione/,↩ Insight must persist to bear fruit.,L'intuizione deve persistere per portare frutto.,/lintʊitsione dɛve persistere per portare frutːo./,B1,Grammar,"B1,Grammar",
instance,istanza,/istantsa/,"A better instance, I say.","Un esempio migliore, dico io.","/ʊn ezɛmpio miʎore, diko io./",B1,Grammar,"B1,Grammar",
instead,invece,/invetʃe/,You should do it instead.,Dovreste invece farlo voi.,/dovreste invetʃe farlo voi./,B1,Grammar,"B1,Grammar",
intense,intenso,/intɛnso/,This he said with intense scorn.,Lo disse con intenso disprezzo.,/lo disse kon intɛnso disprɛtsːo./,B1,Grammar,"B1,Grammar",
intention,intenzione,/intentsione/,… They have cruel intentions.,... Hanno intenzioni crudeli.,/... anno intentsionɪ krʊdɛlɪ./,B1,Grammar,"B1,Grammar",
intentionally,intenzionalmente,/intentsjonalmente/,Udāyī intentionally killing a living being.,Udāyī uccidere intenzionalmente un essere vivente.,/ʊdajɪ ʊtʃːidere intentsjonalmente ʊn ɛssere vivɛnte./,B1,Grammar,"B1,Grammar",
intermediate,intermedio,/intermɛdio/,"Well then, do you eat facing the intermediate directions?","Allora, mangiate rivolti verso le direzioni intermedie?","/allora, mandʒate rivɔltɪ vɛrso le diretsionɪ intermedje?/",B1,Grammar,"B1,Grammar",
internal,interno,/intɛrno/,"End-rhyme has been used occasionally; internal rhyme, sporadically.","La rima finale è stata usata occasionalmente; la rima interna, sporadicamente.","/la rima finale e stata ʊzata okːazionalmente; la rima intɛrna, sporadikamente./",B1,Grammar,"B1,Grammar",
internationally,a livello internazionale,/a livɛllo internatsionale/,Is this credit card accepted internationally?,Questa carta di credito è accettata a livello internazionale?,/kwesta karta dɪ kredito e atʃːetːata a livɛllo internatsionale?/,B1,Grammar,"B1,Grammar",
investigation,indagine,/indadʒine/,The process of investigation is finished.,Il processo di indagine è terminato.,/il protʃɛsso dɪ indadʒine e terminato./,B1,Grammar,"B1,Grammar",
involuntarily,involontariamente,/involontariamente/,"I exclaimed involuntarily, “What will he do when you are gone!","Esclamai involontariamente: ""Cosa farà quando non ci sarai più!","/esklamaj involontariamente: ""kɔza faɾa kwando non tʃɪ saɾaɪ pju!/",B1,Grammar,"B1,Grammar",
involved,coinvolto,/koinvɔlto/,"And in either case, is any reproach involved?","E in entrambi i casi, si tratta di un rimprovero?","/e in entrambɪ i kazɪ, sɪ tratːa dɪ ʊn rimprɔvero?/",B1,Grammar,"B1,Grammar",
iron,ferro,/fɛrɾo/,Tis iron—that I know—not gold.,È ferro - questo lo so - non oro.,/e fɛrɾo kwesto lo sɔ non ɔro./,B1,Grammar,"B1,Grammar",
jealous,geloso,/dʒelozo/,Is not this man jealous?,Non è forse geloso quest'uomo?,/non e forse dʒelozo kwestwɔmo?/,B1,Grammar,"B1,Grammar",
juicy,succoso,/sʊkːozo/,Have this juicy nectarine instead!,Prendete invece questa succosa nettarina!,/prendete invetʃe kwesta sʊkːoza netːarina!/,B1,Grammar,"B1,Grammar",
kind,tipo,/tipo/,He is a kind soul.,È un'anima gentile.,/e ʊnanima dʒentile./,B1,Grammar,"B1,Grammar",
largely,in gran parte,/in ɡran parte/,The following passage is largely adapted from the Brahmajālasutta.,Il brano che segue è in gran parte adattato dal Brahmajālasutta.,/il brano ke seɡwe e in ɡran parte adatːato dal bramajalazutːa./,B1,Grammar,"B1,Grammar",
lasting,duraturo,/dʊraturo/,Repression is the only lasting philosophy.,La repressione è l'unica filosofia duratura.,/la repressjone e lunika filozofia dʊratura./,B1,Grammar,"B1,Grammar",
lately,Ultimamente,/ʊltimamente/,Had you seen him lately?,L'ha visto di recente?,/la visto dɪ retʃɛnte?/,B1,Grammar,"B1,Grammar",
lawful,lecito,/letʃito/,Is it a lawful trade?,È un commercio lecito?,/e ʊn kommɛrtʃo letʃito?/,B1,Grammar,"B1,Grammar",
layer,strato,/strato/,The bottom is covered with a thick layer of concrete.,Il fondo è ricoperto da uno spesso strato di cemento.,/il fondo e rikopɛrto da uno spesso strato dɪ tʃemento./,B1,Grammar,"B1,Grammar",
leadership,leadership,/liderʃip/,How are you perceived by the leadership?,Come siete percepiti dalla leadership?,/kome sjete pertʃepitɪ dalla liderʃip?/,B1,Grammar,"B1,Grammar",
lean,magro,/maɡro/,Among those which grow lean which is that which grows leanest?,"Tra quelli che si snelliscono, qual è quello che si snellisce di più?","/tra kwellɪ ke sɪ znelliskono, kwal e kwello ke sɪ znelliʃe dɪ pju?/",B1,Grammar,"B1,Grammar",
legal,legale,/leɡale/,Did he take no legal proceedings?,Non ha intrapreso alcuna azione legale?,/non a intraprezo alkʊna atsione leɡale?/,B1,Grammar,"B1,Grammar",
legally,legalmente,/leɡalmente/,I have come legally to man’s estate.,Sono venuto legalmente nella proprietà dell'uomo.,/sono venuto leɡalmente nella proprieta dellwɔmo./,B1,Grammar,"B1,Grammar",
lifelong,per tutta la vita,/per tutːa la vita/,Life is a lifelong lesson.,La vita è una lezione che dura tutta la vita.,/la vita e ʊna letsione ke dura tutːa la vita./,B1,Grammar,"B1,Grammar",
lighter,più leggero,/pjʊ ledʒːɛro/,"And make mine so much lighter, ’ she replied.","E rendere il mio molto più leggero"", ha risposto.","/e rɛndere il mio molto pjʊ ledʒːɛro"", a risposto./",B1,Grammar,"B1,Grammar",
lightly,leggermente,/ledʒːermente/,Short summers lightly have a forward spring.,Le estati brevi hanno leggermente una primavera anticipata.,/le estatɪ brɛvɪ anno ledʒːermente ʊna primavɛra antitʃipata./,B1,Grammar,"B1,Grammar",
limited,limitato,/limitato/,Your acquaintance with figures is very limited.,La vostra conoscenza delle figure è molto limitata.,/la vɔstra konoʃɛntsa delle fiɡure e molto limitata./,B1,Grammar,"B1,Grammar",
limp,zoppicare,/dzopːikare/,Why does the world report that Kate doth limp?,Perché il mondo riporta che Kate zoppica?,/perke il mondo ripɔrta ke keɪt̪ dzopːika?/,B1,Grammar,"B1,Grammar",
literary,letterario,/letːerario/,We literary hacks are shameless creatures.,Noi hacker letterari siamo creature senza pudore.,/noi aker letːerarɪ sjamo kreature sɛntsa pʊdore./,B1,Grammar,"B1,Grammar",
located,situato,/sitʊato/,"He was located outside the château, in a little room where M.","Si trovava all'esterno dello château, in una stanzetta in cui M.","/sɪ trovava allestɛrno dello tʃateaʊ, in ʊna stantsetːa in kuj ɛmme./",B1,Grammar,"B1,Grammar",
logic,logica,/lɔdʒika/,"Furthermore, take another teacher who relies on logic and inquiry.","Inoltre, prendete un altro insegnante che si basa sulla logica e sull'indagine.","/inoltre, prendete ʊn altro inseɲante ke sɪ baza sʊlla lɔdʒika e sʊllindadʒine./",B1,Grammar,"B1,Grammar",
lovingly,amorevolmente,/amorevolmente/,"I will speak lovingly, not from secret hate.","Parlerò con amore, non con odio segreto.","/parleɾɔ kon amore, non kon ɔdio seɡreto./",B1,Grammar,"B1,Grammar",
loyal,leale,/leale/,The capital was intensely loyal.,La capitale era intensamente fedele.,/la kapitale ɛra intensamente fedele./,B1,Grammar,"B1,Grammar",
magical,magico,/madʒiko/,It was the magical line.,Era la linea magica.,/ɛra la linea madʒika./,B1,Grammar,"B1,Grammar",
magnificent,magnifico,/maɲifiko/,The grotto was a vast and magnificent hall.,La grotta era una sala vasta e magnifica.,/la ɡrɔtːa ɛra ʊna sala vasta e maɲifika./,B1,Grammar,"B1,Grammar",
marked,contrassegnato,/kontrasseɲato/,The editor’s notes are marked M.,Le note dell'editore sono contrassegnate dalla lettera M.,/le nɔte delleditore sono kontrasseɲate dalla lɛtːera ɛmme./,B1,Grammar,"B1,Grammar",
massive,massiccio,/massitʃːo/,"It’s very massive, ” said I.","È molto massiccio"", ho detto.","/e molto massitʃːo"", o detːo./",B1,Grammar,"B1,Grammar",
meaningful,significativo,/siɲifikativo/,His speech was meaningful and principled.,Il suo discorso è stato significativo e di principio.,/il sʊo diskorso e stato siɲifikativo e dɪ printʃipio./,B1,Grammar,"B1,Grammar",
mechanical,meccanico,/mekːaniko/,How do they compare in mechanical composition?,Come si comportano a livello di composizione meccanica?,/kome sɪ kompɔrtano a livɛllo dɪ kompozitsione mekːanika?/,B1,Grammar,"B1,Grammar",
meditation,meditazione,/meditatsione/,This is called mindfulness meditation.,Si tratta della cosiddetta meditazione mindfulness.,/sɪ tratːa della kozidːetːa meditatsione mindfulness./,B1,Grammar,"B1,Grammar",
memorable,memorabile,/memorabile/,"This memorable cause was pleaded at Athens, Olymp.","Questa memorabile causa è stata sostenuta ad Atene, in Olimpia.","/kwesta memorabile kaʊza e stata sostenuta ad atene, in olimpia./",B1,Grammar,"B1,Grammar",
mental,mentale,/mentale/,Perception and feeling are mental.,La percezione e la sensazione sono mentali.,/la pertʃetsione e la sensatsione sono mentalɪ./,B1,Grammar,"B1,Grammar",
mentally,mentalmente,/mentalmente/,And even the highly skilled draughtsman would draw such straight lines mentally.,E anche il disegnatore più abile disegnerebbe mentalmente tali linee rette.,/e anke il dizeɲatore pjʊ abile dizeɲerɛbːe mentalmente talɪ linee rɛtːe./,B1,Grammar,"B1,Grammar",
mere,semplice,/semplitʃe/,It was a mere shell.,Era un semplice guscio.,/ɛra ʊn semplitʃe ɡuʃo./,B1,Grammar,"B1,Grammar",
merely,semplicemente,/semplitʃemente/,The cold is merely nothing.,Il freddo non è nulla.,/il fredːo non e nulla./,B1,Grammar,"B1,Grammar",
messy,disordinato,/dizordinato/,The apartment was a little messy.,L'appartamento era un po' disordinato.,/lapːartamento ɛra ʊn po dizordinato./,B1,Grammar,"B1,Grammar",
middle-aged,mezza età,/mɛdzːa eta/,"He is, ’ said the middle-aged lady.","Lo è"", disse la signora di mezza età.","/lo ɛː"", disse la siɲora dɪ mɛdzːa eta./",B1,Grammar,"B1,Grammar",
mild,mite,/mite/,"It’s—it’s ridiculously mild, ’ said Tom.","È... è ridicolmente mite"", disse Tom.","/ɛː... e ridikolmente mite"", disse tɔm./",B1,Grammar,"B1,Grammar",
mineral,minerale,/minerale/,This is mica schist--siliceous mineral.,Si tratta di mica scistosa - minerale siliceo.,/sɪ tratːa dɪ mika ʃistoza minerale silitʃeo./,B1,Grammar,"B1,Grammar",
minus,meno,/meno/,Minus and minus is plus.,Il meno e il meno sono il più.,/il meno e il meno sono il pju./,B1,Grammar,"B1,Grammar",
miserable,miserabile,/mizerabile/,And so it was.—Most miserable!,E così è stato... Miserabile!,/e kozi e stato... mizerabile!/,B1,Grammar,"B1,Grammar",
misty,nebbioso,/nebːjozo/,The landscape was misty and vague.,Il paesaggio era nebbioso e vago.,/il paezadʒːo ɛra nebːjozo e vaɡo./,B1,Grammar,"B1,Grammar",
moreover,inoltre,/inoltre/,"Moreover, we have something to prepare.","Inoltre, abbiamo qualcosa da preparare.","/inoltre, abːjamo kwalkɔza da prepaɾare./",B1,Grammar,"B1,Grammar",
motionless,immobile,/immɔbile/,"The others, as far as I remember, were motionless.","Gli altri, per quanto ricordo, erano immobili.","/ʎɪ altrɪ, per kwanto rikɔrdo, ɛrano immɔbilɪ./",B1,Grammar,"B1,Grammar",
motor,motore,/motore/,"Motors may be run with direct or alternating current, according to their construction.","I motori possono funzionare in corrente continua o alternata, a seconda della loro struttura.","/i motorɪ pɔssono fʊntsjonare in korɾɛnte kontinʊa o alternata, a sekonda della lɔro strʊtːura./",B1,Grammar,"B1,Grammar",
mutual,reciproco,/retʃiproko/,These measures were disappointed by mutual jealousy.,Queste misure sono state deluse dalla gelosia reciproca.,/kweste mizure sono state deluze dalla dʒelozia retʃiproka./,B1,Grammar,"B1,Grammar",
naked,nudo,/nudo/,And come with naked swords.,E vengono con le spade nude.,/e veŋɡono kon le spade nude./,B1,Grammar,"B1,Grammar",
nasty,brutto,/brutːo/,And what is nasty jealousy?,E cos'è la cattiva gelosia?,/e kozɛ la katːiva dʒelozia?/,B1,Grammar,"B1,Grammar",
naturally,naturalmente,/natʊralmente/,"For I naturally said, “Esther!","Perché mi venne spontaneo dire: ""Ester!","/perke mɪ venne spontaneo dire: ""ɛster!/",B1,Grammar,"B1,Grammar",
nearby,nelle vicinanze,/nelle vitʃinantse/,Nearby was a dense forest grove.,Nelle vicinanze c'era un fitto boschetto.,/nelle vitʃinantse tʃɛra ʊn fitːo bosketːo./,B1,Grammar,"B1,Grammar",
necessarily,necessariamente,/netʃessariamente/,Does such an analysis necessarily indicate the presence of injurious compounds?,Un'analisi di questo tipo indica necessariamente la presenza di composti nocivi?,/ʊnanalizɪ dɪ kwesto tipo indika netʃessariamente la prezɛntsa dɪ kompostɪ notʃivɪ?/,B1,Grammar,"B1,Grammar",
nevertheless,tuttavia,/tʊtːavia/,"Nevertheless, I will answer you.","Tuttavia, vi risponderò.","/tʊtːavia, vɪ rispondeɾɔ./",B1,Grammar,"B1,Grammar",
newly,di recente,/dɪ retʃɛnte/,"Briefly, we being newly-made friends must drink together.","In breve, essendo amici da poco, dobbiamo bere insieme.","/in brɛve, essɛndo amitʃɪ da pɔko, dobːjamo bere insɪɛme./",B1,Grammar,"B1,Grammar",
next,prossimo,/prɔssimo/,Go on to the next.,Passare al successivo.,/passare al sʊtʃːessivo./,B1,Grammar,"B1,Grammar",
noisily,rumorosamente,/rʊmorozamente/,The gleam of lights increased; the footsteps came more thickly and noisily on.,Il bagliore delle luci aumentò; i passi si fecero più fitti e rumorosi.,/il baʎore delle lutʃɪ aʊmentɔ; i passɪ sɪ fɛtʃero pjʊ fitːɪ e rʊmorɔzɪ./,B1,Grammar,"B1,Grammar",
nonetheless,tuttavia,/tʊtːavia/,"Nonetheless, they are an interpolation.","Tuttavia, si tratta di un'interpolazione.","/tʊtːavia, sɪ tratːa dɪ ʊninterpolatsione./",B1,Grammar,"B1,Grammar",
northeastern,nord-est,/nɔrdest/,"The arbor-vitae is found in northeastern and northwestern America, China, and Japan.","L'arbor-vitae si trova nell'America nord-orientale e nord-occidentale, in Cina e in Giappone.","/larbɔrvitae sɪ trɔva nellamɛrika nɔrdorientale e nɔrdotʃːidentale, in tʃina e in dʒapːone./",B1,Grammar,"B1,Grammar",
northwestern,nord-occidentale,/nɔrdotʃːidentale/,"The arbor-vitae is found in northeastern and northwestern America, China, and Japan.","L'arbor-vitae si trova nell'America nord-orientale e nord-occidentale, in Cina e in Giappone.","/larbɔrvitae sɪ trɔva nellamɛrika nɔrdorientale e nɔrdotʃːidentale, in tʃina e in dʒapːone./",B1,Grammar,"B1,Grammar",
noticeable,evidente,/evidɛnte/,In animals the same is noticeable.,Negli animali si nota lo stesso fenomeno.,/neʎɪ animalɪ sɪ nɔta lo stesso fenɔmeno./,B1,Grammar,"B1,Grammar",
notion,nozione,/notsione/,"That was a good notion, too.",Anche questa era una buona idea.,/anke kwesta ɛra ʊna bʊɔna idɛa./,B1,Grammar,"B1,Grammar",
notorious,famigerato,/famidʒerato/,I would it were not notorious.,Vorrei che non fosse noto.,/vorɾɛi ke non fosse nɔto./,B1,Grammar,"B1,Grammar",
nuclear,nucleare,/nʊkleare/,"We have to abolish all nuclear weapons, because they are deadly to mankind.","Dobbiamo abolire tutte le armi nucleari, perché sono mortali per l'umanità.","/dobːjamo abolire tutːe le armɪ nʊklearɪ, perke sono mortalɪ per lʊmanita./",B1,Grammar,"B1,Grammar",
numerous,numerosi,/nʊmerozɪ/,His admirers are numerous and passionate.,I suoi ammiratori sono numerosi e appassionati.,/i sʊɔi ammiratorɪ sono nʊmerozɪ e apːassjonatɪ./,B1,Grammar,"B1,Grammar",
nutrient,nutriente,/nʊtriɛnte/,Proteids are the muscle-forming nutrients.,Le proteine sono i nutrienti che formano i muscoli.,/le proteine sono i nʊtriɛntɪ ke formano i muskolɪ./,B1,Grammar,"B1,Grammar",
nutritious,nutriente,/nʊtriɛnte/,A meal eaten during the proper period is nutritious.,Un pasto consumato nel periodo giusto è nutriente.,/ʊn pasto konsʊmato nel periodo dʒusto e nʊtriɛnte./,B1,Grammar,"B1,Grammar",
objective,obiettivo,/objetːivo/,Special care should be exercised in focusing and in handling the eye-piece and objective.,Occorre prestare particolare attenzione alla messa a fuoco e alla manipolazione dell'oculare e dell'obiettivo.,/okːɔrɾe prestare partikolare atːentsione alla messa a fʊɔko e alla manipolatsione dellokʊlare e dellobjetːivo./,B1,Grammar,"B1,Grammar",
obstacle,ostacolo,/ostakolo/,But think of the obstacles!,Ma pensate agli ostacoli!,/ma pensate aʎɪ ostakolɪ!/,B1,Grammar,"B1,Grammar",
obvious,evidente,/evidɛnte/,"The distinction’s obvious, you will perceive.","La distinzione è ovvia, lo si percepisce.","/la distintsione e ovvia, lo sɪ pertʃepiʃe./",B1,Grammar,"B1,Grammar",
obviously,ovviamente,/ovviamente/,"↩ This was, obviously, a fertility shrine.","Si trattava, ovviamente, di un santuario della fertilità.","/sɪ tratːava, ovviamente, dɪ ʊn santʊario della fertilita./",B1,Grammar,"B1,Grammar",
occasional,occasionale,/okːazionale/,The occasional offender should be known.,I trasgressori occasionali dovrebbero essere conosciuti.,/i trazɡressorɪ okːazionalɪ dovrebːero ɛssere konoʃutɪ./,B1,Grammar,"B1,Grammar",
occasionally,occasionalmente,/okːazionalmente/,Occasionally he could be quite crude.,A volte poteva essere piuttosto rozzo.,/a vɔlte potɛva ɛssere pjʊtːɔsto rɔdzːo./,B1,Grammar,"B1,Grammar",
odd,strano,/strano/,"The gynæceum’s odd, ” he said.","Il gineceo è strano"", disse.","/il dʒinetʃeo e strano"", disse./",B1,Grammar,"B1,Grammar",
offensive,offensivo,/offensivo/,"Others will be offensive, but here we will be inoffensive.","Altri saranno offensivi, ma qui saremo inoffensivi.","/altrɪ saɾanno offensivɪ, ma kwi sarɛmo inoffensivɪ./",B1,Grammar,"B1,Grammar",
officially,ufficialmente,/ʊffitʃalmente/,"At this time, the revolutionist version of the capture of the Bastille is officially established.",In questo momento viene ufficialmente stabilita la versione rivoluzionaria della presa della Bastiglia.,/in kwesto momento vjɛne ʊffitʃalmente stabilita la versjone rivolʊtsjonaria della preza della bastiʎa./,B1,Grammar,"B1,Grammar",
oily,oleoso,/oleozo/,This oily rascal is known as well as Paul’s.,Questo mascalzone oleoso è noto quanto quello di Paul.,/kwesto maskaltsone oleozo e nɔto kwanto kwello dɪ pɔːl./,B1,Grammar,"B1,Grammar",
old-fashioned,all'antica,/allantika/,It was a graveyard of the old-fashioned Western kind.,Si trattava di un cimitero del tipo western vecchio stile.,/sɪ tratːava dɪ ʊn tʃimitɛro del tipo wɛstern vɛkːio stile./,B1,Grammar,"B1,Grammar",
onstage,sul palco,/sʊl palko/,The actor went onstage to deliver his lines.,L'attore è salito sul palco per pronunciare le sue battute.,/latːore e salito sʊl palko per pronʊntʃare le sʊe batːute./,B1,Grammar,"B1,Grammar",
operation,operazione,/operatsione/,Are they still in operation?,Sono ancora in funzione?,/sono ankora in fʊntsione?/,B1,Grammar,"B1,Grammar",
organic,organico,/orɡaniko/,What are the organic acids?,Quali sono gli acidi organici?,/kwalɪ sono ʎɪ atʃidɪ orɡanitʃɪ?/,B1,Grammar,"B1,Grammar",
organization,organizzazione,/orɡanidzːatsione/,SuttaCentral is a charitable organization.,SuttaCentral è un'organizzazione di beneficenza.,/sutːa tʃentral e ʊnorɡanidzːatsione dɪ benefitʃɛntsa./,B1,Grammar,"B1,Grammar",
origin,origine,/oridʒine/,Ignorance is the origin of choices.,L'ignoranza è all'origine delle scelte.,/liɲorantsa e alloridʒine delle ʃelte./,B1,Grammar,"B1,Grammar",
originally,originariamente,/oridʒinariamente/,It was originally founded by certain fugitive Mormons.,Fu originariamente fondata da alcuni mormoni fuggitivi.,/fʊ oridʒinariamente fondata da alkʊnɪ mormonɪ fʊdʒːitivɪ./,B1,Grammar,"B1,Grammar",
otherwise,altrimenti,/altrimentɪ/,I don’t say it’s otherwise.,Non dico che sia altrimenti.,/non diko ke sia altrimentɪ./,B1,Grammar,"B1,Grammar",
out-of-date,obsoleto,/obsolɛto/,There is nothing more out-of-date than youthful entitlement.,Non c'è niente di più antiquato del diritto giovanile.,/non tʃe njɛnte dɪ pjʊ antikwato del diritːo dʒovanile./,B1,Grammar,"B1,Grammar",
outdoor,all'aperto,/allapɛrto/,"He asks if the Buddha slept well, considering the harshness of his outdoor living.","Chiede se il Buddha dormiva bene, vista la durezza della sua vita all'aperto.","/kjede se il budːa dormiva bɛne, vista la dʊretsːa della sʊa vita allapɛrto./",B1,Grammar,"B1,Grammar",
outdoors,all'aperto,/allapɛrto/,"Because they were defecating outdoors, the monks were troubled by the cold and the heat.","Poiché defecavano all'aperto, i monaci erano disturbati dal freddo e dal caldo.","/poike defekavano allapɛrto, i mɔnatʃɪ ɛrano distʊrbatɪ dal fredːo e dal kaldo./",B1,Grammar,"B1,Grammar",
outer,esterno,/estɛrno/,"My eyes, dazzled with the outer light, could distinguish nothing.","I miei occhi, abbagliati dalla luce esterna, non riuscivano a distinguere nulla.","/i mjɛi ɔkːɪ, abːaʎatɪ dalla lutʃe estɛrna, non riʊʃivano a distiŋɡwere nulla./",B1,Grammar,"B1,Grammar",
outstanding,eccezionale,/etʃːetsionale/,An outstanding feature of early Buddhist texts is interreligious dialogue.,Una caratteristica saliente dei primi testi buddisti è il dialogo interreligioso.,/ʊna kaɾatːeristika saliɛnte deɪ primɪ tɛstɪ bʊdːistɪ e il djaloɡo interɾelidʒozo./,B1,Grammar,"B1,Grammar",
